transcript ID,fold induction,family,location
NM_042040,464239,LIP,peroxisome
NM_007247,490136,MAPK,peroxisome
NM_045172,903573,TGF-B,peroxisome
NM_099820,477702,TER,cytosol
NM_037345,743158,TGF-B,cytosol
NM_014070,552434,MAPK,cytosol
NM_016699,494625,KIN,ER
NM_004188,391579,P53,cytosol
NM_097985,907391,TER,nucleus
NM_017608,822152,JUN,golgi
NM_063779,109259,KIN,cytosol
NM_003355,518904,MAPK,peroxisome
NM_098469,439096,TIMP,cytosol
NM_093830,492645,MAPK,ER
NM_001613,683902,KIN,cytosol
NM_097219,299805,TER,peroxisome
NM_056913,484561,TER,golgi
NM_032556,72731,LIP,cytosol
NM_092390,21961,JUN,mitochondria
NM_064933,809071,TNF,cytosol
NM_084150,236201,TGF-B,nucleus
NM_072079,174718,KIN,cytosol
NM_067899,53000,FOS,golgi
NM_096861,983073,TIMP,mitochondria
NM_024985,570178,TIMP,nucleus
NM_064730,109979,P53,ER
NM_080231,720532,FOS,ER
NM_038935,34842,nuclear receptor,cytosol
NM_032493,942740,TNF,cytosol
NM_090517,757435,KAR,cytosol
NM_045258,424506,MAPK,mitochondria
NM_070225,915564,MAPK,cytosol
NM_006232,192936,MAPK,peroxisome
NM_088229,320117,KAR,ER
NM_003472,827764,FOS,mitochondria
NM_013253,907129,MAPK,cytosol
NM_089519,781881,TIMP,ER
NM_078336,911372,LIP,mitochondria
NM_007493,164814,KIN,cytosol
NM_027135,477005,TNF,peroxisome
NM_024187,76158,LIP,mitochondria
NM_089791,452206,LIP,mitochondria
NM_055030,706234,MAPK,cytosol
NM_031297,150405,LIP,ER
NM_073772,175807,nuclear receptor,peroxisome
NM_057809,926618,MAPK,golgi
NM_061734,571412,TNF,golgi
NM_026457,285248,TGF-B,nucleus
NM_059795,524987,KIN,ER
NM_021356,751701,KIN,peroxisome
NM_054071,102873,MAPK,cytosol
NM_046869,319865,LIP,cytosol
NM_040114,626520,LIP,peroxisome
NM_012416,74182,TGF-B,ER
NM_039550,817889,P53,cytosol
NM_094486,482821,TIMP,mitochondria
NM_093662,334560,KAR,cytosol
NM_041121,989312,P53,peroxisome
NM_018303,966028,MAPK,nucleus
NM_080466,259968,JUN,cytosol
NM_007633,903181,MAPK,ER
NM_026689,837836,TIMP,golgi
NM_071715,959521,TNF,mitochondria
NM_007870,705753,TER,ER
NM_044123,721477,MAPK,peroxisome
NM_064246,755104,TIMP,golgi
NM_079608,185597,MAPK,cytosol
NM_077823,322252,LIP,golgi
NM_021163,125596,TNF,mitochondria
NM_076962,214136,KIN,peroxisome
NM_054928,465798,TNF,nucleus
NM_096338,283460,TIMP,golgi
NM_064670,609048,TER,peroxisome
NM_092429,125892,TER,peroxisome
NM_058618,379494,KIN,nucleus
NM_085149,275990,FOS,nucleus
NM_069660,794618,KAR,mitochondria
NM_007838,47735,FOS,peroxisome
NM_041138,336090,FOS,peroxisome
NM_061892,498118,TGF-B,ER
NM_043796,5685,TIMP,golgi
NM_065232,155371,KAR,peroxisome
NM_083682,649669,TNF,ER
NM_046884,232758,TIMP,cytosol
NM_009193,568698,LIP,ER
NM_059942,509838,TER,nucleus
NM_097743,763289,TIMP,nucleus
NM_055263,352879,TGF-B,nucleus
NM_089819,343305,TER,peroxisome
NM_082375,22291,LIP,nucleus
NM_015818,891685,P53,peroxisome
NM_011221,782566,TIMP,mitochondria
NM_097636,723640,FOS,mitochondria
NM_094297,811786,TGF-B,peroxisome
NM_010235,124073,nuclear receptor,nucleus
NM_094855,818836,LIP,golgi
NM_084315,867795,KIN,golgi
NM_036355,115258,P53,ER
NM_035440,712325,KIN,peroxisome
NM_014800,202800,LIP,golgi
NM_065054,972447,MAPK,mitochondria
NM_053756,97975,KIN,nucleus
NM_055459,24483,LIP,golgi
NM_092632,610339,TIMP,golgi
NM_082684,112882,MAPK,cytosol
NM_028721,906765,LIP,peroxisome
NM_011693,138912,nuclear receptor,golgi
NM_042654,641646,FOS,mitochondria
NM_052443,291486,TNF,peroxisome
NM_087484,139968,JUN,mitochondria
NM_052234,542370,FOS,cytosol
NM_098475,811726,P53,golgi
NM_099216,845352,JUN,golgi
NM_027642,277162,KAR,mitochondria
NM_095388,966706,FOS,ER
NM_029132,757909,TER,cytosol
NM_006374,859415,KIN,peroxisome
NM_099764,516295,TNF,nucleus
NM_026788,863576,KAR,ER
NM_056185,60577,MAPK,ER
NM_045773,121860,JUN,mitochondria
NM_081654,871794,TNF,golgi
NM_042040,920516,TNF,golgi
NM_093133,196236,JUN,nucleus
NM_025848,177909,TIMP,mitochondria
NM_092631,99402,TIMP,peroxisome
NM_084537,447626,TIMP,cytosol
NM_050719,949300,KAR,ER
NM_012146,125871,TER,golgi
NM_060149,948385,nuclear receptor,golgi
NM_043126,832094,KAR,golgi
NM_019649,874547,FOS,mitochondria
NM_082232,651995,JUN,peroxisome
NM_065776,871020,P53,cytosol
NM_013680,148506,MAPK,cytosol
NM_098216,387717,FOS,ER
NM_090582,699282,KAR,cytosol
NM_095933,885814,JUN,nucleus
NM_073252,374906,LIP,peroxisome
NM_021008,316733,JUN,nucleus
NM_041049,74050,TER,golgi
NM_064307,416972,P53,peroxisome
NM_093158,450999,JUN,nucleus
NM_099017,721381,KIN,golgi
NM_085250,597349,MAPK,ER
NM_085806,183408,nuclear receptor,nucleus
NM_018963,84130,P53,mitochondria
NM_031223,548420,KIN,golgi
NM_076015,363182,TNF,nucleus
NM_059648,957924,TGF-B,golgi
NM_056275,692060,KIN,golgi
NM_008142,443455,MAPK,cytosol
NM_025332,599040,KAR,peroxisome
NM_083678,861137,nuclear receptor,golgi
NM_073961,350933,FOS,cytosol
NM_027615,836738,JUN,ER
NM_047194,642495,LIP,cytosol
NM_030807,385914,TER,ER
NM_063616,725979,TER,cytosol
NM_089638,982009,LIP,ER
NM_062618,165146,TNF,cytosol
NM_006855,330443,TER,mitochondria
NM_093519,766207,TNF,cytosol
NM_051196,311245,TGF-B,mitochondria
NM_075246,781298,P53,mitochondria
NM_079504,268116,MAPK,ER
NM_032760,517840,JUN,peroxisome
NM_082194,943984,KIN,peroxisome
NM_031614,343830,TIMP,mitochondria
NM_050132,433958,TNF,peroxisome
NM_011578,314835,MAPK,golgi
NM_012071,632531,JUN,nucleus
NM_002205,882209,LIP,nucleus
NM_065379,85993,MAPK,golgi
NM_024738,584422,TER,peroxisome
NM_022600,319951,TNF,mitochondria
NM_030948,99063,LIP,peroxisome
NM_010116,368434,P53,mitochondria
NM_000222,643915,TGF-B,ER
NM_095032,442872,TGF-B,mitochondria
NM_098780,298628,MAPK,mitochondria
NM_034580,13518,JUN,cytosol
NM_094307,280808,KIN,mitochondria
NM_035550,601188,nuclear receptor,cytosol
NM_054448,460094,TNF,peroxisome
NM_063738,393521,P53,ER
NM_022282,980555,KAR,mitochondria
NM_053399,152690,TNF,peroxisome
NM_082273,754133,TGF-B,cytosol
NM_068192,608965,TER,mitochondria
NM_004933,286125,TER,cytosol
NM_074349,291636,nuclear receptor,cytosol
NM_048411,401272,MAPK,nucleus
