transcript ID,fold induction,family,location
NM_064184,970182,TER,golgi
NM_071914,657872,KAR,mitochondria
NM_011369,161336,KIN,peroxisome
NM_088102,451140,TNF,cytosol
NM_052751,581409,MAPK,golgi
NM_025182,835395,TNF,cytosol
NM_061587,951647,TNF,nucleus
NM_097027,218720,P53,nucleus
NM_001188,233640,JUN,nucleus
NM_094113,274124,JUN,ER
NM_005897,470153,LIP,golgi
NM_086165,351739,TER,cytosol
NM_044407,726990,MAPK,peroxisome
NM_004244,174741,TNF,golgi
NM_020051,829780,KAR,golgi
NM_049859,194493,JUN,ER
NM_021432,516409,nuclear receptor,nucleus
NM_042117,210687,TIMP,ER
NM_085018,788125,JUN,mitochondria
NM_064406,971724,TNF,cytosol
NM_032128,996879,P53,ER
NM_078355,309042,TGF-B,cytosol
NM_001658,552111,TNF,nucleus
NM_065228,747573,FOS,mitochondria
NM_022085,525563,LIP,peroxisome
NM_011926,603558,FOS,nucleus
NM_056170,720860,FOS,nucleus
NM_010973,593176,LIP,peroxisome
NM_010100,223024,LIP,cytosol
NM_010355,939712,P53,peroxisome
NM_040650,621942,MAPK,peroxisome
NM_097753,642,TGF-B,ER
NM_081761,512906,TGF-B,cytosol
NM_080770,604922,P53,cytosol
NM_024930,52274,nuclear receptor,peroxisome
NM_022279,574996,LIP,ER
NM_010822,80006,nuclear receptor,ER
NM_006159,712130,TER,nucleus
NM_062693,786207,KAR,nucleus
NM_026879,534425,MAPK,peroxisome
NM_093643,306906,FOS,nucleus
NM_085084,96159,KAR,ER
NM_065461,880729,FOS,nucleus
NM_001706,654627,TNF,nucleus
NM_037109,204551,TNF,cytosol
NM_053806,957082,P53,peroxisome
NM_003964,62378,LIP,nucleus
NM_061226,197139,TGF-B,ER
NM_069905,89494,TGF-B,golgi
NM_017599,87070,KAR,golgi
NM_026927,542996,LIP,mitochondria
NM_080545,807082,KAR,mitochondria
NM_089802,597219,nuclear receptor,nucleus
NM_097455,721437,LIP,cytosol
NM_059707,316497,TGF-B,peroxisome
NM_005656,240978,LIP,ER
NM_055638,513023,nuclear receptor,peroxisome
NM_024686,630159,KAR,mitochondria
NM_014910,602850,TIMP,nucleus
NM_083571,817074,P53,peroxisome
NM_091636,427425,TER,golgi
NM_055844,656845,nuclear receptor,golgi
NM_056377,330649,TGF-B,ER
NM_083350,654117,LIP,nucleus
NM_002020,30455,MAPK,ER
NM_044166,386668,KAR,golgi
NM_020067,913976,TGF-B,mitochondria
NM_078150,852816,TNF,nucleus
NM_052042,887263,P53,mitochondria
NM_044068,52606,FOS,cytosol
NM_020829,975573,TGF-B,ER
NM_093664,260979,LIP,peroxisome
NM_077049,611127,MAPK,nucleus
