transcript ID,fold induction,family,location
NM_053928,90390,JUN,ER
NM_054913,588908,TIMP,golgi
NM_019769,204341,P53,nucleus
NM_063332,647425,MAPK,golgi
NM_040055,355576,TNF,ER
NM_029840,559447,TGF-B,golgi
NM_022910,744269,TIMP,peroxisome
NM_072595,561628,TER,ER
NM_024944,32968,MAPK,golgi
NM_093214,633567,TNF,ER
NM_057513,491653,KIN,cytosol
NM_051868,684500,TER,nucleus
NM_040444,663936,LIP,nucleus
NM_019594,574818,FOS,mitochondria
NM_044003,820877,P53,ER
NM_042701,930138,TER,mitochondria
NM_036511,776837,TER,cytosol
NM_033404,710116,LIP,golgi
NM_066086,359690,LIP,ER
NM_053039,394830,JUN,ER
NM_031996,231934,LIP,golgi
NM_080505,546711,TGF-B,golgi
NM_059637,310335,KAR,nucleus
NM_063007,139517,P53,cytosol
NM_066876,58704,FOS,ER
NM_038654,310166,KAR,nucleus
NM_082627,152042,TGF-B,peroxisome
NM_082044,148173,FOS,nucleus
NM_020627,331313,TNF,ER
NM_082372,747549,KAR,ER
NM_067550,658882,MAPK,peroxisome
NM_088893,861483,P53,nucleus
NM_036534,142417,FOS,peroxisome
NM_061990,767082,nuclear receptor,ER
NM_018082,459672,TNF,ER
NM_001709,179272,TER,peroxisome
NM_065049,990802,P53,cytosol
NM_007998,797485,TER,ER
NM_088730,1367,JUN,cytosol
NM_067757,212314,FOS,peroxisome
NM_025227,309373,TER,ER
NM_085082,750969,TNF,golgi
NM_058471,822718,P53,ER
NM_024922,972657,nuclear receptor,cytosol
NM_008081,30077,P53,nucleus
NM_074800,404919,TER,golgi
NM_023215,440430,TGF-B,mitochondria
NM_094198,573070,KAR,ER
NM_083818,917254,KIN,nucleus
NM_064363,657121,KAR,mitochondria
NM_049575,820828,KAR,ER
NM_027096,367128,TER,golgi
NM_071073,786397,JUN,peroxisome
NM_031887,424094,LIP,golgi
NM_048472,49573,nuclear receptor,ER
NM_055805,686106,FOS,ER
NM_024694,758028,KIN,golgi
NM_053361,41820,KAR,nucleus
NM_021797,625455,KAR,nucleus
NM_001641,471317,FOS,cytosol
NM_098832,658464,KAR,cytosol
NM_024033,943844,KIN,mitochondria
NM_006377,407224,MAPK,cytosol
NM_026115,991995,KIN,golgi
NM_027580,103509,MAPK,ER
NM_057314,58170,KIN,golgi
NM_044164,859850,KAR,golgi
NM_025522,648870,KAR,cytosol
NM_086812,764927,KIN,peroxisome
NM_096998,379071,TER,peroxisome
NM_026993,605757,MAPK,cytosol
NM_068362,954309,TGF-B,mitochondria
NM_067166,803864,FOS,golgi
NM_051021,582439,TER,nucleus
NM_041302,347121,KAR,mitochondria
NM_084775,65813,LIP,ER
NM_044552,12152,MAPK,golgi
NM_089058,2790,nuclear receptor,ER
NM_056245,244848,TIMP,ER
NM_045781,25232,nuclear receptor,golgi
NM_088150,261523,LIP,peroxisome
NM_045495,739802,JUN,mitochondria
NM_005596,571937,KAR,golgi
NM_089279,862699,JUN,cytosol
NM_059594,273422,nuclear receptor,golgi
NM_098428,434188,KIN,ER
NM_026041,663058,JUN,mitochondria
NM_088512,31227,LIP,nucleus
NM_003314,687497,JUN,golgi
NM_000516,440123,KIN,nucleus
NM_018223,151695,LIP,mitochondria
NM_021200,216366,FOS,golgi
NM_053430,107884,TNF,mitochondria
NM_013005,7585,TER,peroxisome
NM_005264,688459,FOS,mitochondria
NM_062936,900530,FOS,peroxisome
NM_060528,929471,KAR,golgi
NM_041476,332542,KIN,ER
NM_070361,677598,TER,nucleus
NM_077853,727155,JUN,cytosol
NM_016902,711618,nuclear receptor,ER
NM_087046,819150,TGF-B,mitochondria
NM_012085,22622,TIMP,ER
NM_018161,137625,TIMP,ER
NM_085417,988318,LIP,golgi
NM_000006,350878,P53,nucleus
NM_080819,567691,TGF-B,nucleus
NM_068357,96125,nuclear receptor,ER
NM_078105,644342,KAR,mitochondria
NM_047256,180328,FOS,cytosol
NM_005432,533785,KIN,ER
NM_012671,459146,nuclear receptor,mitochondria
NM_088131,947424,LIP,peroxisome
NM_022185,279532,JUN,ER
NM_092247,447469,JUN,mitochondria
NM_019721,427722,KAR,cytosol
NM_079107,623531,TGF-B,golgi
NM_063789,30936,FOS,ER
NM_084461,863043,TER,nucleus
NM_014766,363385,nuclear receptor,golgi
NM_054199,208402,TNF,golgi
NM_061239,95635,P53,mitochondria
NM_025640,856907,TIMP,nucleus
NM_002086,90886,MAPK,mitochondria
NM_099300,73279,P53,golgi
NM_066343,205073,TNF,golgi
NM_021112,542629,MAPK,golgi
NM_048249,899743,FOS,golgi
NM_021742,953692,KAR,ER
NM_002496,887868,JUN,mitochondria
NM_026574,819152,TGF-B,nucleus
NM_092111,588560,MAPK,peroxisome
NM_043643,112122,LIP,golgi
NM_094366,512598,nuclear receptor,ER
NM_014354,741574,TIMP,golgi
NM_006147,187759,FOS,cytosol
NM_090920,850192,KIN,ER
NM_033558,820356,TNF,golgi
NM_098565,371951,nuclear receptor,mitochondria
NM_059836,490227,TGF-B,cytosol
NM_069440,394331,TNF,ER
NM_039298,643150,nuclear receptor,peroxisome
NM_042735,38389,FOS,cytosol
NM_036494,634853,P53,golgi
NM_029428,879476,FOS,cytosol
NM_013296,311481,KAR,golgi
NM_001425,851027,MAPK,golgi
NM_067124,951190,MAPK,nucleus
NM_023280,152291,TIMP,mitochondria
NM_087756,437334,JUN,cytosol
NM_031826,182336,TNF,nucleus
NM_047218,57479,LIP,golgi
NM_020660,475082,TER,peroxisome
NM_021378,821882,TNF,nucleus
NM_085073,694659,JUN,golgi
NM_087621,336828,JUN,golgi
NM_051332,182935,TIMP,cytosol
NM_001997,968946,LIP,ER
NM_098915,493685,FOS,golgi
NM_097119,396382,P53,golgi
NM_019241,272505,TGF-B,golgi
NM_037041,993740,KIN,ER
NM_064949,381805,MAPK,peroxisome
NM_056459,932053,nuclear receptor,peroxisome
NM_045336,838380,TER,cytosol
NM_033920,72668,MAPK,peroxisome
NM_037037,661095,KAR,mitochondria
NM_069818,171999,KIN,golgi
NM_017970,541,LIP,nucleus
NM_081691,23590,TGF-B,mitochondria
NM_094859,908259,TER,ER
NM_025772,466299,KAR,cytosol
NM_075539,872622,nuclear receptor,golgi
NM_059702,529809,TGF-B,cytosol
NM_051959,984456,nuclear receptor,mitochondria
