transcript ID,fold induction,family,location
NM_004045,230821,TER,peroxisome
NM_042216,788710,TIMP,peroxisome
NM_064451,264129,nuclear receptor,cytosol
NM_016163,939731,TER,ER
NM_093274,646838,LIP,golgi
NM_061730,464210,TIMP,peroxisome
NM_029223,432252,LIP,nucleus
NM_033629,823419,TNF,peroxisome
NM_057691,413482,FOS,ER
NM_042830,399215,FOS,golgi
NM_030941,498727,nuclear receptor,cytosol
NM_042544,261581,TGF-B,nucleus
NM_020910,169903,KIN,mitochondria
NM_008028,329253,TER,peroxisome
NM_039730,366672,KAR,nucleus
NM_072222,622253,FOS,cytosol
NM_012487,797288,MAPK,cytosol
NM_099741,329042,KAR,nucleus
NM_087840,25463,TIMP,golgi
NM_081142,246649,FOS,ER
NM_022724,184755,KIN,nucleus
NM_070833,608194,LIP,peroxisome
NM_003174,489815,MAPK,peroxisome
NM_098673,94864,TNF,cytosol
NM_099033,512505,KAR,ER
NM_044269,83604,nuclear receptor,peroxisome
NM_025958,352386,MAPK,ER
NM_042981,614157,KAR,mitochondria
NM_016697,90883,KAR,mitochondria
NM_075579,157247,TGF-B,cytosol
NM_036275,95641,JUN,peroxisome
NM_092356,915124,TNF,ER
NM_028519,816627,TGF-B,mitochondria
NM_081321,234391,JUN,peroxisome
NM_034286,605722,TER,golgi
NM_083461,179134,TNF,cytosol
NM_049497,70872,P53,ER
NM_094545,960481,TGF-B,peroxisome
NM_094289,193502,P53,golgi
NM_068894,593094,TGF-B,mitochondria
NM_088866,321173,nuclear receptor,golgi
NM_067871,581459,JUN,ER
NM_023272,226364,TER,golgi
NM_076880,828091,P53,cytosol
NM_018994,663549,JUN,cytosol
NM_034771,789816,KIN,ER
NM_003400,901530,TIMP,cytosol
NM_027902,576652,MAPK,ER
NM_083162,389927,JUN,nucleus
NM_078114,591899,P53,golgi
NM_071760,180720,TER,golgi
NM_008236,674026,P53,ER
NM_087197,63392,FOS,peroxisome
NM_066044,105597,MAPK,mitochondria
NM_035754,569003,P53,mitochondria
NM_061343,185976,KIN,nucleus
NM_079394,104937,KAR,mitochondria
NM_013833,729632,MAPK,mitochondria
NM_000391,592910,JUN,cytosol
NM_027514,796401,KIN,cytosol
NM_051901,625984,JUN,ER
NM_015264,527303,TER,nucleus
NM_047013,21846,JUN,peroxisome
NM_049082,505416,FOS,mitochondria
NM_055050,325962,KIN,mitochondria
NM_089577,92138,FOS,nucleus
NM_088929,571618,TIMP,mitochondria
NM_063897,817129,TIMP,ER
NM_035963,443414,nuclear receptor,ER
NM_050561,322867,nuclear receptor,cytosol
NM_028586,497686,TNF,nucleus
NM_059317,701315,JUN,peroxisome
NM_085567,659401,nuclear receptor,mitochondria
NM_007879,250238,JUN,cytosol
NM_093287,250118,KAR,peroxisome
NM_017821,164415,TGF-B,ER
NM_020377,548822,TER,cytosol
NM_027999,529241,JUN,ER
NM_083523,931135,TER,ER
NM_066937,468838,TNF,cytosol
NM_043644,657761,MAPK,golgi
NM_032453,767213,TNF,nucleus
NM_096692,674486,LIP,mitochondria
NM_034510,692759,LIP,nucleus
NM_037093,76786,nuclear receptor,peroxisome
NM_029135,597549,nuclear receptor,ER
NM_050171,914149,nuclear receptor,cytosol
NM_022089,273751,nuclear receptor,ER
NM_072742,366281,JUN,nucleus
NM_072620,994088,TER,mitochondria
NM_072660,181503,TNF,ER
NM_002526,452609,KIN,ER
NM_067007,670889,TER,golgi
NM_002900,972574,MAPK,golgi
NM_084217,322058,MAPK,golgi
NM_099376,676583,nuclear receptor,cytosol
NM_017867,560740,TER,cytosol
NM_023809,747200,nuclear receptor,nucleus
NM_053388,343561,P53,peroxisome
NM_036145,894807,JUN,ER
NM_012786,132325,P53,ER
NM_055142,39425,P53,ER
NM_059134,58479,P53,mitochondria
NM_003617,678108,KIN,peroxisome
NM_067603,474677,LIP,ER
NM_063275,317968,FOS,golgi
NM_025346,263616,nuclear receptor,mitochondria
NM_094783,375857,KIN,nucleus
NM_099270,382432,P53,peroxisome
NM_026096,21323,LIP,golgi
NM_082633,376191,KAR,golgi
NM_027308,950137,FOS,cytosol
NM_011306,396142,JUN,cytosol
NM_089967,713508,LIP,nucleus
NM_048013,727072,P53,golgi
NM_001992,663647,TGF-B,cytosol
NM_064774,581177,nuclear receptor,peroxisome
NM_013061,998671,KIN,nucleus
NM_050077,964851,LIP,golgi
NM_028998,271772,FOS,peroxisome
NM_031759,363901,P53,peroxisome
NM_077804,389736,TNF,peroxisome
NM_080367,934785,TNF,mitochondria
NM_007832,783185,JUN,peroxisome
NM_097328,301050,TNF,mitochondria
NM_052011,827244,JUN,nucleus
NM_091728,149432,KAR,golgi
NM_097543,112240,LIP,golgi
