transcript ID,fold induction,family,location
NM_001604,604514,TGF-B,golgi
NM_040997,131308,TGF-B,mitochondria
NM_045560,639067,KAR,nucleus
NM_027199,424141,MAPK,golgi
NM_078462,970820,FOS,cytosol
NM_078850,552150,LIP,nucleus
NM_035141,691501,TGF-B,peroxisome
NM_051145,715031,P53,ER
NM_034751,18364,KIN,golgi
NM_025202,88597,P53,peroxisome
NM_098335,609233,P53,mitochondria
NM_005727,315644,nuclear receptor,mitochondria
NM_064451,522463,TER,cytosol
NM_021139,728278,nuclear receptor,peroxisome
NM_017183,927808,KAR,nucleus
NM_016117,492755,TNF,golgi
NM_023225,901047,TNF,peroxisome
NM_097624,756694,nuclear receptor,ER
NM_026741,841499,KAR,ER
NM_040281,963873,nuclear receptor,golgi
NM_063764,18143,KIN,peroxisome
NM_027452,437167,TNF,mitochondria
NM_056770,50072,TNF,peroxisome
NM_063038,703730,JUN,nucleus
NM_084194,992607,LIP,golgi
NM_077980,716211,KIN,ER
NM_069355,760513,KIN,golgi
NM_093614,30874,nuclear receptor,golgi
NM_071186,478275,TER,peroxisome
NM_032112,893429,TNF,nucleus
NM_052689,202168,TNF,golgi
NM_020444,143202,TNF,nucleus
NM_064137,423998,LIP,ER
NM_020428,990298,TGF-B,mitochondria
NM_091329,377177,TIMP,golgi
NM_063347,915927,FOS,golgi
NM_097840,277948,LIP,nucleus
NM_016524,330404,TNF,nucleus
NM_055588,742699,TIMP,mitochondria
NM_033052,163181,nuclear receptor,peroxisome
NM_066089,45284,TER,ER
NM_019710,664866,KAR,ER
NM_071808,149121,FOS,ER
NM_029729,98585,TNF,mitochondria
NM_036515,795641,KIN,cytosol
NM_014659,333583,TER,golgi
NM_053568,356380,KIN,nucleus
NM_079772,979779,LIP,golgi
NM_045820,648904,FOS,nucleus
NM_059243,749501,TNF,mitochondria
NM_010147,999121,TNF,cytosol
NM_003056,956887,FOS,golgi
NM_041156,62795,KIN,nucleus
NM_032052,566198,JUN,ER
NM_036779,955052,KIN,cytosol
NM_025216,445804,FOS,nucleus
NM_034894,146511,TNF,nucleus
NM_086460,601467,TGF-B,mitochondria
NM_037665,509020,KIN,nucleus
NM_002554,781374,TNF,cytosol
NM_045106,326270,LIP,mitochondria
NM_072302,655197,P53,mitochondria
NM_021704,851432,P53,golgi
NM_051591,673447,P53,golgi
NM_014525,428388,nuclear receptor,peroxisome
NM_025696,709887,KIN,nucleus
NM_093286,794232,KAR,mitochondria
NM_067452,323067,nuclear receptor,cytosol
NM_018686,930847,P53,cytosol
NM_070611,341052,TGF-B,ER
NM_062883,232759,P53,mitochondria
NM_083799,416945,MAPK,mitochondria
NM_059853,876231,TER,cytosol
NM_035521,456663,TER,golgi
NM_055431,404106,TGF-B,mitochondria
NM_023874,324779,FOS,ER
NM_072317,390940,KIN,mitochondria
NM_009770,52530,TIMP,golgi
NM_079645,122296,nuclear receptor,ER
NM_082783,316290,TIMP,peroxisome
NM_036888,216174,MAPK,cytosol
NM_019484,537147,LIP,golgi
NM_081400,588999,LIP,nucleus
NM_008809,341281,TIMP,ER
NM_051472,527378,LIP,peroxisome
NM_034156,411361,KAR,cytosol
NM_037100,977033,P53,golgi
NM_042676,323850,KAR,nucleus
NM_058165,742185,KAR,cytosol
NM_029960,986599,TGF-B,cytosol
NM_084926,334576,TER,nucleus
NM_089522,323269,P53,golgi
NM_083479,341873,TNF,nucleus
NM_091995,615234,MAPK,ER
NM_053706,621642,TNF,peroxisome
NM_089970,642804,TIMP,mitochondria
NM_080796,234071,P53,golgi
NM_094581,137140,TIMP,golgi
NM_078764,672514,P53,peroxisome
NM_056245,985541,FOS,golgi
NM_067546,592993,FOS,nucleus
NM_055259,971464,MAPK,ER
NM_071767,971329,P53,golgi
NM_029107,719197,TER,cytosol
NM_038391,188574,JUN,peroxisome
NM_058148,302416,MAPK,ER
NM_036756,946930,TER,peroxisome
NM_097721,774232,MAPK,peroxisome
NM_086230,760286,MAPK,nucleus
NM_047483,477713,FOS,mitochondria
NM_091249,359643,TIMP,cytosol
NM_093684,640145,LIP,peroxisome
NM_026067,558147,LIP,ER
NM_060529,385614,KIN,nucleus
NM_031460,234626,MAPK,ER
NM_060083,818657,P53,nucleus
NM_023235,154428,P53,peroxisome
NM_033547,513312,JUN,mitochondria
NM_029203,517626,LIP,golgi
NM_045552,586013,nuclear receptor,nucleus
NM_040244,910004,nuclear receptor,golgi
NM_049034,657430,MAPK,nucleus
NM_006843,738227,P53,golgi
NM_079910,343229,KAR,nucleus
NM_098412,23451,TGF-B,ER
NM_087648,196994,KIN,peroxisome
NM_058905,280905,TIMP,golgi
NM_018475,501487,KIN,golgi
NM_093788,653527,TNF,peroxisome
NM_008668,640547,KAR,mitochondria
NM_011137,722552,TIMP,peroxisome
NM_020865,824635,JUN,ER
NM_040531,263244,TNF,mitochondria
NM_052359,66722,nuclear receptor,peroxisome
NM_090106,657120,TGF-B,ER
NM_058956,486933,MAPK,ER
NM_052791,857025,LIP,golgi
NM_079679,19463,LIP,ER
NM_027017,804973,TER,peroxisome
NM_049609,398093,FOS,cytosol
NM_032937,162864,nuclear receptor,ER
NM_042972,425787,KAR,nucleus
NM_044020,103539,TER,cytosol
NM_018093,477162,KIN,cytosol
NM_055884,532386,LIP,cytosol
NM_023974,549367,KIN,golgi
NM_042010,156247,TER,nucleus
NM_055309,197252,P53,peroxisome
NM_003435,969697,FOS,ER
NM_084568,170326,LIP,golgi
NM_045921,150014,TGF-B,ER
NM_081919,80026,TIMP,cytosol
NM_097332,205957,LIP,peroxisome
NM_024442,678743,FOS,nucleus
NM_008969,858579,JUN,golgi
NM_027115,568747,FOS,mitochondria
NM_032121,808685,KIN,ER
NM_083807,69744,LIP,ER
NM_029481,841706,KAR,nucleus
NM_093331,211594,TGF-B,peroxisome
NM_048640,774615,KAR,cytosol
NM_009270,146703,JUN,mitochondria
NM_078359,78051,TIMP,peroxisome
NM_085481,334997,TER,golgi
NM_036864,409366,TGF-B,nucleus
NM_095412,726363,JUN,peroxisome
NM_022314,500364,TNF,mitochondria
NM_013633,277362,P53,ER
NM_046469,513613,MAPK,nucleus
NM_039601,150799,TIMP,cytosol
NM_022088,854766,TER,cytosol
NM_010744,684501,nuclear receptor,cytosol
NM_000132,316989,TIMP,ER
NM_020884,935924,LIP,ER
NM_045091,265227,KIN,golgi
NM_090939,887012,nuclear receptor,nucleus
NM_079087,28771,MAPK,cytosol
NM_080466,207520,TNF,golgi
NM_085042,641163,KIN,nucleus
NM_075496,846654,TGF-B,peroxisome
NM_007545,54409,FOS,peroxisome
NM_006407,254319,KIN,peroxisome
NM_010535,268531,FOS,mitochondria
NM_038518,228376,P53,peroxisome
NM_007426,35860,FOS,cytosol
NM_031918,481916,KIN,nucleus
NM_049376,611745,KAR,peroxisome
NM_017010,781483,TER,peroxisome
NM_090824,471328,TIMP,golgi
NM_077101,689795,LIP,mitochondria
NM_094583,573400,KAR,mitochondria
NM_057079,407937,TGF-B,mitochondria
NM_061360,429960,TER,ER
NM_055031,962430,TNF,golgi
NM_029638,734133,P53,golgi
NM_056795,325345,TER,cytosol
NM_053646,407840,FOS,peroxisome
NM_037991,231410,MAPK,nucleus
NM_081586,263735,TNF,mitochondria
NM_047297,560423,LIP,golgi
NM_066992,905370,MAPK,golgi
NM_015339,323600,JUN,nucleus
NM_065483,454602,LIP,mitochondria
NM_012315,87027,KAR,peroxisome
NM_082796,73618,KAR,nucleus
NM_027085,316315,TIMP,peroxisome
NM_030217,888618,LIP,ER
NM_020632,866991,JUN,golgi
NM_076257,204013,TIMP,ER
NM_076865,35766,JUN,mitochondria
NM_013208,11349,KIN,cytosol
NM_080151,810379,JUN,mitochondria
NM_017086,521760,P53,ER
NM_090966,580648,FOS,golgi
NM_041554,291061,TGF-B,golgi
NM_046192,441582,LIP,peroxisome
NM_054200,809364,TNF,nucleus
NM_065850,623317,MAPK,golgi
NM_001621,919311,TNF,peroxisome
NM_008453,132896,TIMP,nucleus
NM_053988,854538,TGF-B,nucleus
NM_099940,777369,MAPK,nucleus
NM_079541,945239,TNF,golgi
NM_092568,730191,TER,peroxisome
NM_039040,547343,MAPK,golgi
NM_000476,350199,TER,cytosol
NM_055904,402221,KIN,peroxisome
NM_023300,611851,JUN,golgi
NM_054108,304381,P53,nucleus
NM_084842,730704,nuclear receptor,golgi
NM_009726,616175,TGF-B,peroxisome
NM_025017,209927,P53,cytosol
NM_027637,321212,FOS,cytosol
NM_095923,667740,nuclear receptor,nucleus
NM_032882,594357,TNF,cytosol
NM_016329,937696,nuclear receptor,peroxisome
NM_047645,681546,KIN,golgi
NM_097294,303137,TER,peroxisome
NM_019735,361886,JUN,ER
NM_085911,158065,MAPK,mitochondria
NM_046423,66040,KIN,ER
NM_087908,237611,MAPK,ER
NM_074047,764249,TNF,nucleus
NM_029442,502929,TIMP,nucleus
NM_083876,444824,TNF,cytosol
NM_091674,340269,KAR,nucleus
NM_048782,971808,KAR,cytosol
NM_016583,902483,LIP,peroxisome
NM_012858,878444,TIMP,peroxisome
NM_076771,453311,FOS,mitochondria
