transcript ID,fold induction,family,location
NM_066004,920496,TGF-B,mitochondria
NM_055607,479584,KAR,golgi
NM_032046,634345,TIMP,cytosol
NM_016395,827575,nuclear receptor,peroxisome
NM_071449,575436,TNF,nucleus
NM_061342,286967,TGF-B,golgi
NM_048452,543783,TGF-B,ER
NM_017319,782031,P53,golgi
NM_057911,143998,TER,golgi
NM_031347,491360,JUN,nucleus
NM_095007,562427,TNF,mitochondria
NM_091748,954444,TGF-B,nucleus
NM_070870,418517,nuclear receptor,mitochondria
NM_029937,639838,TNF,golgi
NM_014640,716575,TIMP,peroxisome
NM_075682,102314,JUN,nucleus
NM_098989,368776,TER,peroxisome
NM_039207,822400,nuclear receptor,cytosol
NM_055904,394122,TER,golgi
NM_044675,209354,TER,peroxisome
NM_050146,133539,nuclear receptor,nucleus
NM_077199,318031,P53,mitochondria
NM_050226,869665,JUN,cytosol
NM_026544,864561,P53,ER
NM_026285,83918,LIP,mitochondria
NM_060898,643921,TGF-B,golgi
NM_052395,238746,KIN,nucleus
NM_019619,88292,TGF-B,ER
NM_043182,193617,FOS,nucleus
NM_048084,49598,KIN,ER
NM_092304,24581,JUN,golgi
NM_003141,251811,JUN,nucleus
NM_019880,599262,LIP,cytosol
NM_026424,586720,FOS,ER
NM_029296,595719,TER,mitochondria
NM_099176,616103,P53,nucleus
NM_075956,82629,nuclear receptor,peroxisome
NM_004138,260026,MAPK,nucleus
NM_092344,681552,KAR,mitochondria
NM_064228,377333,KAR,nucleus
NM_018654,587766,JUN,mitochondria
NM_036025,189020,TGF-B,cytosol
NM_088973,400545,TNF,cytosol
NM_069002,509724,TER,peroxisome
NM_053032,45887,TER,cytosol
NM_035858,700362,TNF,peroxisome
NM_037028,828174,P53,ER
NM_085076,128169,TER,mitochondria
NM_060321,663574,KIN,nucleus
NM_030544,790878,MAPK,ER
NM_063732,204462,KAR,peroxisome
NM_050027,233705,TNF,mitochondria
NM_031204,885419,P53,mitochondria
NM_022373,431691,TNF,ER
NM_076899,143952,FOS,golgi
NM_022454,349286,TIMP,cytosol
NM_099040,448710,KAR,golgi
NM_054204,492828,JUN,ER
NM_046216,602610,nuclear receptor,cytosol
NM_069001,250881,FOS,golgi
NM_045927,834702,MAPK,ER
NM_032518,99405,FOS,peroxisome
NM_071342,321886,KIN,mitochondria
NM_030209,30303,P53,cytosol
NM_051646,391710,MAPK,ER
NM_063979,769557,TNF,golgi
NM_027930,626583,JUN,nucleus
NM_084859,99783,MAPK,peroxisome
NM_068189,628206,P53,nucleus
NM_071675,905028,KAR,cytosol
NM_061018,689108,JUN,golgi
NM_026365,359324,KIN,peroxisome
NM_096298,417659,TGF-B,mitochondria
NM_044356,192366,FOS,nucleus
NM_067701,872111,JUN,cytosol
NM_025363,247906,TIMP,nucleus
NM_002888,825106,KIN,peroxisome
NM_070260,514491,TIMP,peroxisome
NM_040974,49961,JUN,ER
NM_055168,701195,KIN,peroxisome
NM_098654,310145,KIN,ER
NM_046858,181809,nuclear receptor,ER
NM_021694,460820,P53,nucleus
NM_022259,489198,LIP,cytosol
NM_008101,54124,LIP,peroxisome
NM_097269,108207,TER,peroxisome
NM_001867,15225,MAPK,nucleus
NM_063004,986834,TIMP,mitochondria
NM_062105,185474,TIMP,peroxisome
NM_054535,476714,nuclear receptor,golgi
NM_081178,955591,FOS,ER
NM_070346,494743,JUN,golgi
NM_064434,286417,nuclear receptor,ER
NM_099537,493218,FOS,ER
NM_099448,338600,JUN,nucleus
NM_037958,37490,TNF,nucleus
NM_075512,431521,nuclear receptor,peroxisome
NM_080364,269450,nuclear receptor,cytosol
NM_063856,196520,KAR,golgi
NM_061761,440576,TIMP,golgi
NM_068506,409211,MAPK,cytosol
NM_098273,329301,TER,mitochondria
NM_060800,271471,JUN,ER
NM_085837,442309,JUN,nucleus
NM_036390,688152,FOS,mitochondria
NM_005946,846702,TNF,mitochondria
NM_080896,299732,TER,peroxisome
NM_024346,656087,TNF,peroxisome
NM_067743,52609,TGF-B,cytosol
NM_072184,712437,JUN,peroxisome
NM_050872,669396,KAR,mitochondria
NM_041187,641496,TNF,nucleus
NM_061793,519348,TER,ER
NM_053300,970929,KAR,cytosol
NM_007655,412650,FOS,mitochondria
NM_013527,441537,JUN,cytosol
NM_097980,803283,KIN,peroxisome
NM_020091,460355,KIN,golgi
NM_005724,441360,TGF-B,peroxisome
NM_060801,645498,P53,ER
NM_094415,229232,nuclear receptor,cytosol
NM_055600,364332,TGF-B,cytosol
NM_083137,810540,MAPK,cytosol
NM_050716,390075,KAR,nucleus
NM_098160,827662,LIP,nucleus
NM_084385,291621,P53,mitochondria
NM_002017,638676,LIP,golgi
NM_061021,716039,nuclear receptor,mitochondria
NM_031093,720863,P53,cytosol
NM_059954,674862,KAR,peroxisome
NM_035484,353088,KIN,ER
NM_010432,207131,TIMP,ER
NM_077998,672475,P53,ER
NM_033352,702488,KAR,mitochondria
NM_055354,265259,KAR,nucleus
NM_051819,705628,LIP,ER
NM_073507,786006,nuclear receptor,cytosol
NM_005821,452531,P53,ER
NM_017599,140104,P53,cytosol
NM_040313,525902,MAPK,mitochondria
NM_026621,310585,P53,peroxisome
NM_062090,378914,LIP,cytosol
NM_078809,722510,nuclear receptor,mitochondria
NM_039622,449827,LIP,peroxisome
NM_028805,124216,TGF-B,cytosol
NM_004191,921719,TGF-B,golgi
NM_085621,242369,LIP,mitochondria
NM_040893,206923,P53,golgi
NM_053764,624559,TGF-B,cytosol
NM_060446,130122,nuclear receptor,mitochondria
NM_046406,632390,MAPK,cytosol
NM_078477,64944,P53,cytosol
NM_090080,464796,P53,ER
NM_054522,652844,TER,golgi
NM_081077,597284,MAPK,nucleus
NM_015665,825720,nuclear receptor,golgi
NM_075862,831583,MAPK,nucleus
NM_098812,404926,MAPK,golgi
NM_010436,664534,TER,peroxisome
NM_012606,112675,TIMP,nucleus
NM_083395,69349,TER,mitochondria
NM_004856,197706,JUN,ER
NM_041010,124102,JUN,cytosol
NM_085673,642260,MAPK,mitochondria
NM_045851,73719,TER,peroxisome
NM_076467,834565,MAPK,cytosol
NM_045249,966132,LIP,peroxisome
NM_066784,276148,TGF-B,ER
NM_081917,764633,MAPK,mitochondria
NM_092030,228668,JUN,ER
NM_081681,274777,JUN,peroxisome
NM_097155,106225,P53,nucleus
NM_092836,196599,FOS,peroxisome
NM_074954,457772,P53,mitochondria
NM_015846,599152,nuclear receptor,ER
NM_053815,977199,FOS,peroxisome
NM_078348,603130,TIMP,peroxisome
