transcript ID,fold induction,family,location
NM_011182,576743,TNF,ER
NM_088164,804839,TNF,golgi
NM_047314,277263,FOS,ER
NM_097759,343134,TER,cytosol
NM_054548,307929,TNF,cytosol
NM_035168,697404,nuclear receptor,golgi
NM_072481,434918,TGF-B,nucleus
NM_055797,222310,MAPK,cytosol
NM_012361,396025,TIMP,mitochondria
NM_044984,671881,P53,golgi
NM_066586,346050,nuclear receptor,cytosol
NM_043008,671428,KAR,mitochondria
NM_098419,194959,nuclear receptor,peroxisome
NM_044885,675055,LIP,peroxisome
NM_048004,686571,LIP,peroxisome
NM_022856,946945,KIN,nucleus
NM_008672,820450,KIN,cytosol
NM_064301,34427,TNF,peroxisome
NM_085927,800590,TER,ER
NM_022654,719107,TNF,nucleus
NM_014233,536402,MAPK,peroxisome
NM_006218,763973,LIP,ER
NM_067722,930749,TIMP,ER
NM_037425,57161,TGF-B,ER
NM_098996,292444,MAPK,mitochondria
NM_042517,637939,TGF-B,golgi
NM_024424,992097,nuclear receptor,golgi
NM_055716,569954,KIN,cytosol
NM_060606,492667,FOS,peroxisome
NM_097246,42570,TIMP,peroxisome
NM_059422,565216,KIN,ER
NM_046308,362384,LIP,ER
NM_005318,62539,KIN,cytosol
NM_090462,878791,FOS,mitochondria
NM_057812,600807,TIMP,peroxisome
NM_062297,788809,TNF,nucleus
NM_043052,141200,TER,cytosol
NM_018547,163850,LIP,ER
NM_054296,673913,KAR,ER
NM_025102,866437,MAPK,peroxisome
NM_044010,835090,FOS,ER
NM_034139,902915,LIP,mitochondria
NM_041299,458280,KIN,mitochondria
NM_012286,116900,TNF,peroxisome
NM_064708,728200,TER,golgi
NM_093392,574256,TER,cytosol
NM_035123,667307,nuclear receptor,nucleus
NM_041991,478371,nuclear receptor,peroxisome
NM_088042,599020,LIP,cytosol
NM_045251,767551,FOS,golgi
NM_063064,140766,nuclear receptor,mitochondria
NM_078226,877232,nuclear receptor,ER
NM_070849,561778,KIN,peroxisome
NM_081006,428804,TER,peroxisome
NM_097160,595812,TER,peroxisome
NM_043746,175866,TGF-B,peroxisome
NM_096248,301598,P53,ER
NM_023915,923754,KAR,peroxisome
NM_018083,319052,FOS,peroxisome
NM_024453,725483,nuclear receptor,cytosol
NM_077987,43170,JUN,mitochondria
NM_002207,712011,P53,mitochondria
NM_073489,535060,KAR,golgi
NM_027201,849439,LIP,nucleus
NM_034598,22144,P53,golgi
NM_005718,986864,TIMP,nucleus
