transcript ID,fold induction,family,location
NM_076294,15616,KIN,mitochondria
NM_017687,857831,TIMP,cytosol
NM_008037,20629,FOS,mitochondria
NM_099445,379005,TIMP,peroxisome
NM_024209,309330,TGF-B,cytosol
NM_022857,787162,TGF-B,cytosol
NM_045329,24243,MAPK,nucleus
NM_007877,912031,nuclear receptor,ER
NM_040223,61490,LIP,ER
NM_096424,738471,KAR,nucleus
NM_036908,128457,P53,nucleus
NM_071841,702510,TIMP,golgi
NM_059123,67019,LIP,nucleus
NM_055885,281706,TNF,golgi
NM_013236,931522,FOS,peroxisome
NM_013278,563115,TGF-B,mitochondria
NM_090002,289868,TGF-B,nucleus
NM_044397,960903,FOS,peroxisome
NM_084325,367292,TER,ER
NM_001948,836839,TGF-B,cytosol
NM_057700,859136,TIMP,ER
NM_030992,373707,nuclear receptor,peroxisome
NM_049391,738289,KIN,nucleus
NM_079305,853642,JUN,ER
NM_000617,688491,FOS,cytosol
NM_053917,258155,KAR,cytosol
NM_088853,849453,TNF,mitochondria
NM_021328,988387,KIN,golgi
NM_061057,818881,MAPK,ER
NM_049483,493666,KAR,nucleus
NM_089194,12437,MAPK,ER
NM_032625,347752,FOS,nucleus
NM_030310,861282,KAR,nucleus
NM_027728,261503,TGF-B,ER
NM_099246,763417,FOS,golgi
NM_044027,428510,nuclear receptor,cytosol
NM_074515,406583,TER,nucleus
NM_094728,870422,MAPK,nucleus
NM_023244,146017,TGF-B,cytosol
NM_001569,187444,FOS,ER
NM_014246,28175,P53,ER
NM_016857,88030,KIN,cytosol
NM_033854,550912,TER,mitochondria
NM_030488,938213,TGF-B,mitochondria
NM_082660,532585,MAPK,nucleus
NM_094915,463680,TGF-B,cytosol
NM_026198,989618,FOS,cytosol
NM_041556,426486,FOS,peroxisome
NM_049565,196757,LIP,golgi
NM_008460,557420,KIN,mitochondria
NM_075206,566960,nuclear receptor,nucleus
NM_027397,105597,TNF,peroxisome
NM_086380,834601,FOS,nucleus
NM_067078,88736,LIP,nucleus
NM_044854,753237,TIMP,peroxisome
NM_071016,613689,TGF-B,ER
NM_088678,262631,TER,ER
NM_064985,769251,nuclear receptor,nucleus
NM_087549,493854,JUN,mitochondria
NM_061137,801789,JUN,ER
NM_023276,392074,JUN,mitochondria
NM_081670,575427,TNF,peroxisome
NM_069599,518000,LIP,mitochondria
NM_091047,194373,KAR,ER
NM_004529,74866,TNF,nucleus
NM_041970,294202,KIN,peroxisome
NM_015241,300892,KAR,mitochondria
NM_079537,590148,TNF,mitochondria
NM_048738,10080,LIP,nucleus
NM_043404,196706,TIMP,peroxisome
NM_023643,781598,TIMP,golgi
NM_090090,636298,TIMP,peroxisome
NM_007654,156023,TIMP,peroxisome
NM_044695,765818,KAR,nucleus
NM_086884,125500,JUN,nucleus
NM_075234,225956,MAPK,cytosol
NM_076506,70565,TGF-B,peroxisome
NM_094754,458759,JUN,mitochondria
NM_020017,170789,JUN,mitochondria
NM_090309,453473,TIMP,ER
NM_008686,281631,P53,cytosol
NM_066836,977670,P53,peroxisome
NM_009159,673587,P53,golgi
NM_081307,861978,LIP,golgi
NM_057734,754940,LIP,golgi
NM_062114,639193,KAR,ER
NM_035624,999038,TER,peroxisome
NM_005825,957059,nuclear receptor,cytosol
NM_010651,428452,JUN,peroxisome
NM_070555,374065,MAPK,cytosol
NM_032815,398536,KAR,golgi
NM_005812,594955,FOS,golgi
NM_052375,350643,LIP,nucleus
NM_038849,893399,MAPK,peroxisome
NM_067527,171562,MAPK,ER
NM_020953,481669,MAPK,mitochondria
NM_032923,491851,KAR,golgi
NM_087476,343579,P53,nucleus
NM_087373,493017,JUN,nucleus
NM_064933,291058,nuclear receptor,golgi
NM_058163,169417,LIP,cytosol
NM_036051,395478,TGF-B,nucleus
NM_023471,470418,TIMP,peroxisome
NM_036724,426449,FOS,golgi
NM_064820,334648,P53,nucleus
