transcript ID,fold induction,family,location
NM_061982,644237,TGF-B,ER
NM_081461,698671,JUN,mitochondria
NM_055187,665251,TNF,nucleus
NM_085061,474682,TGF-B,peroxisome
NM_073477,98571,TER,golgi
NM_091260,736142,KIN,golgi
NM_025663,553879,TGF-B,nucleus
NM_021414,874672,KAR,golgi
NM_005567,727729,TER,ER
NM_035758,196934,TGF-B,ER
NM_076283,154925,LIP,peroxisome
NM_050248,152274,KAR,peroxisome
NM_008962,644608,LIP,nucleus
NM_027171,787262,TNF,cytosol
NM_009555,238261,P53,peroxisome
NM_047144,173993,nuclear receptor,cytosol
NM_056184,686338,TNF,nucleus
NM_099448,376905,TNF,ER
NM_016958,802827,MAPK,cytosol
NM_050639,241807,MAPK,cytosol
NM_007093,61042,FOS,golgi
NM_095447,520585,KAR,nucleus
NM_031164,967717,TIMP,cytosol
NM_047948,527479,TGF-B,golgi
NM_063433,525347,nuclear receptor,mitochondria
NM_042475,58237,TNF,cytosol
NM_066687,643388,TER,peroxisome
NM_049875,959611,KIN,peroxisome
NM_024116,313935,KAR,nucleus
NM_045916,494330,KAR,nucleus
NM_020666,862481,KAR,ER
NM_006640,562585,KIN,mitochondria
NM_003430,602388,TNF,peroxisome
NM_048677,743094,KIN,mitochondria
NM_098000,46,nuclear receptor,golgi
NM_087084,133095,MAPK,mitochondria
NM_059769,500449,TGF-B,peroxisome
NM_076031,68278,TGF-B,mitochondria
NM_000632,376041,nuclear receptor,nucleus
NM_094062,793023,MAPK,peroxisome
NM_098207,648353,TER,nucleus
NM_034215,888680,FOS,nucleus
NM_051858,325948,MAPK,mitochondria
NM_069044,280604,TNF,golgi
NM_042750,194167,nuclear receptor,nucleus
NM_001250,385328,TGF-B,cytosol
NM_088021,120416,nuclear receptor,golgi
NM_064095,88468,KAR,nucleus
NM_097737,555577,P53,cytosol
NM_074649,435575,KAR,mitochondria
NM_030382,479381,JUN,nucleus
NM_011711,60657,JUN,mitochondria
NM_025299,570592,FOS,cytosol
NM_085376,25557,P53,golgi
NM_006758,374800,TGF-B,mitochondria
NM_051225,386867,TIMP,mitochondria
NM_076837,934528,TGF-B,mitochondria
NM_065168,222149,FOS,golgi
NM_074720,567434,TER,golgi
NM_037031,83407,TGF-B,golgi
NM_009068,498898,JUN,mitochondria
NM_073119,100908,TNF,ER
NM_043548,235687,TNF,nucleus
NM_014193,420716,P53,golgi
NM_035868,452012,nuclear receptor,peroxisome
NM_003917,698776,P53,ER
NM_053180,927322,LIP,nucleus
NM_003479,727349,FOS,nucleus
NM_095455,89865,MAPK,cytosol
NM_013436,284521,TIMP,mitochondria
NM_078093,554920,nuclear receptor,nucleus
NM_063904,785597,TER,cytosol
NM_090867,497334,MAPK,cytosol
NM_092924,28395,MAPK,mitochondria
NM_024823,351273,LIP,ER
NM_024314,754325,KAR,peroxisome
NM_007933,409166,MAPK,golgi
NM_009859,320549,FOS,golgi
NM_091320,971497,MAPK,peroxisome
NM_021404,91516,JUN,peroxisome
NM_057130,209860,TNF,cytosol
NM_088700,316096,LIP,ER
NM_021911,777303,TNF,cytosol
NM_008845,684305,MAPK,mitochondria
NM_099224,577038,FOS,peroxisome
NM_061069,81852,JUN,golgi
NM_037216,362820,KIN,mitochondria
NM_029808,801772,TGF-B,cytosol
NM_022438,248884,KIN,cytosol
NM_008813,527509,LIP,cytosol
NM_011141,708477,KIN,ER
NM_082628,64211,MAPK,peroxisome
NM_022740,82454,KIN,golgi
NM_078031,488808,TNF,nucleus
NM_013786,326341,P53,golgi
NM_043125,475777,FOS,peroxisome
NM_015357,737765,MAPK,mitochondria
NM_050891,19412,JUN,ER
NM_009185,785474,TGF-B,mitochondria
