transcript ID,fold induction,family,location
NM_076228,204411,nuclear receptor,nucleus
NM_068026,622677,TNF,cytosol
NM_011829,148721,JUN,peroxisome
NM_095562,345029,TER,golgi
NM_085532,195033,MAPK,peroxisome
NM_007346,286370,FOS,peroxisome
NM_040472,557520,TIMP,nucleus
NM_087456,566646,JUN,cytosol
NM_092465,659385,TGF-B,peroxisome
NM_056974,966955,nuclear receptor,cytosol
NM_071273,805400,P53,golgi
NM_009806,706985,FOS,golgi
NM_034517,462477,TIMP,cytosol
NM_076612,972766,nuclear receptor,mitochondria
NM_094776,278023,TIMP,ER
NM_064057,898368,LIP,peroxisome
NM_043776,385611,FOS,peroxisome
NM_072472,83233,JUN,peroxisome
NM_033134,123842,nuclear receptor,nucleus
NM_092835,27723,MAPK,golgi
NM_094429,823225,FOS,nucleus
NM_074642,80867,LIP,cytosol
NM_054535,660362,nuclear receptor,mitochondria
NM_088094,824448,P53,ER
NM_039539,844207,KIN,peroxisome
NM_061329,737081,TER,peroxisome
NM_003534,404330,FOS,peroxisome
NM_086106,795486,P53,golgi
NM_093687,290315,TGF-B,golgi
NM_056694,500066,TNF,golgi
NM_047960,894505,TGF-B,mitochondria
NM_035539,78643,KIN,nucleus
NM_055535,529364,KAR,nucleus
NM_014265,353948,nuclear receptor,nucleus
NM_046916,915367,FOS,mitochondria
NM_021926,656849,KAR,mitochondria
NM_085710,947873,FOS,cytosol
NM_072513,603063,LIP,ER
NM_097918,274312,MAPK,golgi
NM_021336,942362,nuclear receptor,cytosol
NM_099760,414380,MAPK,nucleus
NM_098149,480841,LIP,peroxisome
NM_052442,456950,TER,cytosol
NM_055919,18703,nuclear receptor,peroxisome
NM_003115,941238,KIN,ER
NM_071356,354765,TNF,nucleus
NM_060943,27397,MAPK,ER
NM_065566,53338,TNF,golgi
NM_021137,934481,TGF-B,cytosol
NM_060936,752651,TIMP,golgi
NM_082106,751790,P53,peroxisome
NM_065195,710499,TIMP,peroxisome
NM_086856,551180,TNF,golgi
NM_043362,900174,TIMP,nucleus
NM_066027,134876,FOS,peroxisome
NM_094649,969666,LIP,golgi
NM_036647,891096,P53,golgi
NM_099054,799664,TIMP,nucleus
NM_014680,163129,TGF-B,mitochondria
NM_079100,919242,nuclear receptor,mitochondria
NM_083433,498340,KIN,golgi
NM_046927,789341,LIP,golgi
NM_047928,89296,JUN,ER
NM_077503,162922,TNF,cytosol
NM_089848,775200,JUN,mitochondria
NM_033459,388256,nuclear receptor,nucleus
NM_072265,528767,TER,ER
NM_076659,770185,FOS,nucleus
NM_013908,989868,P53,cytosol
NM_024470,696084,FOS,peroxisome
NM_091883,508994,TNF,nucleus
NM_092252,459670,LIP,ER
NM_029953,458924,KAR,peroxisome
NM_019921,49087,nuclear receptor,golgi
NM_044809,323899,TNF,mitochondria
NM_077086,527939,TER,nucleus
NM_062923,395483,P53,mitochondria
NM_051240,82955,TGF-B,nucleus
NM_035622,38000,nuclear receptor,golgi
NM_074164,850484,TNF,peroxisome
NM_012088,265332,KAR,ER
NM_046749,772406,KIN,ER
NM_019074,887482,LIP,nucleus
NM_015820,496543,MAPK,ER
NM_002637,768602,TNF,ER
NM_065908,240781,P53,peroxisome
NM_080659,594573,KAR,cytosol
NM_041875,728306,nuclear receptor,mitochondria
NM_001041,555224,TER,ER
NM_065770,661317,TIMP,nucleus
NM_081915,522688,JUN,peroxisome
NM_010055,346773,P53,nucleus
NM_005728,462467,KAR,peroxisome
NM_041483,700590,LIP,nucleus
NM_018991,831161,KIN,nucleus
NM_091475,998206,nuclear receptor,peroxisome
NM_091107,316278,P53,ER
NM_042151,122249,KIN,golgi
NM_034104,1731,JUN,cytosol
NM_031906,966451,TNF,mitochondria
NM_083899,576820,KAR,cytosol
NM_062756,598921,TIMP,golgi
NM_091312,938777,P53,mitochondria
NM_055651,149150,KIN,nucleus
NM_064877,835020,TIMP,ER
NM_056217,276859,FOS,cytosol
NM_003817,396202,TIMP,ER
NM_081010,700741,MAPK,cytosol
NM_017374,882164,TIMP,nucleus
NM_068999,422826,LIP,mitochondria
NM_054151,107911,P53,nucleus
NM_029411,778475,JUN,golgi
NM_042262,803610,TER,nucleus
NM_093992,834715,nuclear receptor,nucleus
NM_003540,870423,KAR,golgi
NM_074291,61274,TIMP,ER
NM_062805,219818,JUN,golgi
NM_059219,652235,nuclear receptor,peroxisome
NM_090890,305841,TER,nucleus
NM_065987,686714,P53,nucleus
NM_098038,931098,TER,peroxisome
NM_088910,604941,LIP,ER
NM_085919,782156,P53,nucleus
NM_050043,431127,LIP,peroxisome
NM_055149,85348,nuclear receptor,ER
NM_054727,592921,TIMP,nucleus
NM_015826,678443,KIN,golgi
NM_086068,116145,TER,mitochondria
NM_037310,560444,TIMP,ER
NM_093515,661724,P53,cytosol
NM_017175,812113,nuclear receptor,nucleus
NM_063728,679577,KIN,mitochondria
NM_099779,27535,KIN,peroxisome
NM_052934,872226,TGF-B,cytosol
NM_057519,540585,TGF-B,peroxisome
NM_050321,535530,JUN,mitochondria
NM_014023,245951,TER,nucleus
NM_019900,308909,MAPK,cytosol
NM_076490,940294,TER,nucleus
NM_006783,784215,JUN,golgi
NM_042810,487699,TER,mitochondria
NM_006635,586270,TNF,nucleus
NM_037301,907409,KIN,peroxisome
NM_071043,485512,JUN,peroxisome
NM_003120,422077,KAR,nucleus
NM_029820,792500,TGF-B,golgi
NM_032036,391953,KIN,mitochondria
NM_017756,634258,KIN,cytosol
NM_030962,799541,MAPK,mitochondria
NM_077324,195229,P53,ER
NM_099932,155413,FOS,ER
NM_062192,319806,MAPK,golgi
NM_007467,145575,TIMP,ER
NM_047037,181894,FOS,peroxisome
NM_093092,535016,LIP,ER
NM_052521,460117,KIN,cytosol
NM_006248,486419,P53,mitochondria
NM_077961,849819,KIN,golgi
NM_037516,135791,TER,mitochondria
NM_063297,862823,TGF-B,mitochondria
NM_061675,439165,JUN,nucleus
NM_080532,606100,JUN,ER
NM_009728,165755,LIP,mitochondria
NM_034715,42664,TNF,golgi
NM_090374,835080,TNF,golgi
NM_034387,599305,TNF,golgi
NM_029324,57751,TNF,nucleus
NM_051168,520395,TNF,cytosol
NM_002586,25635,MAPK,mitochondria
NM_097973,243914,LIP,nucleus
NM_092083,225557,TIMP,mitochondria
NM_072169,313390,LIP,peroxisome
NM_017712,137971,P53,ER
NM_038044,471248,TGF-B,peroxisome
NM_043843,722693,MAPK,cytosol
NM_001149,220636,KIN,peroxisome
NM_083755,458597,TIMP,cytosol
NM_050418,889276,TNF,nucleus
NM_081844,333238,TER,cytosol
NM_039254,737320,TIMP,golgi
NM_069276,473899,TNF,mitochondria
NM_079167,109711,nuclear receptor,cytosol
NM_030553,3792,TGF-B,cytosol
