transcript ID,fold induction,family,location
NM_050024,230784,TGF-B,golgi
NM_005846,704466,TIMP,cytosol
NM_098285,837709,P53,peroxisome
NM_010267,172712,nuclear receptor,cytosol
NM_020748,377209,P53,golgi
NM_064466,490629,JUN,cytosol
NM_083130,155929,P53,golgi
NM_006279,992148,JUN,ER
NM_047343,36042,P53,ER
NM_089216,693588,TIMP,ER
NM_039867,924224,TNF,nucleus
NM_076660,481271,FOS,peroxisome
NM_012422,619922,P53,golgi
NM_032482,208283,P53,peroxisome
NM_047749,978203,JUN,ER
NM_040278,615605,LIP,peroxisome
NM_004182,889252,TGF-B,nucleus
NM_091774,896598,TIMP,nucleus
NM_003300,233332,nuclear receptor,golgi
NM_037164,104100,TIMP,peroxisome
NM_070920,179931,JUN,ER
NM_070121,543274,JUN,ER
NM_031312,856471,P53,cytosol
NM_063213,487518,LIP,peroxisome
NM_041050,817940,nuclear receptor,cytosol
NM_049621,4056,TER,nucleus
NM_095464,100895,KAR,ER
NM_089105,595220,KIN,ER
NM_003240,238396,FOS,golgi
NM_052322,797206,P53,golgi
NM_057438,810253,KIN,ER
NM_002480,749939,FOS,cytosol
NM_008630,160348,FOS,peroxisome
NM_042682,186356,TIMP,ER
NM_081107,686467,KAR,peroxisome
NM_089910,203598,P53,ER
NM_001817,754413,FOS,nucleus
NM_047193,21593,TGF-B,mitochondria
NM_014486,109624,FOS,peroxisome
NM_006410,428696,TNF,peroxisome
NM_080153,624879,KAR,nucleus
NM_080291,277290,TER,ER
NM_061082,124004,JUN,nucleus
NM_013533,757618,KIN,peroxisome
NM_075211,974144,TGF-B,ER
NM_053822,727618,FOS,cytosol
NM_056466,857687,KIN,mitochondria
NM_004667,340433,FOS,golgi
NM_016662,592955,TGF-B,golgi
NM_032712,272335,nuclear receptor,nucleus
NM_066740,823133,TER,ER
NM_056800,317642,FOS,cytosol
NM_063165,495309,TGF-B,mitochondria
NM_007756,224453,MAPK,ER
NM_047772,718782,JUN,mitochondria
NM_089544,102679,KAR,ER
NM_080734,127992,MAPK,nucleus
NM_088524,625881,KIN,ER
NM_058805,280250,TNF,ER
NM_041735,450056,nuclear receptor,cytosol
NM_048881,948470,JUN,ER
NM_023225,196247,TGF-B,cytosol
NM_093662,924018,TER,ER
NM_029332,529117,nuclear receptor,ER
NM_071596,104453,FOS,mitochondria
NM_086717,831975,TGF-B,golgi
NM_077901,749370,FOS,peroxisome
NM_057868,989834,P53,peroxisome
NM_001460,581861,LIP,mitochondria
NM_045040,518317,nuclear receptor,peroxisome
NM_050002,494011,nuclear receptor,golgi
NM_040948,743035,KAR,mitochondria
NM_007578,815117,FOS,peroxisome
NM_035079,237884,nuclear receptor,nucleus
NM_077810,776549,JUN,mitochondria
NM_094379,318679,nuclear receptor,golgi
NM_092897,27499,TNF,mitochondria
NM_052815,152677,JUN,peroxisome
NM_044631,256005,FOS,golgi
NM_021994,527482,KAR,golgi
NM_029056,979904,P53,peroxisome
NM_057218,360089,TNF,nucleus
NM_026777,140352,LIP,cytosol
NM_005828,321955,FOS,ER
NM_075984,29075,TNF,peroxisome
NM_065494,323367,TER,golgi
NM_031244,661445,TNF,cytosol
NM_002077,278143,KAR,mitochondria
NM_062062,637452,TGF-B,mitochondria
NM_016627,200194,TNF,nucleus
NM_008857,160393,MAPK,golgi
NM_060796,21237,JUN,nucleus
NM_041202,121160,P53,mitochondria
NM_063808,515182,TIMP,golgi
NM_074548,673404,KIN,nucleus
NM_055013,21699,LIP,ER
NM_091165,844922,TGF-B,peroxisome
NM_063432,277969,nuclear receptor,golgi
NM_092308,636806,FOS,cytosol
NM_039189,117617,JUN,golgi
NM_095481,972889,LIP,cytosol
NM_014522,480196,TGF-B,nucleus
NM_051921,23689,KIN,golgi
NM_022507,694103,TGF-B,golgi
NM_024186,472749,TNF,golgi
NM_045956,64356,TER,mitochondria
NM_077900,278965,KAR,cytosol
NM_090484,709019,JUN,golgi
NM_074958,434137,TER,nucleus
NM_021638,598431,TER,nucleus
NM_089749,351463,FOS,cytosol
NM_013899,207387,LIP,cytosol
NM_042991,68673,TNF,golgi
NM_000046,381445,MAPK,cytosol
NM_013189,234877,MAPK,nucleus
NM_029205,353219,TIMP,mitochondria
NM_000035,973869,TER,mitochondria
NM_013818,287159,KAR,nucleus
NM_085719,974453,KIN,mitochondria
NM_081424,152280,TER,nucleus
NM_022361,880145,TGF-B,peroxisome
NM_052621,204974,JUN,peroxisome
NM_094953,333428,TGF-B,golgi
NM_037952,463084,LIP,nucleus
NM_047302,647980,FOS,nucleus
NM_081239,528557,LIP,golgi
NM_045380,167301,MAPK,golgi
NM_029930,70877,TIMP,nucleus
NM_058456,60320,P53,nucleus
NM_056060,378892,KIN,cytosol
NM_065602,599409,FOS,peroxisome
NM_090616,179546,MAPK,golgi
NM_039190,595412,KAR,mitochondria
NM_095809,38649,KAR,ER
NM_046536,106385,nuclear receptor,peroxisome
NM_041335,695233,P53,cytosol
NM_009464,909414,TNF,ER
NM_028839,830184,MAPK,nucleus
NM_038852,850126,KIN,cytosol
NM_050328,14976,KAR,cytosol
NM_000895,987068,KIN,nucleus
NM_043193,588949,TGF-B,nucleus
NM_000896,895559,TNF,peroxisome
NM_092307,590743,JUN,ER
NM_072606,382743,FOS,golgi
NM_059522,841774,JUN,ER
NM_085893,503633,MAPK,golgi
NM_076783,439442,JUN,peroxisome
NM_001355,360442,TIMP,nucleus
NM_000801,83121,TER,nucleus
NM_020170,592157,TIMP,ER
NM_068420,571119,TGF-B,nucleus
NM_084655,308389,nuclear receptor,peroxisome
NM_006477,64329,TGF-B,ER
NM_034195,694817,TGF-B,nucleus
NM_066446,921253,JUN,golgi
NM_011387,855473,JUN,ER
NM_063195,2415,LIP,mitochondria
NM_067131,862176,JUN,peroxisome
NM_057408,257265,KIN,golgi
NM_077014,537208,P53,peroxisome
NM_067279,985035,TIMP,ER
NM_099668,210334,TIMP,mitochondria
NM_029346,66413,KIN,cytosol
NM_011148,31777,KAR,ER
NM_005316,279684,JUN,mitochondria
NM_014731,755017,KAR,peroxisome
NM_048106,519075,TNF,cytosol
NM_038656,815848,MAPK,mitochondria
NM_052992,893869,LIP,ER
NM_041165,256056,TNF,cytosol
NM_088118,695587,LIP,golgi
NM_089434,896014,FOS,nucleus
NM_070184,476814,TIMP,mitochondria
NM_098868,199507,LIP,ER
NM_056518,556785,TNF,nucleus
NM_007095,33319,LIP,peroxisome
NM_076295,310275,TER,mitochondria
NM_013195,846969,FOS,cytosol
NM_084171,593363,TIMP,ER
NM_081326,106008,LIP,peroxisome
NM_021885,747690,P53,cytosol
NM_069332,967152,JUN,nucleus
NM_099344,462853,P53,golgi
NM_048128,309877,TIMP,peroxisome
NM_021125,724362,P53,mitochondria
NM_076978,139224,TGF-B,mitochondria
NM_043854,364651,JUN,peroxisome
NM_046314,528498,JUN,cytosol
NM_089321,461707,JUN,nucleus
NM_075620,367387,P53,nucleus
NM_073465,679979,TER,golgi
NM_027851,312812,P53,mitochondria
NM_070421,363155,TER,peroxisome
NM_008361,217746,KAR,nucleus
NM_011597,438600,TER,mitochondria
NM_048232,106114,MAPK,ER
NM_097162,285422,FOS,golgi
NM_028179,305478,KIN,ER
NM_049349,392990,KAR,golgi
NM_070280,501435,TNF,nucleus
NM_020402,265075,KAR,nucleus
NM_004447,230582,KIN,peroxisome
NM_063120,143473,KIN,golgi
NM_042424,860743,TNF,cytosol
NM_092037,903952,P53,ER
NM_012488,920770,TIMP,nucleus
NM_063741,812552,TER,mitochondria
NM_055665,366140,TNF,ER
NM_068336,7992,LIP,nucleus
NM_091847,687290,JUN,ER
NM_050010,987491,KIN,ER
NM_056819,106582,TIMP,mitochondria
NM_074971,994035,KIN,cytosol
NM_046955,648225,JUN,ER
NM_026878,938047,LIP,cytosol
NM_075128,668428,MAPK,golgi
NM_050847,554589,TER,nucleus
NM_039861,575924,P53,cytosol
NM_010305,308802,KAR,cytosol
NM_078331,881535,P53,nucleus
NM_066983,956172,TNF,nucleus
NM_004256,255836,KIN,golgi
NM_013321,8513,FOS,cytosol
NM_052159,495985,FOS,cytosol
NM_072209,785080,LIP,ER
NM_007381,561448,JUN,mitochondria
NM_094415,539547,FOS,ER
NM_026397,697678,KAR,nucleus
NM_069257,339438,TER,ER
NM_020937,81355,P53,mitochondria
NM_051653,378698,TER,mitochondria
NM_040575,486248,TIMP,cytosol
NM_081972,6029,MAPK,cytosol
NM_023361,555793,JUN,mitochondria
NM_034466,815173,FOS,peroxisome
NM_021447,398097,TER,peroxisome
NM_018858,900039,TGF-B,peroxisome
NM_008676,805201,TER,golgi
NM_011808,203901,nuclear receptor,cytosol
NM_092902,983746,TNF,cytosol
NM_077248,151199,TER,cytosol
NM_060179,459689,KAR,cytosol
NM_070855,886613,JUN,mitochondria
NM_006787,775189,KAR,cytosol
NM_094073,409293,FOS,golgi
NM_040080,780617,TNF,peroxisome
NM_049623,247742,KAR,mitochondria
NM_087205,403065,TGF-B,nucleus
NM_077973,23204,MAPK,mitochondria
NM_076667,19659,MAPK,cytosol
NM_036701,402044,FOS,cytosol
NM_066859,479226,KAR,nucleus
NM_011816,615545,TGF-B,mitochondria
NM_060034,566688,TIMP,mitochondria
NM_070816,487598,KIN,cytosol
NM_009104,173154,LIP,ER
NM_092099,555413,JUN,mitochondria
NM_025553,684244,nuclear receptor,mitochondria
NM_023508,150513,nuclear receptor,ER
NM_084430,265931,LIP,peroxisome
NM_038444,89794,MAPK,nucleus
NM_096693,807041,nuclear receptor,ER
NM_015780,589134,P53,mitochondria
NM_032402,485775,LIP,peroxisome
NM_051250,614803,TNF,cytosol
NM_083476,472053,TER,golgi
NM_061369,509395,FOS,nucleus
NM_044078,729040,TNF,golgi
NM_023577,592516,LIP,cytosol
NM_068739,923843,KIN,peroxisome
NM_050944,450407,KIN,golgi
NM_018034,260795,MAPK,cytosol
NM_039719,474286,TGF-B,mitochondria
NM_042696,800793,KAR,nucleus
NM_070827,207072,FOS,ER
NM_004605,404929,KAR,ER
NM_001176,365282,TER,cytosol
NM_036725,338986,FOS,cytosol
NM_084272,967617,TGF-B,mitochondria
NM_079009,914210,nuclear receptor,peroxisome
NM_035050,709156,KAR,golgi
NM_019035,199012,FOS,cytosol
NM_032196,300800,TGF-B,golgi
NM_025359,87938,JUN,cytosol
NM_057639,712802,KAR,golgi
NM_044181,385976,TGF-B,ER
NM_013109,467909,nuclear receptor,nucleus
NM_043673,558,nuclear receptor,nucleus
NM_016199,231454,MAPK,peroxisome
NM_015630,166919,KAR,golgi
NM_014892,153045,FOS,mitochondria
NM_059602,403489,LIP,mitochondria
NM_042087,288493,JUN,nucleus
NM_010895,414538,KAR,ER
NM_042437,791076,P53,cytosol
NM_035706,11541,LIP,cytosol
NM_094404,339529,MAPK,mitochondria
NM_084660,426310,TIMP,mitochondria
NM_096360,343903,TER,ER
NM_028487,149128,KIN,nucleus
NM_073164,785462,MAPK,ER
NM_030681,699840,TER,cytosol
NM_018245,276820,TNF,peroxisome
NM_076229,836181,nuclear receptor,cytosol
NM_039020,262747,P53,cytosol
NM_048921,793912,TGF-B,ER
NM_071152,720779,KAR,cytosol
NM_022991,996045,FOS,mitochondria
NM_019175,408403,MAPK,ER
NM_087902,887295,TNF,cytosol
NM_072428,693146,TER,nucleus
NM_033507,405377,TER,cytosol
NM_081357,934719,JUN,peroxisome
NM_004280,183440,JUN,golgi
NM_071146,660334,KIN,cytosol
NM_012208,311404,TGF-B,golgi
NM_000497,87930,FOS,ER
NM_038315,267508,KAR,peroxisome
NM_031083,159708,LIP,mitochondria
NM_080354,335663,LIP,ER
NM_052114,226959,P53,golgi
NM_097761,988223,FOS,mitochondria
NM_053633,73832,TNF,nucleus
NM_084230,70883,nuclear receptor,mitochondria
NM_090447,624889,TER,peroxisome
NM_069073,977574,KAR,golgi
NM_079805,652187,TER,nucleus
NM_011346,840817,FOS,mitochondria
NM_067760,990755,KIN,nucleus
NM_012531,291199,FOS,ER
NM_098849,741934,TER,mitochondria
NM_017231,975377,TGF-B,cytosol
NM_003429,656394,TER,cytosol
NM_058378,200855,JUN,nucleus
NM_063496,855019,FOS,ER
NM_047143,700901,FOS,mitochondria
NM_077844,534583,LIP,golgi
NM_018292,234161,TIMP,golgi
NM_011144,715813,KIN,mitochondria
NM_078872,510004,TGF-B,cytosol
NM_090230,99245,TER,mitochondria
NM_066094,689245,KIN,cytosol
NM_032203,291174,JUN,mitochondria
NM_029527,765229,KAR,nucleus
NM_063819,143434,P53,golgi
NM_080726,471388,FOS,mitochondria
NM_051064,107908,KAR,golgi
NM_006873,657209,MAPK,ER
NM_088809,647245,JUN,nucleus
NM_097625,201284,MAPK,peroxisome
NM_085804,16503,TNF,mitochondria
NM_008607,227548,TGF-B,peroxisome
NM_012926,683948,TNF,cytosol
NM_045378,407334,nuclear receptor,ER
NM_050158,870110,KIN,ER
NM_056661,755823,MAPK,mitochondria
NM_013333,400557,FOS,golgi
NM_004152,977864,nuclear receptor,peroxisome
NM_065245,119006,TGF-B,nucleus
NM_083074,874353,KIN,nucleus
NM_084369,717390,MAPK,peroxisome
NM_073877,348159,MAPK,golgi
NM_099278,736036,JUN,ER
NM_013486,530845,LIP,golgi
NM_068207,692613,FOS,nucleus
NM_098525,534738,TNF,mitochondria
NM_098306,434168,KAR,cytosol
NM_016744,557434,JUN,mitochondria
NM_058681,235576,KIN,cytosol
NM_013842,929227,KAR,peroxisome
NM_040375,567284,P53,cytosol
NM_007957,371872,TGF-B,nucleus
NM_095716,651786,JUN,mitochondria
NM_057853,95583,TER,mitochondria
NM_094399,237902,KIN,nucleus
NM_079576,279063,JUN,ER
NM_088749,699604,TGF-B,golgi
NM_054807,466128,MAPK,mitochondria
NM_090732,117519,KAR,nucleus
NM_029733,188861,MAPK,ER
NM_061639,119362,JUN,cytosol
NM_095669,731910,TGF-B,golgi
NM_047503,101557,KIN,nucleus
NM_090086,515717,nuclear receptor,mitochondria
NM_089189,302559,FOS,peroxisome
NM_067347,90881,nuclear receptor,mitochondria
NM_063170,103746,P53,cytosol
NM_052552,624047,TER,cytosol
NM_019440,475610,TER,nucleus
NM_015476,810849,FOS,nucleus
NM_024186,180691,TNF,golgi
NM_061967,436660,FOS,peroxisome
NM_020402,777371,KAR,ER
NM_075380,343826,FOS,golgi
NM_032010,208444,P53,golgi
NM_037838,178540,TGF-B,nucleus
NM_068231,96823,LIP,peroxisome
NM_093185,53543,MAPK,peroxisome
NM_088151,318045,KAR,mitochondria
NM_087839,631608,JUN,cytosol
NM_065949,728206,LIP,ER
NM_026381,552701,P53,mitochondria
NM_071098,35443,P53,cytosol
NM_078036,800991,TNF,golgi
NM_077678,766145,KAR,mitochondria
NM_051943,917176,JUN,mitochondria
NM_029142,208067,TIMP,nucleus
NM_027020,592129,LIP,cytosol
NM_004404,254718,FOS,nucleus
NM_033251,365790,LIP,mitochondria
NM_090404,755091,JUN,mitochondria
NM_014805,827884,TER,ER
NM_019979,390072,TIMP,cytosol
NM_011292,623361,P53,mitochondria
NM_029443,357213,JUN,cytosol
NM_045682,782543,JUN,golgi
NM_010353,760262,MAPK,peroxisome
NM_054409,379522,FOS,golgi
NM_009683,346548,JUN,nucleus
NM_000878,931941,LIP,peroxisome
NM_062055,322347,TIMP,nucleus
NM_070293,734799,KIN,mitochondria
NM_039755,194060,P53,cytosol
NM_092778,620860,KAR,mitochondria
NM_076393,147591,FOS,cytosol
NM_001190,252051,P53,golgi
NM_032664,989282,TIMP,mitochondria
NM_061993,329020,JUN,mitochondria
NM_089569,764193,LIP,cytosol
NM_098483,38761,KAR,ER
NM_047835,237449,JUN,cytosol
NM_015141,973282,MAPK,golgi
NM_050379,613846,KIN,cytosol
NM_081417,16287,nuclear receptor,cytosol
NM_065583,763959,MAPK,ER
NM_013896,453499,TIMP,mitochondria
NM_051834,399563,P53,nucleus
NM_021063,298475,MAPK,cytosol
NM_037128,180864,TNF,golgi
NM_043272,542970,LIP,peroxisome
NM_037563,712966,P53,cytosol
NM_036517,537746,JUN,cytosol
NM_060375,230890,KIN,cytosol
NM_040690,132021,TGF-B,cytosol
NM_049650,320382,TNF,golgi
NM_052426,736423,nuclear receptor,nucleus
NM_040793,252596,TER,peroxisome
NM_064251,788568,FOS,cytosol
NM_025041,444681,MAPK,nucleus
NM_084497,932090,FOS,peroxisome
NM_096103,662619,KAR,golgi
NM_010174,306667,KAR,golgi
NM_018833,306379,JUN,cytosol
NM_032451,920683,nuclear receptor,cytosol
NM_043593,637118,nuclear receptor,mitochondria
NM_064497,337158,P53,nucleus
NM_078937,122970,nuclear receptor,peroxisome
NM_027245,60024,TER,peroxisome
NM_084316,104564,MAPK,golgi
NM_058239,996297,MAPK,nucleus
NM_098262,664809,LIP,golgi
NM_081734,754796,TIMP,cytosol
NM_087214,682376,LIP,cytosol
NM_018381,252448,FOS,mitochondria
NM_040450,412242,nuclear receptor,ER
NM_036592,64020,KIN,golgi
NM_013127,271396,KAR,mitochondria
NM_039417,548108,TER,ER
NM_037630,300170,JUN,nucleus
NM_046425,683672,TIMP,nucleus
NM_001872,522314,KIN,peroxisome
NM_029649,90111,MAPK,peroxisome
NM_004227,657348,MAPK,golgi
NM_004756,692219,KAR,golgi
NM_087478,680140,LIP,ER
NM_087980,270590,KIN,peroxisome
NM_009719,295205,KIN,nucleus
NM_070863,199539,TGF-B,golgi
NM_005803,158375,KIN,golgi
NM_090451,153954,FOS,cytosol
NM_069470,246462,TER,nucleus
NM_003150,888078,P53,peroxisome
NM_014600,872153,KIN,mitochondria
NM_052363,404669,FOS,peroxisome
NM_054528,131529,KIN,golgi
NM_090791,506606,KAR,nucleus
NM_028782,201522,KAR,mitochondria
NM_078586,930139,TER,cytosol
NM_098337,847887,TIMP,peroxisome
NM_010331,329609,P53,ER
NM_067283,564256,TIMP,peroxisome
NM_065236,476734,JUN,ER
NM_029464,155331,JUN,mitochondria
NM_087933,647693,TGF-B,cytosol
NM_020849,684180,LIP,cytosol
NM_072919,408490,nuclear receptor,golgi
NM_029785,946130,JUN,peroxisome
NM_000205,631524,TGF-B,mitochondria
NM_006208,693200,LIP,ER
NM_011543,312764,TGF-B,nucleus
NM_031643,950618,KIN,mitochondria
NM_024810,147947,nuclear receptor,nucleus
NM_098369,561187,JUN,ER
NM_048147,963566,KIN,peroxisome
NM_069245,232296,TER,mitochondria
NM_000278,749129,TER,golgi
NM_093483,538776,P53,golgi
NM_007262,78929,TNF,cytosol
NM_065223,852815,TNF,ER
NM_092247,183002,TIMP,peroxisome
NM_001776,891458,MAPK,ER
NM_030176,38104,LIP,golgi
NM_023910,107880,FOS,ER
NM_068752,109735,KIN,peroxisome
NM_035808,217381,LIP,cytosol
NM_021237,752680,TNF,cytosol
NM_093117,183518,TER,ER
NM_017896,188403,FOS,peroxisome
NM_072181,120111,nuclear receptor,cytosol
NM_004376,453415,KIN,mitochondria
NM_071519,475752,TER,nucleus
NM_025891,472149,TIMP,cytosol
NM_039211,925023,KIN,peroxisome
NM_083832,524243,P53,mitochondria
NM_050923,492120,TNF,golgi
NM_057951,481590,P53,ER
NM_076077,620660,P53,cytosol
NM_027451,172338,TIMP,cytosol
NM_097354,856713,KAR,ER
NM_001044,64601,TIMP,mitochondria
NM_008096,126734,MAPK,ER
NM_091398,17975,MAPK,ER
NM_062963,137406,FOS,ER
NM_094253,895900,P53,mitochondria
NM_021858,885415,TER,mitochondria
NM_075366,375795,nuclear receptor,golgi
NM_030338,244205,TIMP,mitochondria
NM_049390,858260,KIN,ER
NM_059331,170727,TIMP,peroxisome
NM_045883,598413,nuclear receptor,cytosol
NM_010289,579297,TGF-B,ER
NM_089775,553689,MAPK,peroxisome
NM_048947,25449,nuclear receptor,peroxisome
NM_079955,176098,TGF-B,nucleus
NM_073395,966448,TNF,golgi
NM_082861,622247,P53,nucleus
NM_011059,337053,LIP,cytosol
NM_069902,661119,P53,peroxisome
NM_076425,971484,KIN,golgi
NM_026077,407879,LIP,nucleus
NM_050355,549843,nuclear receptor,mitochondria
NM_063468,855918,JUN,golgi
NM_056628,277220,nuclear receptor,mitochondria
NM_009586,617949,FOS,peroxisome
NM_094961,708046,KAR,golgi
NM_019953,113885,MAPK,ER
NM_043819,76741,TGF-B,mitochondria
NM_052413,77589,P53,peroxisome
NM_087848,299694,LIP,mitochondria
NM_088167,540411,TIMP,nucleus
NM_072449,233543,P53,peroxisome
NM_073730,674549,JUN,mitochondria
NM_059272,706450,TGF-B,ER
NM_061861,766585,TER,mitochondria
NM_014920,578089,TIMP,golgi
NM_085524,643497,P53,nucleus
NM_074129,206428,KAR,cytosol
NM_089000,236111,KIN,golgi
NM_090459,548861,MAPK,peroxisome
