transcript ID,fold induction,family,location
NM_009355,724347,MAPK,mitochondria
NM_055528,198392,TIMP,golgi
NM_018586,597076,P53,golgi
NM_074773,328246,LIP,golgi
NM_014632,192438,P53,mitochondria
NM_057431,921661,TGF-B,cytosol
NM_091577,799914,P53,mitochondria
NM_053241,311131,FOS,peroxisome
NM_044889,178726,KIN,nucleus
NM_056387,474636,TIMP,golgi
NM_095911,685667,FOS,peroxisome
NM_099573,855855,JUN,nucleus
NM_060878,755588,TER,mitochondria
NM_041279,915148,TIMP,peroxisome
NM_097220,858326,JUN,ER
NM_050642,848171,MAPK,ER
NM_035477,688968,TIMP,ER
NM_009578,402726,LIP,nucleus
NM_077348,263541,FOS,mitochondria
NM_046804,589674,JUN,mitochondria
NM_040596,862566,MAPK,peroxisome
NM_080747,602538,FOS,mitochondria
NM_041088,568352,TER,ER
NM_072492,408586,KIN,mitochondria
NM_087260,83657,TER,peroxisome
NM_046681,932503,KIN,ER
NM_040659,372909,P53,golgi
NM_027470,215739,FOS,mitochondria
NM_092447,316445,TER,cytosol
NM_070240,817681,TER,cytosol
NM_032419,176231,MAPK,ER
NM_073776,200760,FOS,cytosol
NM_006363,579170,FOS,cytosol
NM_071585,620786,KIN,cytosol
NM_063399,122608,KAR,cytosol
NM_061780,295556,TIMP,peroxisome
NM_008726,892708,MAPK,cytosol
NM_051564,843957,JUN,cytosol
NM_006472,312734,MAPK,nucleus
NM_018580,366949,TNF,ER
NM_003443,813286,KIN,golgi
NM_076431,677958,FOS,ER
NM_024731,940397,TGF-B,cytosol
NM_047089,978471,TNF,golgi
NM_028926,488551,TNF,cytosol
NM_041712,70343,TNF,nucleus
NM_026127,799172,FOS,ER
NM_093731,482106,FOS,cytosol
NM_035072,121143,KAR,mitochondria
NM_066170,369677,P53,mitochondria
NM_040824,566704,P53,cytosol
NM_091025,314146,TER,mitochondria
NM_070568,818402,KIN,mitochondria
NM_011938,763601,nuclear receptor,golgi
NM_035667,711227,P53,mitochondria
NM_077228,991830,MAPK,golgi
NM_052606,798058,P53,peroxisome
NM_091218,792352,TER,cytosol
NM_074563,314883,TGF-B,mitochondria
NM_087566,253869,P53,cytosol
NM_038643,410215,TIMP,peroxisome
NM_013365,363156,TER,cytosol
NM_046851,662344,KAR,cytosol
NM_063688,574909,MAPK,golgi
NM_071491,371305,MAPK,ER
NM_075724,493784,KIN,nucleus
NM_000243,348435,FOS,ER
NM_072995,128601,P53,mitochondria
NM_075065,629607,MAPK,peroxisome
NM_085300,545065,P53,mitochondria
NM_068217,566507,P53,ER
NM_048836,935459,TGF-B,ER
NM_039153,490479,KIN,mitochondria
NM_063882,686970,LIP,nucleus
NM_086224,13136,TER,peroxisome
NM_047756,690518,nuclear receptor,cytosol
NM_005037,199454,nuclear receptor,golgi
NM_072991,370902,TGF-B,golgi
NM_057934,257659,LIP,ER
NM_090031,674390,JUN,golgi
NM_089915,587774,LIP,mitochondria
NM_011511,765457,nuclear receptor,peroxisome
NM_046823,186814,KIN,peroxisome
NM_039270,289756,KAR,mitochondria
NM_065138,679435,LIP,ER
NM_091867,818780,TGF-B,ER
NM_072272,797840,FOS,cytosol
NM_042259,118015,KAR,mitochondria
NM_019968,708015,LIP,peroxisome
NM_087440,789526,nuclear receptor,ER
NM_067217,646706,TNF,ER
NM_048133,411581,JUN,mitochondria
NM_060394,476023,TNF,peroxisome
NM_052611,442681,JUN,nucleus
NM_009691,491439,P53,cytosol
NM_066231,37607,TER,ER
NM_005904,345105,TIMP,mitochondria
NM_093983,864319,KAR,peroxisome
NM_056430,847182,TNF,ER
NM_075976,465098,TNF,golgi
NM_019418,698850,KAR,golgi
