transcript ID,fold induction,family,location
NM_064630,365679,TGF-B,ER
NM_003057,20688,MAPK,peroxisome
NM_097314,281942,TER,nucleus
NM_082608,415563,KIN,golgi
NM_025389,406644,P53,ER
NM_027084,892414,TNF,peroxisome
NM_093452,184400,LIP,cytosol
NM_092970,466669,TGF-B,ER
NM_080063,602692,TNF,mitochondria
NM_098470,9952,FOS,golgi
NM_074352,606974,TGF-B,golgi
NM_086628,590708,nuclear receptor,ER
NM_060770,924376,KIN,nucleus
NM_088638,796836,MAPK,mitochondria
NM_091631,431371,KIN,golgi
NM_035809,790344,MAPK,golgi
NM_067326,213482,TNF,peroxisome
NM_051456,452411,nuclear receptor,cytosol
NM_043158,816116,KIN,ER
NM_016689,148097,P53,nucleus
NM_094257,988660,TIMP,nucleus
NM_052666,842051,TIMP,nucleus
NM_002421,793226,P53,mitochondria
NM_068631,908028,TNF,ER
NM_091451,322985,KAR,nucleus
NM_082805,121924,FOS,nucleus
NM_070896,225262,TGF-B,golgi
NM_085401,119160,TNF,peroxisome
NM_057974,172390,nuclear receptor,golgi
NM_094902,580131,KIN,nucleus
NM_036526,637166,TGF-B,mitochondria
NM_008301,756601,TGF-B,mitochondria
NM_078669,824485,LIP,ER
NM_047342,172886,nuclear receptor,cytosol
NM_063725,796457,P53,cytosol
NM_092410,196182,LIP,ER
NM_009236,262015,TGF-B,peroxisome
NM_085290,622946,TGF-B,ER
NM_036468,14811,nuclear receptor,ER
NM_029163,504289,MAPK,peroxisome
NM_007440,86972,nuclear receptor,cytosol
NM_006598,822732,KAR,nucleus
NM_057284,435678,FOS,peroxisome
NM_010883,421275,JUN,nucleus
NM_034871,734021,KAR,nucleus
NM_023794,727590,LIP,mitochondria
NM_094406,572572,TIMP,mitochondria
NM_060074,693219,TGF-B,ER
NM_037334,906919,nuclear receptor,mitochondria
NM_004515,787324,TNF,golgi
NM_024087,609507,JUN,ER
NM_020142,101965,KAR,cytosol
NM_066460,329007,KIN,peroxisome
NM_037179,508153,KAR,cytosol
NM_019101,360460,nuclear receptor,ER
NM_021714,780793,LIP,golgi
NM_063353,123727,LIP,cytosol
NM_023254,125603,TIMP,golgi
NM_032910,637826,TIMP,golgi
NM_008465,413262,KAR,cytosol
NM_044844,764408,TIMP,golgi
NM_043762,65412,FOS,nucleus
NM_010944,80704,nuclear receptor,peroxisome
NM_028292,707355,JUN,nucleus
NM_016682,549510,KIN,golgi
NM_008818,825776,MAPK,cytosol
NM_023029,821151,TIMP,golgi
NM_080057,953795,P53,golgi
NM_016417,371467,JUN,peroxisome
NM_006748,411738,JUN,cytosol
NM_006528,28411,MAPK,peroxisome
NM_007389,252332,JUN,peroxisome
NM_012039,267136,TNF,peroxisome
NM_032523,478678,TGF-B,nucleus
NM_036559,344800,KIN,peroxisome
NM_003841,875184,FOS,mitochondria
NM_018350,242721,MAPK,cytosol
NM_056397,540159,LIP,cytosol
NM_077833,948754,TER,nucleus
NM_016457,466296,TNF,nucleus
NM_022140,886279,TNF,nucleus
NM_094537,111938,LIP,nucleus
NM_032788,729760,KIN,nucleus
NM_009989,216091,FOS,mitochondria
NM_009667,927648,TNF,peroxisome
NM_076558,429524,P53,ER
NM_008807,172743,nuclear receptor,ER
NM_011115,159021,KAR,peroxisome
NM_037876,156108,MAPK,nucleus
NM_054031,281086,nuclear receptor,nucleus
NM_025855,620813,JUN,ER
NM_050301,642838,TIMP,nucleus
NM_092411,303538,LIP,ER
NM_020141,447480,KAR,mitochondria
NM_094047,933413,KIN,peroxisome
NM_047360,656650,TER,peroxisome
NM_076858,495141,LIP,peroxisome
NM_040413,18413,KIN,peroxisome
NM_069387,965530,TNF,nucleus
NM_033335,554687,TNF,mitochondria
NM_099743,492157,nuclear receptor,nucleus
NM_055873,976895,P53,mitochondria
NM_015915,768482,TGF-B,peroxisome
NM_050566,309436,P53,nucleus
NM_044157,536262,MAPK,nucleus
NM_049294,193739,nuclear receptor,cytosol
NM_001536,292438,KAR,nucleus
NM_047459,292344,FOS,ER
NM_047631,596246,TGF-B,golgi
NM_014738,850382,KIN,ER
NM_045970,765585,JUN,peroxisome
NM_046112,777465,KIN,nucleus
NM_019146,961785,KIN,peroxisome
NM_067611,771000,nuclear receptor,peroxisome
NM_063909,967412,TGF-B,golgi
NM_090192,71224,TIMP,cytosol
NM_099826,768538,TER,peroxisome
NM_080215,50037,LIP,mitochondria
NM_091695,128412,KAR,ER
NM_029952,535642,TER,cytosol
NM_038702,635555,MAPK,ER
NM_089378,776152,MAPK,golgi
NM_094027,379010,FOS,ER
NM_089123,628730,TIMP,peroxisome
NM_089372,672973,TER,nucleus
NM_055066,850539,MAPK,nucleus
NM_075988,515057,JUN,peroxisome
NM_037018,821951,TER,mitochondria
NM_068725,294325,nuclear receptor,nucleus
NM_040140,148823,JUN,mitochondria
NM_010855,95534,JUN,ER
NM_031086,304914,TNF,mitochondria
NM_075535,832690,LIP,nucleus
NM_073394,656117,P53,mitochondria
NM_091888,360619,LIP,golgi
NM_079381,824313,P53,nucleus
NM_088926,145916,JUN,golgi
NM_090645,972294,P53,peroxisome
NM_002442,44734,TGF-B,cytosol
NM_091446,193715,P53,nucleus
NM_090510,819665,MAPK,golgi
NM_029508,245541,TNF,ER
NM_090724,727685,TIMP,mitochondria
NM_050012,592147,nuclear receptor,ER
NM_011277,90518,KAR,mitochondria
NM_008264,593798,FOS,nucleus
NM_007074,240637,KIN,golgi
NM_077364,665099,LIP,cytosol
NM_028569,573795,KAR,mitochondria
NM_037396,408184,TER,ER
NM_048091,573663,P53,cytosol
NM_090373,298874,TGF-B,nucleus
NM_056910,517123,TIMP,mitochondria
NM_025907,52899,KAR,mitochondria
NM_041611,482415,nuclear receptor,golgi
NM_082947,308027,MAPK,nucleus
NM_055374,962635,nuclear receptor,cytosol
NM_056172,536313,TIMP,nucleus
NM_061779,100430,MAPK,golgi
NM_031491,293375,MAPK,mitochondria
NM_057359,291834,TER,ER
NM_083785,482720,KAR,peroxisome
NM_059868,877576,KIN,mitochondria
NM_025344,286199,TIMP,nucleus
NM_027007,350028,P53,mitochondria
NM_011310,603881,TNF,peroxisome
NM_002231,749040,nuclear receptor,cytosol
NM_026341,239139,JUN,cytosol
NM_052594,703414,TNF,peroxisome
NM_039367,117353,TGF-B,mitochondria
NM_019187,542847,nuclear receptor,cytosol
NM_053725,826212,JUN,nucleus
NM_010003,727295,KAR,cytosol
NM_068140,107158,P53,peroxisome
NM_021824,868427,TNF,nucleus
NM_070393,422732,TGF-B,ER
NM_040542,665794,KIN,ER
NM_076896,694618,KAR,mitochondria
NM_076113,961456,MAPK,nucleus
NM_077893,302534,JUN,peroxisome
NM_008074,338983,TER,mitochondria
NM_069796,614775,MAPK,mitochondria
NM_041886,848437,P53,mitochondria
NM_058876,138891,TIMP,nucleus
NM_009734,589385,nuclear receptor,golgi
NM_025772,55607,MAPK,peroxisome
NM_046101,716885,TNF,golgi
NM_045685,356809,FOS,nucleus
NM_043533,406786,JUN,ER
NM_052306,362388,TGF-B,cytosol
NM_043972,686887,TGF-B,nucleus
NM_049204,137054,P53,nucleus
NM_084106,171634,FOS,ER
NM_091794,868162,TGF-B,cytosol
NM_030226,24541,TNF,peroxisome
NM_016109,940225,TER,mitochondria
NM_066282,209586,KIN,golgi
NM_026673,557047,KIN,mitochondria
NM_018652,988446,TIMP,cytosol
NM_078135,699771,TIMP,peroxisome
NM_037035,588530,TIMP,golgi
NM_088677,482831,MAPK,nucleus
NM_005639,347116,TNF,cytosol
NM_074573,187421,LIP,mitochondria
NM_080932,137512,LIP,peroxisome
NM_011715,194529,JUN,mitochondria
NM_044916,769152,TER,nucleus
NM_062077,39395,FOS,ER
NM_046722,343381,TNF,golgi
NM_058980,576296,TGF-B,mitochondria
NM_069419,869912,nuclear receptor,cytosol
NM_094899,196416,KIN,nucleus
NM_013549,969585,TIMP,nucleus
NM_086597,966458,FOS,nucleus
NM_022773,215017,LIP,cytosol
NM_026391,227685,FOS,peroxisome
NM_060942,543711,FOS,ER
NM_000939,501776,KAR,golgi
NM_086241,161673,LIP,cytosol
NM_003926,341732,nuclear receptor,cytosol
NM_046544,836826,KIN,mitochondria
NM_047362,742856,TNF,peroxisome
NM_048288,894203,nuclear receptor,peroxisome
NM_039164,124686,KIN,cytosol
NM_048764,515476,KAR,cytosol
NM_050291,859898,P53,golgi
NM_053722,393308,MAPK,mitochondria
NM_072528,702620,JUN,mitochondria
NM_098841,441986,JUN,peroxisome
NM_035957,462461,P53,nucleus
NM_014849,429539,TNF,peroxisome
NM_066875,727690,KAR,mitochondria
NM_008939,763925,TIMP,peroxisome
NM_061633,688204,KAR,nucleus
NM_064627,489792,KIN,ER
NM_079959,219751,KIN,nucleus
NM_074227,689955,MAPK,mitochondria
NM_002156,682913,P53,golgi
NM_095428,183954,P53,golgi
NM_015243,852958,P53,golgi
NM_038298,834959,KIN,ER
NM_052002,396711,TGF-B,peroxisome
NM_008249,755737,TER,cytosol
NM_061373,114868,TER,ER
NM_054822,30970,TGF-B,ER
NM_014626,281845,FOS,golgi
NM_033338,791722,TGF-B,nucleus
NM_046556,513755,TIMP,golgi
NM_030032,896164,JUN,mitochondria
NM_094752,567179,TGF-B,ER
NM_066668,642074,LIP,mitochondria
NM_015973,883498,LIP,mitochondria
NM_074574,361602,nuclear receptor,peroxisome
NM_006915,608475,TGF-B,golgi
NM_004278,218183,TGF-B,nucleus
NM_005121,49190,KAR,peroxisome
NM_097784,466338,KIN,peroxisome
NM_020912,558224,TNF,peroxisome
NM_093309,623623,KIN,golgi
NM_025317,288841,nuclear receptor,golgi
NM_032556,975605,TNF,golgi
NM_060180,558034,TNF,ER
NM_069411,733105,TER,peroxisome
NM_053290,773806,FOS,peroxisome
NM_049761,461235,TNF,ER
NM_076992,642491,MAPK,golgi
NM_001424,701085,JUN,golgi
NM_062002,498904,TER,ER
NM_099754,451436,TER,ER
NM_038689,932709,MAPK,golgi
NM_012904,827991,TGF-B,peroxisome
NM_082313,779847,MAPK,golgi
NM_084820,595997,nuclear receptor,nucleus
NM_094436,380913,TER,cytosol
NM_016444,31451,TER,mitochondria
NM_029538,52015,FOS,ER
NM_039874,546756,TGF-B,nucleus
NM_005657,106635,FOS,nucleus
NM_088094,433071,nuclear receptor,peroxisome
NM_048598,503390,LIP,mitochondria
NM_065398,977047,KAR,mitochondria
NM_085416,543740,TNF,nucleus
NM_000125,686169,JUN,golgi
NM_010640,938253,KIN,mitochondria
NM_046963,88136,LIP,ER
NM_037519,91981,KIN,mitochondria
NM_021709,676845,P53,cytosol
NM_085274,681142,MAPK,cytosol
NM_003370,62620,TER,ER
NM_023391,465286,TGF-B,nucleus
NM_035202,245075,FOS,mitochondria
NM_039471,255390,FOS,mitochondria
NM_040758,361416,LIP,peroxisome
NM_058491,684876,KAR,golgi
NM_017516,475686,TGF-B,ER
NM_070097,671993,TGF-B,mitochondria
NM_028409,268029,KAR,ER
NM_027959,842087,KAR,golgi
NM_033419,690977,TGF-B,golgi
NM_060171,551959,MAPK,cytosol
NM_031126,610891,JUN,ER
NM_046061,597809,TER,ER
NM_050936,48052,LIP,mitochondria
NM_074934,476884,JUN,nucleus
NM_024418,826239,nuclear receptor,cytosol
NM_006793,437598,JUN,ER
NM_021010,943496,TGF-B,ER
NM_080131,659721,FOS,ER
NM_090086,578439,JUN,mitochondria
NM_070157,262899,KAR,ER
NM_006474,314699,TER,ER
NM_019542,271910,MAPK,cytosol
NM_070345,400783,P53,golgi
NM_089348,377542,FOS,cytosol
NM_090531,178137,FOS,golgi
NM_069944,514106,P53,cytosol
NM_037323,702641,TER,ER
NM_048902,539260,LIP,ER
NM_076788,943403,JUN,cytosol
NM_013246,967248,P53,ER
NM_088080,670076,MAPK,ER
NM_011500,672201,JUN,mitochondria
NM_010767,940373,MAPK,peroxisome
NM_004542,902203,P53,golgi
NM_055112,198186,FOS,mitochondria
NM_069706,29909,TER,peroxisome
NM_072753,859213,FOS,ER
NM_073856,58839,nuclear receptor,cytosol
NM_073438,16975,LIP,cytosol
NM_008604,647572,JUN,mitochondria
NM_013692,309076,TNF,cytosol
NM_064673,857816,TIMP,ER
NM_020921,574488,FOS,mitochondria
NM_087606,552455,KIN,golgi
NM_060485,906188,FOS,cytosol
NM_036581,67270,TER,nucleus
NM_090614,711437,P53,ER
NM_069883,879503,nuclear receptor,golgi
NM_028263,513232,TIMP,mitochondria
NM_056734,246612,TER,peroxisome
NM_034841,811369,TNF,mitochondria
NM_053418,631602,KAR,ER
NM_070628,150960,LIP,ER
NM_095497,95052,TNF,peroxisome
NM_001840,444835,TNF,golgi
NM_004355,268257,KIN,mitochondria
NM_020315,158033,KIN,mitochondria
NM_067444,478126,P53,mitochondria
NM_042217,840142,KAR,mitochondria
NM_098289,24939,KAR,mitochondria
NM_089797,896822,TER,peroxisome
NM_099882,50489,KAR,ER
NM_005878,670372,JUN,mitochondria
NM_010877,438598,KAR,nucleus
NM_002091,595910,TIMP,ER
NM_054983,409147,TGF-B,golgi
NM_028118,371334,JUN,nucleus
NM_084660,607669,MAPK,ER
NM_091754,936904,JUN,golgi
NM_050655,386411,FOS,nucleus
NM_058012,695781,P53,cytosol
NM_046407,271439,TNF,nucleus
NM_074160,228879,FOS,golgi
NM_025713,132542,TIMP,mitochondria
NM_001601,610493,TIMP,cytosol
NM_031807,719311,nuclear receptor,nucleus
NM_094778,843033,KIN,nucleus
NM_019659,132431,LIP,cytosol
NM_057576,585058,KIN,mitochondria
NM_086040,960998,nuclear receptor,golgi
NM_084033,248296,nuclear receptor,golgi
NM_069401,223769,P53,mitochondria
NM_071727,382020,FOS,nucleus
NM_094926,385558,KIN,peroxisome
NM_035805,566336,KAR,golgi
NM_084153,648736,JUN,ER
NM_049217,853718,TIMP,nucleus
NM_093320,598550,KAR,mitochondria
NM_011837,816126,nuclear receptor,golgi
NM_074952,260092,TIMP,golgi
NM_060847,869398,KIN,cytosol
NM_024670,622366,P53,ER
NM_024028,982581,KAR,ER
NM_085346,748650,TNF,peroxisome
NM_066869,440449,JUN,peroxisome
NM_017668,55978,nuclear receptor,peroxisome
NM_002735,756377,MAPK,nucleus
NM_045650,16286,TIMP,ER
NM_099596,40859,LIP,nucleus
NM_098096,832940,nuclear receptor,nucleus
