transcript ID,fold induction,family,location
NM_024944,834878,KIN,nucleus
NM_067263,675144,LIP,golgi
NM_002720,221261,P53,nucleus
NM_065557,868952,nuclear receptor,peroxisome
NM_089084,12177,KAR,nucleus
NM_058195,598110,MAPK,peroxisome
NM_041557,330461,P53,ER
NM_090298,542370,MAPK,ER
NM_012080,739617,FOS,mitochondria
NM_051313,584212,LIP,ER
NM_056842,353847,LIP,nucleus
NM_054431,669220,MAPK,golgi
NM_037633,326168,TGF-B,golgi
NM_075777,110820,FOS,cytosol
NM_069226,369423,JUN,golgi
NM_071741,591787,KIN,mitochondria
NM_056650,419534,LIP,peroxisome
NM_014707,183320,KIN,ER
NM_040456,650039,MAPK,nucleus
NM_061336,376706,TER,nucleus
NM_089779,781548,TER,mitochondria
NM_028315,322556,KIN,mitochondria
NM_067415,556864,LIP,peroxisome
NM_089279,12920,KAR,mitochondria
NM_065785,258682,TNF,nucleus
NM_014654,222281,LIP,peroxisome
NM_049822,210034,TNF,golgi
NM_041059,15977,JUN,peroxisome
NM_010859,863889,KIN,ER
NM_015474,448447,KAR,golgi
NM_005521,392368,P53,nucleus
NM_019987,493261,KIN,nucleus
NM_082435,944385,FOS,golgi
NM_060590,874617,JUN,golgi
NM_091887,160576,TNF,mitochondria
NM_000683,200674,MAPK,mitochondria
NM_020808,374315,TGF-B,mitochondria
NM_083648,39275,KAR,nucleus
NM_081232,392615,TER,mitochondria
NM_088857,319069,TIMP,golgi
NM_066237,817507,TIMP,mitochondria
NM_022914,710122,TGF-B,cytosol
NM_020567,553848,JUN,peroxisome
NM_032063,919968,P53,golgi
NM_099634,287138,JUN,peroxisome
NM_008467,588613,JUN,golgi
NM_017950,906266,JUN,golgi
NM_063151,191117,MAPK,ER
NM_084862,634744,TIMP,nucleus
NM_075012,675763,KIN,cytosol
NM_044672,148116,LIP,peroxisome
NM_046051,127889,TNF,peroxisome
NM_064710,836970,TNF,nucleus
NM_095669,373525,MAPK,mitochondria
NM_068723,132240,P53,golgi
NM_034223,939054,TER,ER
NM_083816,366700,LIP,golgi
NM_009699,907295,TIMP,mitochondria
NM_069686,325936,TER,cytosol
NM_079964,255120,TNF,ER
NM_047471,843319,KAR,peroxisome
NM_093768,623974,TNF,ER
NM_027672,583227,nuclear receptor,nucleus
NM_095425,891620,P53,cytosol
NM_002830,960250,KIN,peroxisome
NM_026602,58294,FOS,ER
NM_093012,353225,P53,mitochondria
NM_092494,242000,LIP,cytosol
NM_082490,142642,LIP,golgi
NM_063254,771177,P53,cytosol
NM_014558,70675,FOS,golgi
NM_015524,144444,TNF,nucleus
NM_068302,918772,JUN,ER
NM_068914,720571,KAR,peroxisome
NM_012087,607948,LIP,peroxisome
NM_079452,138366,P53,peroxisome
NM_090844,853952,nuclear receptor,mitochondria
NM_021762,669410,nuclear receptor,golgi
NM_057455,722830,TNF,mitochondria
NM_069975,126551,TIMP,peroxisome
NM_008598,806025,nuclear receptor,mitochondria
NM_056534,917356,TER,nucleus
NM_090889,698679,TNF,nucleus
NM_025691,386951,KIN,peroxisome
NM_019132,636097,TGF-B,cytosol
NM_014779,992562,P53,cytosol
NM_057991,272887,MAPK,ER
NM_018043,266632,KAR,cytosol
NM_094754,319514,KIN,mitochondria
NM_087310,878541,MAPK,golgi
NM_003204,579023,MAPK,mitochondria
NM_031853,550251,KAR,peroxisome
NM_045075,933198,TER,ER
NM_086924,780884,P53,golgi
NM_002101,945616,P53,nucleus
NM_047454,954176,FOS,peroxisome
NM_014775,526848,LIP,cytosol
NM_028593,895563,KAR,mitochondria
NM_017826,689871,TER,ER
NM_040645,328065,TER,golgi
NM_090127,560426,TGF-B,cytosol
NM_017721,187007,TNF,cytosol
NM_031482,47058,JUN,peroxisome
NM_092928,984268,KAR,cytosol
NM_097952,398282,TGF-B,golgi
NM_034769,718670,TIMP,cytosol
NM_032836,12966,TGF-B,peroxisome
NM_078434,877004,MAPK,golgi
NM_078752,302468,TNF,ER
NM_091201,334309,FOS,nucleus
NM_046373,843300,P53,ER
NM_022564,324842,nuclear receptor,mitochondria
NM_010302,233121,FOS,nucleus
NM_069053,21529,JUN,ER
NM_058047,225129,JUN,nucleus
NM_049166,971570,JUN,mitochondria
NM_046706,752144,TNF,peroxisome
NM_078289,275409,LIP,nucleus
NM_058870,977960,MAPK,ER
NM_072818,246302,TGF-B,golgi
