transcript ID,fold induction,family,location
NM_037972,634456,KAR,cytosol
NM_056198,483405,MAPK,golgi
NM_086441,367429,MAPK,cytosol
NM_074611,178281,TGF-B,mitochondria
NM_068696,480601,FOS,ER
NM_086766,849109,nuclear receptor,peroxisome
NM_041716,551100,TGF-B,peroxisome
NM_094197,57817,JUN,mitochondria
NM_070930,611722,P53,golgi
NM_086191,608148,TNF,peroxisome
NM_033541,672938,nuclear receptor,mitochondria
NM_022049,958799,JUN,nucleus
NM_043207,292593,MAPK,nucleus
NM_087481,508636,KAR,golgi
NM_097621,723860,KAR,nucleus
NM_081649,677576,FOS,golgi
NM_062535,995472,TIMP,peroxisome
NM_007080,247432,TGF-B,cytosol
NM_012033,999416,KIN,golgi
NM_077829,946742,KAR,peroxisome
NM_052758,35334,TGF-B,nucleus
NM_093308,853167,TER,ER
NM_023531,941292,TER,golgi
NM_061245,442361,TGF-B,golgi
NM_034144,6030,LIP,golgi
NM_001526,980000,KAR,mitochondria
NM_021672,652840,TIMP,golgi
NM_035160,886892,TGF-B,ER
NM_046153,347682,TIMP,mitochondria
NM_084478,304574,P53,nucleus
NM_043659,206512,KIN,cytosol
NM_062600,505151,LIP,peroxisome
NM_043449,426399,FOS,ER
NM_080241,527204,LIP,nucleus
NM_046204,315307,JUN,nucleus
NM_009056,259415,MAPK,peroxisome
NM_042166,11344,KAR,nucleus
NM_010225,783303,TIMP,ER
NM_005877,576058,P53,nucleus
NM_094278,894404,KAR,ER
NM_048826,294291,nuclear receptor,nucleus
NM_021928,635437,KAR,ER
NM_047262,554137,nuclear receptor,ER
NM_043351,618229,FOS,mitochondria
NM_084480,100998,KAR,peroxisome
NM_036619,46868,MAPK,ER
NM_032518,454666,LIP,golgi
NM_012811,223369,JUN,peroxisome
NM_003290,534038,TER,ER
NM_020493,832671,KAR,ER
NM_084592,372831,TIMP,golgi
NM_094361,820090,FOS,mitochondria
NM_090876,721141,LIP,cytosol
NM_050539,841740,TIMP,cytosol
NM_012695,244483,MAPK,nucleus
NM_038829,109113,JUN,cytosol
NM_061841,89897,KAR,peroxisome
NM_007405,407084,KAR,golgi
NM_055595,92732,TNF,ER
NM_048154,432023,LIP,cytosol
NM_074539,497095,TGF-B,mitochondria
NM_039433,208903,TNF,nucleus
NM_019119,665262,P53,peroxisome
NM_027233,934962,TNF,nucleus
NM_010958,106899,MAPK,peroxisome
NM_034551,450752,TNF,peroxisome
NM_011122,391965,KIN,peroxisome
NM_005389,459699,TNF,peroxisome
NM_061141,664774,FOS,nucleus
NM_008448,563682,P53,cytosol
NM_028323,43300,TER,cytosol
NM_012369,787678,KIN,golgi
NM_098595,413538,MAPK,ER
NM_093134,849449,KIN,golgi
NM_038389,40834,TER,nucleus
NM_056064,225805,TIMP,cytosol
NM_010395,56706,KIN,golgi
NM_092133,825264,TGF-B,mitochondria
NM_091158,643608,TIMP,ER
