transcript ID,fold induction,family,location
NM_082128,452294,FOS,nucleus
NM_073300,769912,TIMP,nucleus
NM_045749,575904,MAPK,golgi
NM_049283,877057,MAPK,cytosol
NM_099357,303361,nuclear receptor,nucleus
NM_088852,105950,JUN,golgi
NM_010555,253200,TER,mitochondria
NM_027921,938398,FOS,cytosol
NM_088687,572458,MAPK,nucleus
NM_091551,280953,TER,ER
NM_023891,512426,TIMP,peroxisome
NM_053551,554991,nuclear receptor,nucleus
NM_067142,11177,FOS,ER
NM_008584,411361,LIP,nucleus
NM_072492,31106,KAR,ER
NM_040433,190785,MAPK,ER
NM_093948,940800,KAR,ER
NM_097206,425224,TNF,golgi
NM_060982,713226,JUN,mitochondria
NM_061267,429859,KAR,peroxisome
NM_050708,356917,KAR,ER
NM_064953,266205,nuclear receptor,mitochondria
NM_066995,115830,LIP,nucleus
NM_024800,231607,FOS,golgi
NM_082080,476665,KIN,ER
NM_010878,891288,LIP,mitochondria
NM_045222,481138,MAPK,cytosol
NM_073901,928998,P53,nucleus
NM_049375,460239,FOS,ER
NM_052625,377845,FOS,mitochondria
NM_037370,102601,KAR,cytosol
NM_079712,302257,MAPK,mitochondria
NM_077852,773996,FOS,golgi
NM_024648,785982,FOS,cytosol
NM_034723,256764,LIP,ER
NM_057020,6326,TGF-B,peroxisome
NM_096468,172038,KIN,ER
NM_068689,435910,TGF-B,cytosol
NM_000987,933410,TER,ER
NM_034945,835365,FOS,peroxisome
NM_092357,723476,P53,mitochondria
NM_074926,664812,FOS,mitochondria
NM_070257,935885,P53,ER
NM_095425,942821,KIN,cytosol
NM_071919,156055,FOS,mitochondria
NM_038017,383870,TGF-B,nucleus
NM_001699,346064,JUN,peroxisome
NM_083127,144386,TGF-B,nucleus
NM_044825,164094,FOS,cytosol
NM_015691,844007,KIN,mitochondria
NM_073427,214873,TGF-B,cytosol
NM_041861,798221,nuclear receptor,peroxisome
NM_000163,803898,MAPK,ER
NM_052664,777137,P53,mitochondria
NM_050587,874363,TER,golgi
NM_011119,952966,JUN,peroxisome
NM_019111,370254,FOS,cytosol
NM_094493,926653,FOS,golgi
NM_056325,506308,LIP,mitochondria
NM_042050,731397,TIMP,cytosol
NM_049937,43317,TGF-B,nucleus
NM_069315,863245,KIN,cytosol
NM_039551,347497,TER,ER
NM_057987,70017,KIN,golgi
NM_017000,901978,MAPK,mitochondria
NM_000989,312104,TNF,cytosol
NM_082740,626217,LIP,golgi
NM_047940,980277,LIP,peroxisome
NM_091794,22327,LIP,golgi
NM_079733,627880,KAR,nucleus
NM_037691,910654,JUN,nucleus
NM_055969,841670,TNF,golgi
NM_050182,71723,LIP,peroxisome
NM_052880,51338,LIP,mitochondria
NM_019437,956923,TIMP,cytosol
NM_004051,714173,TNF,peroxisome
NM_021475,52278,TIMP,cytosol
NM_096211,947086,FOS,golgi
NM_037171,110854,KIN,peroxisome
NM_062665,437977,TER,mitochondria
NM_041397,731254,nuclear receptor,cytosol
NM_033875,194744,JUN,cytosol
NM_056801,50642,TIMP,nucleus
NM_037220,417813,KAR,cytosol
NM_093887,401689,TIMP,golgi
NM_096213,309346,FOS,peroxisome
NM_026631,407384,LIP,golgi
NM_080170,112493,nuclear receptor,mitochondria
NM_029445,298912,MAPK,cytosol
NM_042651,94471,LIP,peroxisome
NM_007567,509530,KAR,mitochondria
NM_085875,367162,TGF-B,golgi
NM_054772,473193,nuclear receptor,ER
NM_047785,434721,MAPK,cytosol
NM_075670,16908,TNF,nucleus
NM_071016,310016,TNF,ER
NM_026986,735858,FOS,nucleus
NM_092680,587996,P53,ER
NM_054267,963723,KAR,ER
NM_076918,392444,TIMP,ER
NM_008689,14718,TIMP,golgi
NM_045420,68907,TIMP,ER
NM_019494,778030,TNF,golgi
NM_056253,935061,TIMP,ER
NM_052006,858395,FOS,nucleus
NM_087462,44045,TGF-B,nucleus
NM_032311,118097,KAR,cytosol
NM_034729,698763,MAPK,mitochondria
NM_010110,541835,JUN,ER
NM_005387,783574,P53,ER
NM_051373,400870,TGF-B,golgi
NM_081696,746365,LIP,nucleus
NM_085211,248394,TIMP,cytosol
NM_042224,436768,TNF,peroxisome
NM_012204,539370,FOS,mitochondria
NM_089459,131863,LIP,mitochondria
NM_014924,732125,KAR,mitochondria
NM_089001,592242,LIP,mitochondria
NM_000003,453692,nuclear receptor,peroxisome
NM_033631,831127,TGF-B,ER
NM_039382,232996,TIMP,nucleus
NM_030834,567304,MAPK,golgi
NM_079346,749168,KAR,golgi
NM_075458,414508,TER,nucleus
NM_048113,665407,KAR,ER
NM_017861,100048,FOS,mitochondria
NM_098399,436082,TNF,ER
NM_054190,167935,TER,golgi
NM_051866,509045,MAPK,peroxisome
NM_071620,482376,TNF,nucleus
NM_007481,847770,TGF-B,golgi
NM_024913,811350,P53,mitochondria
NM_084328,230474,nuclear receptor,peroxisome
NM_055756,299099,TGF-B,mitochondria
NM_035946,421556,KAR,nucleus
NM_033345,734270,KAR,peroxisome
NM_063470,674833,JUN,golgi
NM_028744,156376,MAPK,golgi
NM_052257,216614,KIN,nucleus
NM_025268,968505,KIN,mitochondria
NM_096295,556815,TGF-B,ER
NM_026637,915651,TER,nucleus
NM_079943,895934,FOS,ER
NM_035302,928204,TGF-B,peroxisome
NM_071170,183305,P53,cytosol
NM_040107,483207,TIMP,mitochondria
NM_063935,402378,TGF-B,nucleus
NM_065788,552290,TER,peroxisome
NM_075255,848572,FOS,ER
NM_073715,111164,FOS,peroxisome
NM_089443,130430,TER,nucleus
NM_017521,641376,nuclear receptor,nucleus
NM_084255,685615,JUN,ER
NM_097356,362798,KIN,peroxisome
NM_027903,765078,TGF-B,mitochondria
NM_032550,882228,nuclear receptor,peroxisome
NM_031655,134284,TER,ER
NM_019932,324027,KIN,nucleus
NM_044140,647100,FOS,golgi
NM_077785,587538,KAR,golgi
NM_042029,270585,TIMP,golgi
NM_051843,815594,LIP,nucleus
NM_012591,488999,KIN,ER
NM_034098,122417,LIP,cytosol
NM_084659,233229,KAR,cytosol
NM_041136,874014,LIP,golgi
NM_004573,894056,FOS,mitochondria
NM_054507,787068,KAR,peroxisome
NM_034864,290417,nuclear receptor,cytosol
NM_082427,389462,TER,mitochondria
NM_023745,38533,P53,nucleus
NM_031255,905596,LIP,ER
NM_042274,860630,TGF-B,ER
NM_053007,106635,TIMP,cytosol
NM_050286,767947,KIN,peroxisome
NM_039276,403432,TGF-B,cytosol
NM_019818,579129,KIN,golgi
NM_021193,654659,FOS,ER
NM_066534,510213,nuclear receptor,golgi
NM_031213,285504,KAR,ER
NM_083399,696766,JUN,cytosol
NM_095268,322615,TER,nucleus
NM_056522,960085,MAPK,peroxisome
NM_077233,517555,LIP,ER
NM_083062,399227,TER,peroxisome
NM_000841,184708,P53,cytosol
NM_008003,709490,LIP,peroxisome
NM_050464,842905,P53,mitochondria
NM_046859,324591,TGF-B,mitochondria
NM_019524,410617,KAR,ER
NM_012101,839584,KIN,golgi
NM_069934,417086,LIP,golgi
NM_068559,713203,TIMP,nucleus
NM_088192,921044,KAR,mitochondria
NM_006480,922330,FOS,nucleus
NM_009272,243791,KIN,nucleus
NM_025746,261136,KAR,mitochondria
NM_021766,13066,KIN,cytosol
NM_000240,383953,TER,ER
NM_080542,882927,TNF,peroxisome
NM_038174,397021,JUN,peroxisome
NM_099390,863416,nuclear receptor,mitochondria
NM_043184,187896,FOS,ER
NM_080904,512737,KIN,nucleus
NM_090133,878349,nuclear receptor,nucleus
NM_049594,581014,KAR,peroxisome
NM_078954,556351,TNF,ER
NM_046579,962303,nuclear receptor,cytosol
NM_099519,492050,TIMP,nucleus
NM_095704,589191,TGF-B,golgi
NM_066168,987865,KIN,mitochondria
NM_023352,270264,FOS,golgi
NM_023614,856085,KAR,peroxisome
NM_052131,355233,KAR,nucleus
NM_025908,444494,MAPK,ER
NM_004709,585904,TGF-B,golgi
NM_022636,253437,TIMP,nucleus
NM_036364,697186,KIN,golgi
NM_033076,157066,TNF,nucleus
NM_040302,36445,TER,cytosol
NM_013150,570297,KIN,ER
NM_018986,392453,MAPK,cytosol
NM_081766,569407,TIMP,cytosol
NM_088404,241831,FOS,peroxisome
NM_076959,613301,P53,cytosol
NM_098850,391980,FOS,nucleus
NM_074439,807935,TGF-B,cytosol
NM_033819,658916,MAPK,golgi
NM_079717,947426,TIMP,golgi
NM_078902,263366,KAR,nucleus
NM_092418,308349,TER,nucleus
NM_034323,883817,KIN,nucleus
NM_090725,380051,JUN,peroxisome
NM_045259,42135,MAPK,nucleus
NM_009969,254991,nuclear receptor,mitochondria
NM_070142,460479,TIMP,nucleus
NM_064051,213914,KAR,nucleus
NM_065879,817937,TGF-B,nucleus
NM_095163,441357,LIP,cytosol
NM_061813,405793,TGF-B,golgi
NM_002306,117667,TIMP,mitochondria
NM_063174,25419,JUN,ER
NM_016917,640563,KIN,peroxisome
NM_096785,145014,nuclear receptor,peroxisome
NM_049340,141650,MAPK,golgi
