transcript ID,fold induction,family,location
NM_012776,790676,P53,cytosol
NM_007133,61537,P53,golgi
NM_088634,328206,FOS,mitochondria
NM_083080,726806,TNF,peroxisome
NM_056822,931790,TER,ER
NM_046176,315053,TER,ER
NM_071297,122474,MAPK,peroxisome
NM_034913,717444,LIP,peroxisome
NM_096622,227717,nuclear receptor,mitochondria
NM_049552,462703,TGF-B,nucleus
NM_067522,523052,LIP,mitochondria
NM_079214,130572,JUN,cytosol
NM_091792,628222,MAPK,cytosol
NM_051607,358234,TER,peroxisome
NM_025188,588007,nuclear receptor,peroxisome
NM_029884,821400,MAPK,golgi
NM_095852,416681,TER,peroxisome
NM_008707,543678,JUN,nucleus
NM_004721,395037,nuclear receptor,ER
NM_028496,971105,JUN,peroxisome
NM_004196,579972,TER,ER
NM_045212,613234,TGF-B,golgi
NM_044113,881323,LIP,ER
NM_070935,478822,nuclear receptor,nucleus
NM_046444,581080,MAPK,nucleus
NM_015303,787347,FOS,ER
NM_044373,842685,FOS,nucleus
NM_042259,3729,KIN,cytosol
NM_009235,560448,TGF-B,nucleus
NM_071513,733499,TNF,mitochondria
NM_081016,338646,KIN,peroxisome
NM_050859,717492,TNF,cytosol
NM_027478,5397,JUN,peroxisome
NM_081812,23683,nuclear receptor,nucleus
NM_043605,55252,FOS,cytosol
NM_002253,558040,MAPK,cytosol
NM_037417,613583,P53,nucleus
NM_036040,174695,TIMP,cytosol
NM_085017,306748,MAPK,mitochondria
NM_028165,859358,TNF,cytosol
NM_044355,527445,P53,nucleus
NM_045442,138723,MAPK,nucleus
NM_072919,808046,nuclear receptor,golgi
NM_057398,982278,KAR,peroxisome
NM_070156,211826,KAR,peroxisome
NM_027838,127775,FOS,golgi
NM_064249,907805,TGF-B,golgi
NM_011573,287244,LIP,golgi
NM_032712,623946,JUN,mitochondria
NM_003100,5850,FOS,mitochondria
NM_053955,634440,P53,mitochondria
NM_011420,936423,TNF,cytosol
NM_012637,677871,LIP,mitochondria
NM_028968,428495,nuclear receptor,cytosol
NM_044790,132899,JUN,golgi
NM_028941,545703,LIP,ER
NM_066443,619311,MAPK,cytosol
NM_047437,939772,KAR,peroxisome
NM_000656,750150,LIP,golgi
NM_026160,187252,MAPK,golgi
NM_072557,527292,TIMP,peroxisome
NM_020686,587145,FOS,ER
NM_087864,12479,TGF-B,peroxisome
NM_043119,889958,TNF,cytosol
NM_012725,919066,KAR,nucleus
NM_008018,555075,TIMP,mitochondria
NM_070113,218456,JUN,nucleus
NM_015515,4561,nuclear receptor,mitochondria
NM_002906,986284,TNF,cytosol
NM_031164,318768,TNF,cytosol
NM_092400,728898,JUN,mitochondria
NM_091479,161445,MAPK,cytosol
NM_078448,891888,KAR,peroxisome
NM_045752,57952,TER,ER
NM_053873,466812,TGF-B,peroxisome
NM_077416,348603,TER,nucleus
NM_032265,464742,TER,peroxisome
NM_058537,872215,LIP,ER
NM_030410,508467,TNF,nucleus
NM_078134,69973,TGF-B,golgi
NM_057010,137280,TER,golgi
NM_019578,323279,MAPK,cytosol
NM_058126,330451,TGF-B,peroxisome
NM_024817,371969,TER,nucleus
NM_048666,586157,MAPK,mitochondria
NM_085427,412010,nuclear receptor,peroxisome
NM_052682,443565,KAR,mitochondria
NM_080761,151174,TIMP,cytosol
NM_087636,989355,P53,cytosol
NM_033161,580421,P53,mitochondria
NM_039120,459840,P53,peroxisome
NM_079945,674679,TER,cytosol
NM_090272,339449,TGF-B,mitochondria
