transcript ID,fold induction,family,location
NM_053388,628370,TNF,mitochondria
NM_033400,816096,TER,peroxisome
NM_054449,6354,KAR,nucleus
NM_057556,375811,MAPK,ER
NM_064184,817388,LIP,nucleus
NM_010202,859301,TNF,peroxisome
NM_016997,734516,JUN,nucleus
NM_035852,465927,TGF-B,golgi
NM_029960,164193,LIP,ER
NM_049697,32631,TER,cytosol
NM_052753,914139,KAR,nucleus
NM_048053,541002,TGF-B,nucleus
NM_060650,842162,KIN,golgi
NM_053944,144176,TNF,nucleus
NM_007756,533850,JUN,nucleus
NM_059936,307932,P53,mitochondria
NM_066159,428796,KAR,cytosol
NM_015171,811351,TER,nucleus
NM_094271,345210,P53,mitochondria
NM_082350,855326,JUN,mitochondria
NM_078194,77422,TNF,mitochondria
NM_080951,105228,FOS,peroxisome
NM_045243,64047,nuclear receptor,mitochondria
NM_036258,779839,TIMP,peroxisome
NM_037711,16612,nuclear receptor,ER
NM_005739,527033,TNF,cytosol
NM_011580,880154,TGF-B,peroxisome
NM_099201,442966,TGF-B,mitochondria
NM_093021,480393,KAR,nucleus
NM_065056,983655,JUN,cytosol
NM_018933,74044,LIP,peroxisome
NM_030859,250374,FOS,ER
NM_079616,939171,TIMP,golgi
NM_093337,306026,JUN,golgi
NM_086622,330739,TER,peroxisome
NM_080836,722852,TIMP,ER
NM_034206,869113,KAR,peroxisome
NM_018817,795952,LIP,nucleus
NM_089968,785245,KIN,ER
NM_047053,820688,TNF,golgi
NM_095796,402593,TIMP,ER
NM_094774,740804,TER,nucleus
NM_073667,586518,nuclear receptor,nucleus
NM_010033,549920,nuclear receptor,ER
NM_099915,818290,nuclear receptor,nucleus
NM_032980,389381,TER,golgi
NM_091387,824270,P53,nucleus
NM_053021,376756,MAPK,ER
NM_066160,473249,TER,golgi
NM_053419,307125,JUN,cytosol
NM_099330,559397,KAR,cytosol
NM_093769,470125,FOS,cytosol
NM_009441,170094,nuclear receptor,ER
NM_048600,595518,KAR,golgi
NM_060343,447947,JUN,nucleus
NM_085629,59171,KIN,mitochondria
NM_082254,568518,KAR,cytosol
NM_025268,5244,MAPK,mitochondria
NM_066413,668045,TER,ER
NM_009343,152374,nuclear receptor,ER
NM_001867,59390,KAR,cytosol
NM_047643,724662,KAR,peroxisome
NM_086143,481355,P53,peroxisome
NM_070835,631920,P53,golgi
NM_066201,547486,MAPK,nucleus
NM_033393,42144,LIP,ER
NM_013388,253930,KAR,nucleus
NM_010835,319927,nuclear receptor,ER
NM_017283,112871,nuclear receptor,golgi
NM_034774,440633,nuclear receptor,ER
NM_054722,252838,KAR,cytosol
NM_024489,440235,TGF-B,golgi
NM_029397,835287,KIN,cytosol
NM_063568,602198,nuclear receptor,ER
NM_010754,638904,KAR,nucleus
NM_054057,616608,KAR,ER
NM_093892,495534,TER,nucleus
NM_087450,200248,KIN,peroxisome
NM_073355,382126,TIMP,golgi
NM_046553,791808,P53,ER
NM_052168,754589,TIMP,peroxisome
NM_061114,309426,nuclear receptor,cytosol
NM_007258,772602,TNF,cytosol
NM_087481,223016,JUN,golgi
NM_042377,314984,KIN,cytosol
NM_052502,225969,KIN,peroxisome
NM_030253,244960,FOS,golgi
NM_086328,209089,TER,nucleus
NM_034469,385740,TGF-B,golgi
NM_031324,785581,LIP,cytosol
NM_025497,350479,FOS,golgi
NM_053724,793994,P53,nucleus
NM_074369,813455,MAPK,peroxisome
NM_039840,895621,nuclear receptor,golgi
NM_094084,326705,MAPK,peroxisome
NM_052180,711881,KIN,golgi
NM_060215,407806,P53,golgi
NM_005995,245939,TNF,nucleus
NM_024579,167288,FOS,mitochondria
NM_019003,522476,LIP,ER
NM_072666,754895,JUN,ER
NM_081655,90172,LIP,nucleus
NM_085234,487883,LIP,peroxisome
NM_006988,201008,TER,cytosol
NM_058359,44349,KAR,ER
NM_097091,864596,P53,peroxisome
NM_008244,578484,P53,cytosol
NM_091725,374599,LIP,golgi
NM_054948,642699,P53,cytosol
NM_032793,166097,P53,nucleus
NM_060726,563844,KAR,mitochondria
NM_092143,423478,KAR,peroxisome
NM_052309,397641,TER,ER
NM_069391,933239,MAPK,nucleus
NM_024314,234123,KAR,mitochondria
NM_091004,681531,P53,cytosol
NM_001924,338829,MAPK,peroxisome
NM_035371,700249,P53,ER
NM_077478,935873,nuclear receptor,mitochondria
NM_034185,485385,TGF-B,nucleus
NM_035273,737990,TGF-B,mitochondria
NM_075196,664077,TNF,ER
NM_056078,184495,LIP,golgi
NM_007006,56433,TNF,cytosol
NM_077937,788118,MAPK,peroxisome
NM_028829,223737,P53,ER
NM_068661,662080,TER,ER
NM_078716,807854,TNF,nucleus
NM_077286,312141,TGF-B,golgi
NM_061898,215218,FOS,mitochondria
NM_013609,785160,FOS,nucleus
NM_049579,662223,MAPK,golgi
NM_019025,122427,nuclear receptor,peroxisome
NM_045759,353165,JUN,ER
NM_072033,934724,nuclear receptor,golgi
NM_066589,618939,FOS,cytosol
NM_095290,162823,MAPK,cytosol
NM_093972,904014,TGF-B,ER
NM_002886,184296,TNF,ER
NM_010728,41061,FOS,golgi
NM_011873,206001,MAPK,cytosol
NM_089727,153509,TIMP,peroxisome
NM_092111,487151,KAR,mitochondria
NM_033858,645395,nuclear receptor,cytosol
NM_063130,730565,TNF,cytosol
NM_044105,266235,TER,ER
NM_011046,10091,TGF-B,golgi
NM_001803,265562,LIP,ER
NM_094228,754181,P53,ER
NM_039626,472336,LIP,peroxisome
NM_001347,626480,LIP,golgi
NM_032456,354969,nuclear receptor,ER
NM_045166,919532,MAPK,cytosol
NM_081985,845456,KIN,peroxisome
NM_093202,127830,nuclear receptor,peroxisome
NM_053317,639478,TGF-B,cytosol
NM_075641,929546,KAR,nucleus
NM_082148,724339,TGF-B,ER
NM_036207,711533,TGF-B,nucleus
NM_065729,154614,TNF,nucleus
NM_065400,770273,LIP,ER
NM_077473,851389,TGF-B,mitochondria
NM_031957,718610,FOS,peroxisome
NM_071997,728716,KAR,mitochondria
NM_076110,135380,TNF,peroxisome
NM_066764,229205,MAPK,peroxisome
NM_008752,477141,TNF,golgi
NM_073194,911522,TIMP,ER
NM_045109,158035,FOS,cytosol
NM_059786,819080,TGF-B,nucleus
NM_005256,78081,TGF-B,cytosol
