transcript ID,fold induction,family,location
NM_032014,867732,TER,nucleus
NM_057582,996802,nuclear receptor,golgi
NM_062563,784890,KAR,cytosol
NM_031920,908084,TGF-B,nucleus
NM_017622,259808,FOS,mitochondria
NM_037889,440723,TER,mitochondria
NM_039493,935742,TER,ER
NM_098652,718485,TNF,peroxisome
NM_049274,642213,P53,golgi
NM_018633,737075,TGF-B,nucleus
NM_072688,688843,MAPK,peroxisome
NM_098060,117142,FOS,ER
NM_034729,944179,nuclear receptor,peroxisome
NM_059724,978814,MAPK,cytosol
NM_086671,106924,KAR,peroxisome
NM_050381,84730,KIN,peroxisome
NM_075681,75814,JUN,golgi
NM_036969,5294,MAPK,golgi
NM_042428,284989,JUN,peroxisome
NM_015944,408519,JUN,mitochondria
NM_038024,125690,FOS,cytosol
NM_090499,605038,KAR,mitochondria
NM_026530,841950,P53,mitochondria
NM_060276,275852,TER,peroxisome
NM_026508,389393,TNF,mitochondria
NM_055630,785771,MAPK,mitochondria
NM_010224,807083,TIMP,ER
NM_093919,706804,MAPK,ER
NM_093781,204028,MAPK,ER
NM_086553,477896,LIP,golgi
NM_042846,459545,LIP,nucleus
NM_069484,587603,TER,ER
NM_025851,32665,nuclear receptor,golgi
NM_043770,794808,JUN,nucleus
NM_009539,435056,KIN,peroxisome
NM_059650,331138,TIMP,cytosol
NM_038716,667806,TIMP,peroxisome
NM_024374,173258,FOS,ER
NM_031336,472691,TGF-B,peroxisome
NM_079557,764328,P53,nucleus
NM_064385,791626,TIMP,cytosol
NM_065589,417707,nuclear receptor,mitochondria
NM_095463,587434,nuclear receptor,peroxisome
NM_015061,479722,JUN,mitochondria
NM_059741,305747,JUN,nucleus
NM_033166,86239,TNF,ER
NM_055762,937993,MAPK,peroxisome
NM_029187,215192,MAPK,golgi
NM_091637,459648,LIP,ER
NM_007176,725293,nuclear receptor,golgi
NM_035739,668948,JUN,mitochondria
NM_085074,615583,MAPK,nucleus
NM_097104,38373,MAPK,nucleus
NM_005901,727770,TGF-B,mitochondria
NM_048947,332536,nuclear receptor,peroxisome
NM_084308,226300,KIN,nucleus
NM_021362,960558,LIP,nucleus
NM_059398,307904,nuclear receptor,ER
NM_014852,297848,KIN,ER
NM_045416,356386,TNF,mitochondria
NM_034970,122317,LIP,peroxisome
NM_057490,746360,KAR,nucleus
NM_072434,413474,LIP,cytosol
NM_000469,612099,nuclear receptor,nucleus
NM_018339,892404,TIMP,cytosol
NM_032177,48166,MAPK,mitochondria
NM_080816,157462,KAR,mitochondria
NM_038018,631699,TER,peroxisome
NM_074305,91731,TER,mitochondria
NM_089968,818059,TER,cytosol
NM_007886,17834,TGF-B,peroxisome
NM_064279,676071,MAPK,mitochondria
NM_015640,130209,KIN,cytosol
NM_053699,781698,MAPK,cytosol
NM_040833,977382,KAR,nucleus
NM_088788,811673,TER,ER
NM_064706,446164,TGF-B,mitochondria
NM_037050,115235,MAPK,ER
NM_088062,240638,TIMP,mitochondria
NM_006897,705864,TGF-B,cytosol
NM_069815,439147,KAR,ER
NM_018301,58775,TIMP,mitochondria
NM_003267,921543,TGF-B,golgi
NM_018258,873596,KIN,cytosol
NM_001376,206856,KIN,ER
NM_073207,937016,P53,cytosol
NM_003452,574838,KIN,mitochondria
NM_050376,555866,TNF,golgi
NM_042780,747617,TER,golgi
NM_073465,259699,JUN,nucleus
NM_030851,36155,KAR,nucleus
NM_014730,208802,LIP,cytosol
