transcript ID,fold induction,family,location
NM_085437,351991,FOS,ER
NM_046431,541012,KAR,ER
NM_073322,132573,LIP,nucleus
NM_055296,538032,P53,ER
NM_025614,334921,KIN,cytosol
NM_009147,17724,FOS,golgi
NM_083657,491211,TER,peroxisome
NM_015216,985750,nuclear receptor,nucleus
NM_097402,233010,TIMP,golgi
NM_021639,139696,JUN,mitochondria
NM_005759,274028,JUN,mitochondria
NM_000278,680585,TIMP,golgi
NM_031982,661275,P53,nucleus
NM_097987,641829,TNF,cytosol
NM_065402,272192,TER,ER
NM_020073,778920,KIN,nucleus
NM_007531,313972,FOS,cytosol
NM_016957,109949,P53,ER
NM_086311,218683,KIN,nucleus
NM_076352,172278,TIMP,peroxisome
NM_001996,494775,TNF,peroxisome
NM_084589,188177,KAR,ER
NM_064398,328467,FOS,golgi
NM_052990,803935,TNF,golgi
NM_063749,956937,TGF-B,peroxisome
NM_002996,14025,TNF,mitochondria
NM_047194,329735,nuclear receptor,ER
NM_045643,589594,P53,ER
NM_012403,475988,KIN,cytosol
NM_022957,551926,FOS,ER
NM_066316,717452,KIN,nucleus
NM_091729,328270,TER,golgi
NM_076994,782065,LIP,nucleus
NM_084809,997399,nuclear receptor,peroxisome
NM_083314,695020,TIMP,ER
NM_039941,124781,LIP,mitochondria
NM_026802,669520,nuclear receptor,golgi
NM_044010,438077,KAR,nucleus
NM_075291,350763,TNF,mitochondria
NM_060521,256658,KAR,nucleus
NM_066410,447414,TIMP,ER
NM_061855,780291,nuclear receptor,ER
NM_050234,671212,TER,golgi
NM_024664,313460,TNF,nucleus
NM_026790,403850,MAPK,cytosol
NM_011941,908703,KAR,golgi
NM_007103,976239,KIN,ER
NM_080553,680169,FOS,mitochondria
NM_008425,826794,TIMP,peroxisome
NM_040541,617231,TGF-B,nucleus
NM_076267,144361,TIMP,peroxisome
NM_097812,628950,KIN,ER
NM_004012,595686,P53,cytosol
NM_003142,446469,FOS,golgi
NM_054763,854435,TNF,peroxisome
NM_058486,452976,JUN,golgi
NM_089908,528068,nuclear receptor,nucleus
NM_038258,40296,KIN,peroxisome
NM_022090,759185,JUN,golgi
NM_047437,433189,MAPK,cytosol
NM_042761,893911,nuclear receptor,mitochondria
NM_021183,563112,MAPK,nucleus
NM_053483,739642,P53,peroxisome
NM_080536,983003,P53,peroxisome
NM_000872,257124,TGF-B,peroxisome
NM_057661,15262,MAPK,ER
NM_076854,222611,KIN,golgi
NM_095619,848251,MAPK,ER
NM_008576,405404,nuclear receptor,mitochondria
NM_083351,435919,TER,ER
NM_020195,56046,TGF-B,golgi
NM_057933,93759,TIMP,peroxisome
NM_016629,512088,TER,peroxisome
NM_059270,833979,TER,ER
NM_077617,78071,MAPK,peroxisome
NM_039882,405701,LIP,peroxisome
NM_088604,274477,LIP,peroxisome
NM_030694,187851,LIP,ER
NM_069042,603868,nuclear receptor,ER
NM_040843,413233,P53,ER
NM_073842,345312,KIN,peroxisome
NM_053222,863993,MAPK,golgi
NM_040079,468193,TIMP,mitochondria
NM_050175,958751,LIP,ER
NM_044070,550827,FOS,nucleus
NM_002396,676428,KIN,nucleus
NM_049284,699890,JUN,nucleus
NM_024652,704347,TER,cytosol
NM_045005,825191,TGF-B,golgi
NM_064595,664874,LIP,peroxisome
NM_000199,142800,JUN,peroxisome
NM_010926,752837,FOS,mitochondria
NM_022096,447322,KIN,cytosol
NM_049990,45916,P53,mitochondria
NM_061750,790027,LIP,nucleus
NM_015310,629885,MAPK,ER
NM_053288,927909,LIP,nucleus
NM_052035,431094,TER,cytosol
NM_022970,208965,TIMP,ER
NM_079306,45422,TGF-B,mitochondria
NM_008322,55903,TGF-B,peroxisome
NM_094808,513331,TIMP,golgi
NM_037186,252153,TNF,peroxisome
NM_073650,174675,FOS,mitochondria
NM_087873,603881,FOS,peroxisome
NM_019088,447621,JUN,peroxisome
NM_005735,234062,FOS,nucleus
NM_079537,849764,MAPK,mitochondria
NM_024088,294363,JUN,ER
NM_003061,140102,LIP,ER
NM_063229,656942,P53,ER
NM_075698,310944,JUN,mitochondria
NM_079395,690130,TGF-B,golgi
NM_086143,114103,TGF-B,nucleus
NM_000329,254901,TNF,ER
NM_031434,992990,JUN,golgi
NM_057645,41190,P53,golgi
NM_087475,478611,MAPK,nucleus
NM_084797,914855,MAPK,peroxisome
NM_013832,555087,TGF-B,ER
NM_001031,220362,P53,peroxisome
NM_023908,200048,nuclear receptor,ER
NM_020721,561988,nuclear receptor,peroxisome
NM_078819,721292,TNF,peroxisome
NM_048794,976072,TNF,golgi
NM_049985,280501,JUN,nucleus
NM_099869,257969,FOS,nucleus
NM_096703,696877,TNF,nucleus
NM_052141,88285,TGF-B,ER
NM_096942,405952,P53,ER
NM_087264,949727,TGF-B,cytosol
NM_018902,347453,TGF-B,peroxisome
NM_083885,297962,LIP,cytosol
NM_014496,377724,JUN,cytosol
NM_060251,241570,TIMP,ER
NM_034021,45999,nuclear receptor,ER
NM_018879,556475,MAPK,mitochondria
NM_085676,296288,TIMP,nucleus
NM_056105,354404,MAPK,nucleus
NM_086234,721919,nuclear receptor,mitochondria
NM_005633,121199,FOS,peroxisome
NM_038526,717657,TGF-B,golgi
NM_054466,200261,MAPK,mitochondria
NM_066990,130521,TIMP,ER
NM_026913,31451,KAR,mitochondria
NM_040729,177556,MAPK,cytosol
NM_049282,900513,JUN,nucleus
NM_046635,255442,JUN,golgi
NM_085611,973948,KAR,ER
NM_036188,828099,KAR,mitochondria
NM_054266,629175,TNF,ER
NM_074597,884665,TGF-B,mitochondria
NM_017427,278276,FOS,golgi
NM_068887,912903,MAPK,mitochondria
NM_090894,283757,JUN,mitochondria
NM_091639,406569,KAR,ER
NM_066159,577087,KAR,peroxisome
NM_045808,600400,nuclear receptor,golgi
NM_070120,124768,TER,nucleus
NM_062702,969625,MAPK,peroxisome
NM_045927,547347,KIN,mitochondria
NM_055832,383091,P53,ER
NM_020341,173928,TGF-B,golgi
NM_017371,489722,KIN,peroxisome
NM_094474,778229,MAPK,cytosol
NM_008930,171895,P53,golgi
NM_095485,982124,KIN,mitochondria
NM_049597,213514,TNF,mitochondria
NM_061879,777675,TER,golgi
NM_080525,269281,KAR,cytosol
NM_062332,95593,MAPK,mitochondria
NM_047953,632548,TER,ER
NM_061481,663411,JUN,nucleus
NM_020273,620448,KIN,nucleus
NM_014573,369093,nuclear receptor,ER
NM_046759,417941,LIP,nucleus
NM_015932,83585,TER,mitochondria
NM_099665,985012,KIN,ER
NM_053461,914561,P53,peroxisome
NM_076488,478867,JUN,golgi
NM_059455,615798,FOS,nucleus
NM_027445,946134,FOS,golgi
NM_061173,629285,TER,ER
NM_078515,451508,KAR,golgi
NM_099786,180342,JUN,mitochondria
NM_021999,125589,TER,nucleus
NM_036673,509251,KIN,ER
NM_099937,116405,TGF-B,golgi
NM_007918,158634,TGF-B,mitochondria
NM_024851,205531,KIN,cytosol
NM_087673,918447,nuclear receptor,ER
NM_044927,247689,LIP,peroxisome
NM_013893,576211,MAPK,peroxisome
NM_065877,103814,P53,mitochondria
NM_079150,612869,TGF-B,ER
NM_010941,296795,KIN,mitochondria
NM_089841,741023,nuclear receptor,mitochondria
NM_097735,230165,TNF,nucleus
NM_010708,551776,TGF-B,mitochondria
NM_098817,206168,LIP,ER
NM_099162,123434,nuclear receptor,ER
NM_001696,605982,TNF,mitochondria
NM_069341,582264,KIN,nucleus
NM_030445,412069,TNF,peroxisome
NM_037949,104082,TNF,cytosol
NM_018132,932718,KAR,golgi
NM_013608,402821,nuclear receptor,mitochondria
NM_079272,501414,FOS,cytosol
NM_057595,251283,TGF-B,peroxisome
NM_072686,602352,MAPK,cytosol
NM_047067,752718,P53,nucleus
NM_028799,51680,TER,cytosol
NM_011816,993711,KIN,cytosol
NM_030809,959825,FOS,peroxisome
NM_013394,37355,JUN,ER
NM_091564,491995,FOS,cytosol
NM_086667,858004,TER,peroxisome
NM_076830,596301,TNF,peroxisome
NM_044131,106065,KAR,golgi
NM_075972,268318,FOS,mitochondria
NM_057496,610290,TIMP,cytosol
NM_063475,553531,KAR,ER
NM_030836,575734,nuclear receptor,ER
NM_062645,447694,KIN,peroxisome
NM_064132,804774,JUN,ER
NM_067111,88209,nuclear receptor,peroxisome
NM_081829,827999,MAPK,peroxisome
NM_032531,22143,TNF,nucleus
NM_049330,43237,TNF,nucleus
NM_080387,406770,TNF,mitochondria
NM_007643,514007,FOS,mitochondria
NM_072111,105480,TER,mitochondria
NM_017162,562716,TGF-B,nucleus
NM_018292,579219,TIMP,peroxisome
NM_091155,108126,LIP,nucleus
NM_013029,959904,LIP,golgi
NM_046807,307428,P53,peroxisome
NM_019305,907246,KAR,cytosol
NM_034022,921280,JUN,peroxisome
NM_030807,880980,P53,golgi
NM_066988,716027,FOS,peroxisome
NM_011491,85075,JUN,cytosol
NM_014371,493669,TNF,peroxisome
NM_019528,307996,P53,ER
NM_018664,326007,FOS,peroxisome
NM_053387,904644,KIN,golgi
NM_006813,402949,MAPK,ER
NM_038408,287721,TGF-B,peroxisome
NM_097990,250117,P53,peroxisome
NM_056307,986113,MAPK,peroxisome
NM_041392,690287,MAPK,nucleus
NM_079693,768082,LIP,peroxisome
NM_055283,434830,LIP,cytosol
NM_058815,802834,P53,ER
NM_050083,698883,LIP,cytosol
NM_023288,246146,TIMP,cytosol
NM_059978,610041,LIP,ER
NM_018094,6118,JUN,mitochondria
NM_070936,149850,KIN,peroxisome
NM_021589,739760,MAPK,mitochondria
NM_002493,360952,KAR,ER
NM_054744,39390,TER,golgi
NM_033497,195265,TNF,peroxisome
NM_051498,658422,FOS,cytosol
NM_085026,589929,FOS,golgi
NM_056791,371828,MAPK,peroxisome
NM_026052,899478,JUN,peroxisome
NM_011910,775887,TIMP,golgi
NM_055091,6472,P53,nucleus
NM_042048,992626,JUN,golgi
NM_097976,664678,P53,golgi
NM_065379,873725,P53,golgi
NM_064546,589135,KAR,cytosol
NM_053451,933074,MAPK,golgi
NM_046146,533123,LIP,cytosol
NM_015139,824338,nuclear receptor,cytosol
NM_061717,149214,KIN,mitochondria
NM_016308,916169,TNF,cytosol
NM_023132,41152,LIP,cytosol
NM_007534,303498,P53,ER
NM_075730,701554,TGF-B,mitochondria
NM_084421,359102,P53,ER
NM_060248,863900,TGF-B,peroxisome
NM_016211,283574,JUN,mitochondria
NM_057408,372085,nuclear receptor,cytosol
NM_025291,263879,TIMP,golgi
NM_040528,484718,TER,nucleus
NM_027321,803985,TIMP,golgi
NM_071245,479503,JUN,golgi
NM_036445,370795,JUN,nucleus
NM_005730,288944,KAR,mitochondria
NM_078215,838669,nuclear receptor,ER
NM_084225,506007,KIN,mitochondria
NM_043800,19274,TER,peroxisome
NM_016944,352672,KIN,nucleus
NM_014286,518774,TER,mitochondria
NM_008195,561911,KIN,cytosol
NM_065014,621683,nuclear receptor,mitochondria
NM_075189,326678,TGF-B,nucleus
NM_067268,405043,nuclear receptor,golgi
NM_004708,168425,TIMP,peroxisome
NM_038195,628222,MAPK,golgi
NM_079993,641216,TIMP,ER
NM_019596,23324,TGF-B,nucleus
NM_050848,760912,nuclear receptor,cytosol
NM_046393,211651,TNF,nucleus
NM_099923,205785,MAPK,ER
NM_018258,756208,TNF,golgi
NM_066730,617535,MAPK,golgi
NM_004330,535168,JUN,mitochondria
NM_009084,869672,nuclear receptor,nucleus
NM_016704,729136,TNF,cytosol
NM_040458,920214,nuclear receptor,peroxisome
NM_001749,707097,JUN,golgi
NM_000935,159172,nuclear receptor,cytosol
NM_078907,611202,LIP,golgi
NM_020285,290971,P53,ER
NM_033028,456757,JUN,ER
NM_015312,357707,P53,peroxisome
NM_099482,899448,LIP,golgi
NM_038538,507031,LIP,peroxisome
NM_063609,730110,TNF,nucleus
NM_007754,546651,TIMP,golgi
NM_013371,712782,JUN,golgi
NM_021088,819968,nuclear receptor,nucleus
NM_052728,244750,KIN,ER
NM_041800,176735,JUN,ER
NM_011094,52729,MAPK,nucleus
NM_002458,296241,TGF-B,mitochondria
NM_061238,484799,KAR,peroxisome
NM_041131,278747,TGF-B,nucleus
NM_045197,964322,FOS,golgi
NM_019150,117539,KIN,peroxisome
NM_079378,489704,nuclear receptor,peroxisome
NM_081857,472742,JUN,mitochondria
NM_047483,900544,MAPK,golgi
NM_079988,207391,KAR,peroxisome
NM_086344,260515,TNF,mitochondria
NM_018558,20834,TER,mitochondria
NM_024994,679506,KAR,ER
NM_034538,164307,P53,cytosol
NM_045237,490658,LIP,peroxisome
NM_003842,326016,FOS,ER
NM_091079,444407,TGF-B,golgi
NM_046710,717713,MAPK,cytosol
NM_022184,248578,P53,golgi
NM_048565,82059,FOS,ER
NM_010995,395761,P53,ER
NM_058472,312322,JUN,golgi
NM_089009,919190,MAPK,cytosol
NM_029478,863629,TNF,peroxisome
NM_065899,582961,TGF-B,nucleus
NM_011646,591456,JUN,golgi
