transcript ID,fold induction,family,location
NM_060314,302427,JUN,nucleus
NM_039346,981519,KAR,ER
NM_092790,913637,TGF-B,cytosol
NM_014570,903521,KAR,peroxisome
NM_060200,409813,MAPK,cytosol
NM_079474,355754,nuclear receptor,mitochondria
NM_020902,249225,TIMP,mitochondria
NM_081222,824733,FOS,ER
NM_059964,191015,MAPK,nucleus
NM_081171,311558,TIMP,golgi
NM_015372,50329,KAR,mitochondria
NM_016987,587544,TNF,nucleus
NM_036466,786137,LIP,cytosol
NM_064758,368858,LIP,nucleus
NM_074071,757298,MAPK,nucleus
NM_020506,966844,TER,golgi
NM_074994,996932,nuclear receptor,mitochondria
NM_017068,489854,KAR,nucleus
NM_046645,159407,MAPK,peroxisome
NM_025499,377827,TER,peroxisome
NM_008195,491526,nuclear receptor,golgi
NM_005368,13919,TGF-B,peroxisome
NM_009058,413060,KIN,mitochondria
NM_029456,322732,MAPK,nucleus
NM_083854,266348,FOS,nucleus
NM_004421,777502,MAPK,mitochondria
NM_003202,523327,KIN,peroxisome
NM_035761,202027,LIP,nucleus
NM_074375,91603,TGF-B,ER
NM_065746,2074,TER,cytosol
NM_076497,203739,TGF-B,cytosol
NM_034938,585952,nuclear receptor,ER
NM_022541,20480,JUN,peroxisome
NM_067809,696578,FOS,nucleus
NM_036860,265583,TNF,mitochondria
NM_014956,245676,MAPK,mitochondria
NM_097737,843061,P53,nucleus
NM_097392,43162,TNF,nucleus
NM_008479,120958,nuclear receptor,ER
NM_002315,540713,P53,ER
NM_038266,875543,nuclear receptor,mitochondria
NM_090945,927371,MAPK,mitochondria
NM_034350,570139,TIMP,mitochondria
NM_036379,444174,JUN,cytosol
NM_000680,150034,LIP,cytosol
NM_043633,601568,FOS,golgi
NM_042446,465652,TIMP,golgi
NM_027495,186574,FOS,peroxisome
NM_061076,758563,TIMP,mitochondria
NM_064834,461195,nuclear receptor,peroxisome
NM_032844,898563,TIMP,peroxisome
NM_074743,142835,LIP,ER
NM_024442,665727,nuclear receptor,cytosol
NM_025518,439315,LIP,ER
NM_090868,582331,LIP,ER
NM_095863,881847,MAPK,nucleus
NM_018235,764822,TNF,nucleus
NM_023660,768316,KIN,cytosol
NM_098297,506102,TGF-B,nucleus
NM_023033,294685,TGF-B,peroxisome
NM_063126,228818,KAR,mitochondria
NM_097052,474102,LIP,mitochondria
NM_076333,66221,JUN,cytosol
NM_096110,307755,KIN,mitochondria
NM_013262,525760,TGF-B,ER
NM_074075,538097,LIP,ER
NM_036853,34311,TIMP,ER
NM_069939,114440,TNF,cytosol
NM_020057,493372,nuclear receptor,cytosol
NM_019495,141153,TGF-B,nucleus
NM_008621,573419,TER,nucleus
NM_073604,2927,P53,nucleus
NM_006768,917433,LIP,golgi
NM_017304,35019,TER,nucleus
NM_041254,572756,KIN,peroxisome
NM_098137,143948,KAR,mitochondria
NM_071725,939614,TIMP,cytosol
NM_054912,634374,FOS,peroxisome
NM_090294,404306,P53,cytosol
NM_091323,528347,KAR,mitochondria
NM_070173,456354,FOS,cytosol
NM_099028,881537,JUN,golgi
NM_061080,630165,KAR,nucleus
NM_081349,147060,FOS,nucleus
NM_082833,874476,KAR,peroxisome
NM_018137,275263,TGF-B,golgi
NM_073178,618465,MAPK,peroxisome
NM_026953,572942,P53,peroxisome
NM_078988,942505,TGF-B,golgi
NM_089033,516770,TIMP,cytosol
NM_039788,828273,FOS,mitochondria
NM_084061,616180,TGF-B,nucleus
NM_089757,226943,KAR,ER
NM_081985,187361,KAR,golgi
NM_007606,947201,nuclear receptor,cytosol
NM_011343,883358,nuclear receptor,mitochondria
NM_010208,866070,TNF,cytosol
NM_019530,719360,TIMP,golgi
NM_037772,74703,TER,mitochondria
NM_006458,437924,FOS,cytosol
NM_036051,266415,TIMP,nucleus
NM_040278,767512,KAR,peroxisome
NM_049137,636703,nuclear receptor,nucleus
NM_043990,368285,TNF,nucleus
NM_005245,458043,KAR,peroxisome
NM_028491,113226,TER,ER
NM_042147,926043,FOS,nucleus
NM_034371,67790,TIMP,nucleus
NM_090067,49242,TNF,ER
NM_035407,162601,TGF-B,golgi
NM_076134,489635,P53,cytosol
NM_018161,264720,KAR,peroxisome
NM_067381,156267,JUN,peroxisome
NM_035684,445310,TIMP,ER
NM_020633,596409,MAPK,nucleus
NM_077574,820498,TGF-B,golgi
NM_006345,911321,KIN,ER
NM_059295,7299,TIMP,peroxisome
NM_093364,942272,nuclear receptor,golgi
NM_068195,184970,TER,nucleus
NM_068833,102832,KAR,nucleus
NM_007862,319898,KAR,golgi
NM_047601,683691,KIN,ER
NM_090195,481180,TIMP,ER
NM_025592,549761,TER,cytosol
NM_086789,605310,KAR,peroxisome
NM_091482,145680,JUN,golgi
NM_040540,473538,KIN,nucleus
NM_012364,763801,MAPK,ER
NM_005343,893883,nuclear receptor,mitochondria
NM_036806,825665,LIP,nucleus
NM_066243,52532,KAR,cytosol
NM_093095,142618,TER,cytosol
NM_045010,567350,KIN,peroxisome
NM_048924,135166,P53,peroxisome
NM_014484,737240,TIMP,ER
NM_078616,710894,MAPK,cytosol
NM_058643,878492,TER,ER
NM_098109,943765,LIP,peroxisome
NM_011557,608373,FOS,peroxisome
NM_060329,116702,nuclear receptor,golgi
NM_097554,518748,nuclear receptor,cytosol
NM_086484,160840,TER,cytosol
NM_024193,475648,TGF-B,nucleus
NM_010950,375348,KAR,nucleus
