transcript ID,fold induction,family,location
NM_085190,558821,FOS,golgi
NM_005926,583787,TNF,cytosol
NM_061262,571757,MAPK,golgi
NM_093559,476220,TER,nucleus
NM_032187,651246,nuclear receptor,mitochondria
NM_056247,929630,nuclear receptor,cytosol
NM_076228,732037,MAPK,nucleus
NM_036394,982354,P53,golgi
NM_093026,127346,TIMP,ER
NM_073321,589458,JUN,nucleus
NM_057467,32691,P53,golgi
NM_040765,742535,TER,mitochondria
NM_022140,127180,TGF-B,ER
NM_081131,218598,TGF-B,golgi
NM_045376,693018,MAPK,cytosol
NM_008132,278870,TIMP,peroxisome
NM_024670,729894,TGF-B,golgi
NM_093802,366307,KIN,mitochondria
NM_077218,704077,P53,mitochondria
NM_030919,802277,MAPK,ER
NM_032122,352664,TGF-B,golgi
NM_067049,583842,KAR,ER
NM_032053,22824,TNF,peroxisome
NM_049816,780069,TIMP,nucleus
NM_091097,768460,TNF,golgi
NM_025945,443187,LIP,ER
NM_034525,747288,FOS,peroxisome
NM_067243,499762,KAR,nucleus
NM_068152,704867,TNF,cytosol
NM_027934,651146,KIN,mitochondria
NM_013424,889953,nuclear receptor,ER
NM_058118,762223,TER,cytosol
NM_030196,766751,TNF,nucleus
NM_036774,84997,nuclear receptor,peroxisome
NM_024366,444646,MAPK,golgi
NM_022852,707949,nuclear receptor,mitochondria
NM_093993,127663,LIP,peroxisome
NM_085888,238604,MAPK,golgi
NM_068456,306105,FOS,golgi
NM_023715,862945,TNF,cytosol
NM_094325,829079,TER,cytosol
NM_021949,905082,TER,ER
NM_052213,35263,JUN,peroxisome
NM_059821,87831,TNF,nucleus
NM_023987,12623,JUN,ER
NM_049205,431132,TNF,golgi
NM_043697,134308,TIMP,mitochondria
NM_045400,519223,JUN,nucleus
NM_061096,493293,MAPK,mitochondria
NM_002889,50471,TER,ER
NM_064277,451837,TER,ER
NM_023812,205189,KIN,golgi
NM_052568,842519,JUN,peroxisome
NM_067780,701426,TNF,golgi
NM_034097,559204,FOS,ER
NM_054625,572585,MAPK,peroxisome
NM_074592,649862,JUN,nucleus
NM_005291,214799,TNF,cytosol
NM_031906,73940,TNF,peroxisome
NM_062885,381886,nuclear receptor,mitochondria
NM_015580,251936,TNF,peroxisome
NM_032368,211152,JUN,mitochondria
NM_084386,130693,TER,golgi
NM_096727,662901,KIN,ER
NM_090861,924914,KAR,ER
NM_083153,382069,LIP,golgi
NM_012027,233893,LIP,ER
NM_022995,19965,TIMP,mitochondria
NM_078819,655463,TIMP,peroxisome
NM_025227,613976,P53,cytosol
NM_000013,438830,P53,mitochondria
NM_080598,240294,JUN,nucleus
NM_079610,608646,LIP,mitochondria
NM_064095,454129,nuclear receptor,nucleus
NM_054796,58924,P53,nucleus
NM_091950,535121,FOS,cytosol
NM_079956,501612,LIP,golgi
NM_036023,877524,KAR,golgi
NM_003583,577886,JUN,golgi
NM_035839,741311,LIP,peroxisome
NM_087964,889302,P53,cytosol
NM_008102,327803,FOS,mitochondria
NM_069130,627461,nuclear receptor,cytosol
NM_040050,68203,MAPK,mitochondria
NM_004588,776701,TIMP,ER
NM_093047,418527,TER,cytosol
NM_051090,299845,KIN,ER
NM_010887,359419,LIP,golgi
NM_078222,144563,KIN,peroxisome
NM_001946,573497,TIMP,nucleus
NM_042486,123279,P53,ER
NM_046557,604373,TNF,mitochondria
NM_054677,97168,nuclear receptor,nucleus
NM_016641,793885,JUN,mitochondria
NM_038937,710066,TER,mitochondria
NM_014953,170188,LIP,nucleus
NM_040179,404022,TGF-B,nucleus
NM_043507,706117,TGF-B,golgi
NM_092987,571209,TER,ER
NM_047721,616956,KIN,golgi
NM_078535,162719,KIN,ER
NM_085585,319994,nuclear receptor,golgi
NM_054582,693356,LIP,mitochondria
NM_093289,230333,P53,cytosol
NM_043037,334188,nuclear receptor,peroxisome
NM_003858,48529,TIMP,peroxisome
NM_033312,707711,TNF,peroxisome
NM_059556,406559,KIN,peroxisome
NM_022312,7018,JUN,cytosol
NM_056012,378114,LIP,peroxisome
NM_037220,694713,KAR,nucleus
NM_083619,562766,TIMP,cytosol
NM_022839,302889,TIMP,nucleus
NM_051389,266425,KAR,golgi
NM_099652,181203,KAR,ER
NM_029626,202606,FOS,golgi
NM_064052,774012,LIP,cytosol
NM_010731,281656,KAR,golgi
NM_098584,194962,FOS,peroxisome
NM_072184,863775,KIN,golgi
NM_079500,424413,JUN,peroxisome
NM_017894,574019,MAPK,golgi
NM_019921,751799,TNF,cytosol
NM_014706,261014,FOS,peroxisome
NM_026507,593027,P53,cytosol
NM_073373,210901,TIMP,cytosol
NM_005678,55831,TNF,mitochondria
NM_029316,927905,TER,mitochondria
NM_092829,914692,nuclear receptor,golgi
NM_090345,246145,FOS,ER
NM_042521,910670,TNF,cytosol
NM_027464,164711,TER,peroxisome
NM_047697,364812,nuclear receptor,peroxisome
NM_008668,70515,TER,cytosol
NM_011928,334612,KIN,ER
NM_036691,666523,FOS,ER
NM_043902,846803,TIMP,nucleus
NM_052778,461783,TIMP,mitochondria
NM_030923,731388,TER,mitochondria
NM_028908,977652,TIMP,golgi
NM_087662,119789,FOS,mitochondria
NM_031110,988484,TIMP,mitochondria
NM_076078,729470,TER,mitochondria
NM_038184,46226,nuclear receptor,peroxisome
NM_079495,582586,KAR,cytosol
