transcript ID,fold induction,family,location
NM_097884,184410,LIP,mitochondria
NM_055116,583273,nuclear receptor,golgi
NM_022463,950547,KIN,ER
NM_085259,30859,nuclear receptor,cytosol
NM_029193,119578,LIP,nucleus
NM_099067,673372,JUN,ER
NM_087761,224962,TNF,cytosol
NM_073829,794555,MAPK,cytosol
NM_093054,681592,P53,ER
NM_077096,863858,TGF-B,mitochondria
NM_078642,20807,KAR,cytosol
NM_046185,107520,TNF,mitochondria
NM_043363,666930,TIMP,peroxisome
NM_036950,953225,MAPK,mitochondria
NM_073847,11267,KIN,nucleus
NM_082271,195325,nuclear receptor,golgi
NM_051281,712656,TER,ER
NM_002426,287085,KIN,golgi
NM_005795,728499,MAPK,cytosol
NM_028968,548237,LIP,mitochondria
NM_053694,391521,KIN,ER
NM_024880,553883,FOS,golgi
NM_059924,637748,KIN,nucleus
NM_081725,885790,LIP,cytosol
NM_047618,434030,MAPK,mitochondria
NM_033245,633899,TGF-B,ER
NM_073241,432424,JUN,golgi
NM_029659,11095,P53,mitochondria
NM_017460,40531,LIP,peroxisome
NM_038197,854428,nuclear receptor,cytosol
NM_059707,250515,KAR,peroxisome
NM_086883,662946,TER,peroxisome
NM_047106,217340,KAR,mitochondria
NM_068189,60312,KAR,cytosol
NM_021628,681823,TIMP,nucleus
NM_003394,251265,TGF-B,peroxisome
NM_008336,461957,nuclear receptor,peroxisome
NM_032752,986117,JUN,cytosol
NM_034975,315837,KIN,cytosol
NM_091095,596134,TER,ER
NM_044034,142694,TIMP,ER
NM_006059,532247,nuclear receptor,peroxisome
NM_062768,449899,KAR,peroxisome
NM_073601,151855,TER,golgi
NM_058203,293072,nuclear receptor,cytosol
NM_074344,25312,FOS,ER
NM_014318,15311,nuclear receptor,peroxisome
NM_016568,33867,TGF-B,mitochondria
NM_016285,674442,TIMP,peroxisome
NM_028936,899979,nuclear receptor,peroxisome
NM_075800,736777,FOS,mitochondria
NM_074017,199114,TIMP,nucleus
NM_095470,442652,TNF,cytosol
NM_036283,73582,MAPK,nucleus
NM_020941,280026,TER,cytosol
NM_002769,238229,P53,golgi
NM_037683,309731,TNF,cytosol
NM_050891,629152,JUN,nucleus
NM_001008,370383,TIMP,peroxisome
NM_060666,57336,TIMP,mitochondria
NM_035081,719665,TNF,cytosol
NM_023540,765163,TIMP,golgi
NM_073169,316014,TIMP,nucleus
NM_047290,922098,KIN,cytosol
NM_081171,470253,TGF-B,mitochondria
NM_043622,47294,FOS,golgi
NM_001359,27604,P53,mitochondria
NM_035841,685601,TNF,cytosol
NM_089631,78094,nuclear receptor,nucleus
NM_020985,104849,TER,mitochondria
NM_004978,888352,TIMP,cytosol
NM_069825,518362,KAR,peroxisome
NM_032151,540046,nuclear receptor,peroxisome
NM_080702,552807,MAPK,nucleus
NM_062788,725631,TIMP,cytosol
NM_053855,956363,MAPK,peroxisome
NM_000746,311864,TIMP,mitochondria
NM_061786,118988,JUN,nucleus
NM_010718,302520,TER,mitochondria
NM_062190,761611,KAR,golgi
NM_065762,415165,nuclear receptor,peroxisome
NM_023649,530835,KIN,golgi
NM_063583,277552,KAR,peroxisome
NM_040314,74859,JUN,golgi
NM_008623,167045,KAR,cytosol
NM_001011,84674,FOS,mitochondria
NM_038260,453910,TGF-B,ER
NM_021749,388394,KAR,golgi
NM_086814,444448,MAPK,mitochondria
NM_090905,86954,TER,mitochondria
NM_060669,215965,FOS,mitochondria
NM_039657,106218,KAR,cytosol
NM_093674,290552,MAPK,ER
NM_083660,15102,TIMP,mitochondria
NM_049907,90583,nuclear receptor,cytosol
NM_071922,653152,nuclear receptor,ER
NM_012921,952523,TIMP,golgi
NM_097175,706850,FOS,golgi
NM_038783,284609,nuclear receptor,mitochondria
NM_069992,755215,nuclear receptor,mitochondria
NM_049678,428582,JUN,cytosol
NM_080353,899999,TIMP,golgi
NM_015948,759237,FOS,cytosol
NM_021067,555057,FOS,ER
NM_098305,689523,nuclear receptor,ER
NM_064614,507438,P53,golgi
NM_071009,489691,KAR,peroxisome
NM_000356,648593,TIMP,golgi
NM_083272,36584,TGF-B,mitochondria
NM_087307,44572,MAPK,cytosol
NM_065716,281712,nuclear receptor,cytosol
NM_013743,11332,P53,nucleus
NM_091549,847379,FOS,mitochondria
NM_036218,236000,P53,ER
NM_087685,993196,LIP,peroxisome
NM_098627,407642,P53,nucleus
NM_060263,948420,nuclear receptor,nucleus
NM_098845,144357,TIMP,mitochondria
NM_087768,503887,P53,ER
NM_084716,135862,MAPK,nucleus
NM_051582,428126,TIMP,cytosol
NM_055129,975846,TIMP,golgi
NM_036637,160733,KIN,peroxisome
NM_019144,361684,FOS,golgi
NM_014078,59072,TGF-B,golgi
NM_005830,994558,nuclear receptor,cytosol
NM_015027,750470,nuclear receptor,golgi
NM_003102,466207,TNF,nucleus
NM_075174,920859,LIP,golgi
NM_093807,492187,TIMP,cytosol
NM_057282,46336,JUN,nucleus
NM_099313,857191,nuclear receptor,golgi
NM_046294,315470,P53,nucleus
NM_089747,200714,MAPK,mitochondria
NM_025345,296529,nuclear receptor,peroxisome
NM_029644,605675,KIN,cytosol
NM_087177,791730,KAR,golgi
NM_007949,338547,TGF-B,ER
NM_060464,441657,TER,ER
NM_018102,402743,TGF-B,mitochondria
NM_008169,285562,LIP,mitochondria
NM_010311,938113,P53,mitochondria
NM_067149,559559,JUN,ER
NM_083897,612090,MAPK,peroxisome
NM_085238,787844,nuclear receptor,ER
NM_063768,38412,TIMP,cytosol
NM_065039,517343,KIN,mitochondria
NM_087680,176862,TER,ER
NM_086010,394970,TER,ER
NM_035075,415387,TGF-B,nucleus
NM_058733,382117,KAR,golgi
NM_096042,764839,MAPK,peroxisome
NM_029314,990476,JUN,mitochondria
NM_056311,77842,LIP,peroxisome
NM_078550,114834,LIP,peroxisome
NM_049229,62178,KIN,nucleus
NM_037706,679748,KIN,mitochondria
NM_055684,39378,nuclear receptor,cytosol
NM_017156,147976,TGF-B,nucleus
NM_022217,458100,JUN,golgi
NM_019292,197162,FOS,peroxisome
NM_067750,215594,KAR,peroxisome
NM_025587,121316,P53,nucleus
NM_039713,262781,KAR,golgi
NM_063652,178454,MAPK,peroxisome
