transcript ID,fold induction,family,location
NM_072998,481508,MAPK,mitochondria
NM_043691,968408,TER,nucleus
NM_025237,749174,TER,cytosol
NM_017931,674377,P53,golgi
NM_058456,310998,TIMP,cytosol
NM_041545,102278,nuclear receptor,peroxisome
NM_037238,788669,FOS,nucleus
NM_005205,260553,TER,nucleus
NM_030245,392268,P53,nucleus
NM_069132,663014,LIP,golgi
NM_049044,811110,LIP,nucleus
NM_092840,467646,MAPK,mitochondria
NM_091952,943616,MAPK,peroxisome
NM_038713,359732,JUN,nucleus
NM_008116,589703,TGF-B,nucleus
NM_061239,351540,KIN,peroxisome
NM_047553,304478,JUN,golgi
NM_042451,889746,MAPK,peroxisome
NM_070935,372118,MAPK,nucleus
NM_000877,8465,TGF-B,peroxisome
NM_075168,893815,TGF-B,mitochondria
NM_088085,83447,TER,peroxisome
NM_052622,580910,LIP,golgi
NM_040289,806885,KAR,ER
NM_083821,74575,TNF,cytosol
NM_092675,545078,TGF-B,nucleus
NM_028494,200733,TGF-B,peroxisome
NM_069620,528309,TER,peroxisome
NM_083792,893047,JUN,mitochondria
NM_054126,553022,FOS,golgi
NM_072600,690576,KIN,nucleus
NM_021253,388903,P53,mitochondria
NM_004648,221348,LIP,cytosol
NM_075092,233421,KIN,ER
NM_028662,8664,TIMP,peroxisome
NM_008813,424188,TIMP,mitochondria
NM_075905,195466,LIP,golgi
NM_099883,996494,TER,golgi
NM_092918,24692,nuclear receptor,nucleus
NM_089322,307950,KAR,mitochondria
NM_052493,372736,FOS,nucleus
NM_081033,757006,nuclear receptor,cytosol
NM_009929,133168,MAPK,cytosol
NM_062165,92322,KIN,ER
NM_063172,644008,FOS,peroxisome
NM_025082,416840,TER,mitochondria
NM_077559,165008,MAPK,golgi
NM_054070,923424,KAR,peroxisome
NM_025436,239683,TIMP,peroxisome
NM_024170,942177,LIP,mitochondria
NM_015769,142362,TIMP,mitochondria
NM_016406,237665,TER,cytosol
NM_089229,521310,TIMP,cytosol
NM_039863,968160,TNF,cytosol
NM_052616,482981,MAPK,cytosol
NM_090116,523458,LIP,cytosol
NM_060293,851292,MAPK,golgi
NM_003315,170496,TGF-B,mitochondria
NM_055477,227919,LIP,peroxisome
NM_033002,814645,TER,ER
NM_032724,119781,LIP,peroxisome
NM_063511,936113,JUN,mitochondria
NM_033146,285996,JUN,cytosol
NM_053068,704112,KIN,mitochondria
NM_001386,530144,TGF-B,peroxisome
NM_037842,76264,KIN,peroxisome
NM_049897,813731,TNF,mitochondria
NM_096581,220905,nuclear receptor,golgi
NM_040438,281304,KIN,ER
NM_050314,13221,KIN,nucleus
NM_082546,91715,LIP,golgi
NM_055072,279795,JUN,cytosol
NM_073431,273420,MAPK,cytosol
NM_091970,838597,TNF,mitochondria
NM_067635,97138,TIMP,peroxisome
NM_002047,779880,nuclear receptor,nucleus
NM_081894,927366,TNF,cytosol
NM_005446,881918,LIP,ER
NM_053686,516402,P53,ER
NM_081746,938567,TIMP,mitochondria
NM_060640,193706,TNF,nucleus
NM_077291,61499,KIN,nucleus
NM_049468,98893,FOS,peroxisome
NM_067355,454860,TNF,ER
NM_035329,589249,KAR,mitochondria
NM_041994,313327,KIN,cytosol
NM_086122,187165,P53,cytosol
NM_082557,943393,P53,mitochondria
NM_012936,280367,P53,peroxisome
NM_037636,901503,TGF-B,ER
NM_084261,30062,LIP,nucleus
NM_043187,242594,TIMP,mitochondria
NM_007622,487941,LIP,nucleus
NM_041186,45981,TNF,ER
NM_038421,942703,TIMP,golgi
NM_020861,344442,TNF,mitochondria
NM_014221,345985,P53,cytosol
NM_010691,820191,LIP,peroxisome
NM_007728,646065,TIMP,ER
NM_052069,377578,P53,cytosol
NM_036019,371984,LIP,golgi
NM_005743,471436,nuclear receptor,peroxisome
NM_052207,56024,TER,nucleus
NM_057255,360265,TGF-B,ER
NM_055665,893892,TNF,golgi
NM_009073,933031,TNF,cytosol
NM_043952,9220,MAPK,golgi
NM_080824,961502,MAPK,mitochondria
NM_013747,271725,MAPK,nucleus
NM_033853,991889,KIN,golgi
NM_079302,592263,TER,golgi
NM_070778,668217,FOS,cytosol
NM_015280,897219,FOS,ER
NM_067166,716514,TNF,mitochondria
NM_065994,914139,JUN,nucleus
NM_062200,825480,LIP,golgi
NM_042386,640227,KIN,peroxisome
NM_024893,804736,MAPK,peroxisome
NM_005082,377555,JUN,ER
NM_064123,750178,KIN,cytosol
NM_023984,895193,FOS,mitochondria
NM_043494,372202,KAR,mitochondria
NM_071661,572018,KIN,peroxisome
NM_023208,873431,KIN,nucleus
NM_096378,120864,P53,golgi
NM_012758,287727,nuclear receptor,peroxisome
NM_094330,64244,TIMP,ER
NM_034756,495424,P53,ER
NM_018031,856282,LIP,peroxisome
NM_009677,70175,KIN,ER
NM_037730,818803,KIN,cytosol
NM_067904,763623,TIMP,cytosol
NM_085044,927714,JUN,cytosol
NM_074802,783320,TIMP,nucleus
NM_031175,748367,JUN,peroxisome
NM_098827,12263,P53,mitochondria
NM_055045,616152,P53,golgi
NM_031768,960004,TER,cytosol
NM_090871,662954,LIP,mitochondria
NM_040057,920551,TIMP,mitochondria
NM_056071,601344,MAPK,cytosol
NM_061162,965404,nuclear receptor,mitochondria
NM_021980,811365,JUN,nucleus
NM_082051,389976,KAR,ER
NM_025066,56467,nuclear receptor,golgi
NM_041085,880071,TNF,nucleus
NM_047703,626183,MAPK,golgi
NM_059812,28379,P53,mitochondria
NM_057428,400564,JUN,ER
NM_008106,108958,KIN,cytosol
NM_044073,82612,TIMP,nucleus
NM_006403,66166,JUN,peroxisome
NM_087743,829253,nuclear receptor,cytosol
NM_086307,372043,TGF-B,peroxisome
NM_006679,121500,KAR,nucleus
NM_062851,549987,KAR,ER
NM_056691,778746,TER,cytosol
NM_034228,207231,LIP,mitochondria
NM_080192,412069,TNF,cytosol
NM_069823,657467,P53,golgi
NM_059369,342217,TIMP,ER
NM_034743,92863,P53,ER
NM_029363,909238,FOS,golgi
NM_024996,785689,KIN,peroxisome
NM_048674,947437,TGF-B,golgi
NM_064488,25900,TIMP,ER
NM_083739,558109,MAPK,ER
NM_087398,196896,TNF,peroxisome
NM_062042,247146,P53,peroxisome
NM_093717,116189,TIMP,mitochondria
NM_049341,377145,MAPK,ER
NM_046942,62748,TGF-B,nucleus
NM_075579,263160,nuclear receptor,golgi
NM_015487,417521,MAPK,cytosol
NM_009053,893237,LIP,ER
NM_047300,255580,KAR,mitochondria
NM_036093,471763,TGF-B,nucleus
NM_011023,508138,TIMP,nucleus
NM_038411,954656,KAR,nucleus
NM_072146,136751,nuclear receptor,ER
NM_015666,662022,KAR,mitochondria
NM_067193,255442,TIMP,golgi
NM_047677,76276,TER,ER
