transcript ID,fold induction,family,location
NM_009678,236851,LIP,mitochondria
NM_022737,94022,TER,ER
NM_006933,766075,TNF,ER
NM_014116,453827,P53,peroxisome
NM_046609,633250,FOS,cytosol
NM_063369,952081,TIMP,peroxisome
NM_090580,98605,TNF,golgi
NM_029401,800390,FOS,peroxisome
NM_032822,310084,TIMP,golgi
NM_019116,567304,TER,peroxisome
NM_091137,391240,nuclear receptor,mitochondria
NM_006375,348501,nuclear receptor,nucleus
NM_012293,425807,KAR,nucleus
NM_057547,298351,TNF,nucleus
NM_093114,867006,TER,nucleus
NM_020935,919978,TIMP,golgi
NM_038561,296090,TGF-B,golgi
NM_098570,448536,JUN,peroxisome
NM_073278,253175,FOS,nucleus
NM_033911,819257,KAR,nucleus
NM_018129,314465,nuclear receptor,cytosol
NM_094913,538013,TIMP,mitochondria
NM_009214,636107,KIN,nucleus
NM_025162,761137,TGF-B,nucleus
NM_055985,483640,TER,golgi
NM_040279,531263,TIMP,nucleus
NM_051072,244366,TER,nucleus
NM_033321,616240,nuclear receptor,ER
NM_000030,993805,nuclear receptor,mitochondria
NM_046247,950639,LIP,nucleus
NM_010755,10711,P53,nucleus
NM_008171,151507,P53,nucleus
NM_034633,35365,FOS,ER
NM_038438,301369,TER,mitochondria
NM_040852,242773,nuclear receptor,peroxisome
NM_061242,537714,KIN,mitochondria
NM_002596,336617,FOS,nucleus
NM_004679,858495,P53,peroxisome
NM_046324,305499,TER,cytosol
NM_009257,227934,KIN,cytosol
NM_014010,443134,KIN,cytosol
NM_070367,696899,TNF,mitochondria
NM_071063,91151,FOS,ER
NM_082440,777303,nuclear receptor,cytosol
NM_069972,828442,TER,cytosol
NM_082031,616654,TIMP,golgi
NM_093645,660864,TNF,golgi
NM_039681,474519,TER,peroxisome
NM_058032,569857,P53,cytosol
NM_036729,721627,TGF-B,golgi
NM_060077,973088,TNF,golgi
NM_060664,969596,TNF,mitochondria
NM_053823,61078,LIP,golgi
NM_064237,853715,KAR,mitochondria
NM_053645,276521,TNF,peroxisome
NM_018114,478824,TIMP,mitochondria
NM_031223,289735,TGF-B,nucleus
NM_019060,663851,TGF-B,peroxisome
NM_081999,116592,TNF,peroxisome
NM_014482,95697,P53,ER
NM_031021,967126,P53,peroxisome
NM_094313,299976,MAPK,nucleus
NM_087347,764701,MAPK,golgi
NM_038709,20079,MAPK,ER
NM_080079,828194,P53,golgi
NM_081352,888912,TGF-B,cytosol
NM_036775,440842,TNF,peroxisome
NM_006097,74239,LIP,golgi
NM_021740,969578,LIP,ER
NM_098386,995363,TIMP,cytosol
NM_048305,494422,nuclear receptor,mitochondria
NM_073842,532269,P53,mitochondria
NM_019398,644362,FOS,nucleus
NM_022196,136159,JUN,cytosol
NM_037787,943397,nuclear receptor,cytosol
NM_073073,533744,LIP,golgi
NM_091930,798710,TIMP,ER
NM_016217,745553,P53,mitochondria
NM_015156,266873,TER,peroxisome
NM_010315,532226,LIP,golgi
NM_032867,698405,KIN,golgi
NM_032725,138550,nuclear receptor,peroxisome
NM_045452,893128,P53,peroxisome
NM_063291,563722,TIMP,golgi
NM_013707,151369,TER,ER
NM_039786,697080,TGF-B,mitochondria
NM_048147,597647,TIMP,nucleus
NM_063005,799584,KIN,peroxisome
NM_087346,355784,LIP,peroxisome
NM_098479,262504,nuclear receptor,cytosol
NM_079994,198993,JUN,ER
NM_053112,534785,TER,peroxisome
NM_021393,854012,TNF,mitochondria
NM_052412,825187,TNF,nucleus
NM_036694,714757,FOS,peroxisome
NM_017942,662357,nuclear receptor,mitochondria
NM_033064,618540,P53,ER
NM_059232,296627,TGF-B,golgi
NM_096571,701059,TNF,nucleus
NM_084207,638275,P53,peroxisome
NM_087088,496242,TER,ER
NM_020075,648953,TER,cytosol
NM_016878,334051,nuclear receptor,peroxisome
NM_008309,976805,MAPK,ER
NM_073594,275673,KIN,cytosol
NM_038864,526152,JUN,peroxisome
NM_062854,789776,FOS,nucleus
NM_092135,152594,FOS,ER
NM_090451,841366,MAPK,cytosol
NM_048883,98055,TGF-B,cytosol
NM_004389,605420,KAR,cytosol
NM_079337,101806,TGF-B,nucleus
NM_046091,854339,TNF,peroxisome
NM_050296,378947,LIP,mitochondria
NM_061260,97925,MAPK,cytosol
NM_058783,684180,TIMP,cytosol
NM_064281,46126,TER,cytosol
NM_004882,405131,KIN,nucleus
NM_067490,905360,KAR,cytosol
NM_049719,856901,FOS,mitochondria
NM_033443,299540,TER,mitochondria
NM_065138,225642,TIMP,ER
NM_024763,902992,TIMP,golgi
NM_013491,991301,LIP,mitochondria
NM_067909,70920,P53,golgi
NM_013066,857731,KIN,ER
NM_048928,422839,KAR,golgi
NM_030576,644582,KAR,golgi
NM_037460,142464,nuclear receptor,mitochondria
NM_013745,19906,MAPK,peroxisome
NM_094517,270667,nuclear receptor,cytosol
NM_056757,64666,TNF,peroxisome
NM_076242,504688,JUN,cytosol
NM_000109,850932,KAR,ER
NM_026102,401849,FOS,cytosol
NM_055046,357256,JUN,mitochondria
NM_009989,381964,TNF,mitochondria
NM_099594,241630,LIP,ER
NM_005819,909731,nuclear receptor,golgi
NM_096771,512727,nuclear receptor,peroxisome
NM_048643,205107,KAR,mitochondria
NM_049256,643214,P53,peroxisome
NM_011844,509606,LIP,ER
NM_099328,871241,P53,ER
NM_080113,791052,nuclear receptor,golgi
NM_003810,10217,nuclear receptor,cytosol
NM_064622,983926,FOS,nucleus
NM_016973,10686,KAR,cytosol
NM_043684,805740,JUN,cytosol
NM_089981,292715,JUN,golgi
NM_093588,323357,JUN,ER
NM_089598,941164,KIN,nucleus
NM_078463,60073,JUN,ER
NM_028162,58019,KAR,ER
NM_003045,182494,TER,peroxisome
NM_090790,906042,P53,golgi
NM_002913,821015,TGF-B,mitochondria
NM_010586,13032,KIN,mitochondria
NM_026625,311629,P53,mitochondria
NM_023840,818846,FOS,nucleus
NM_095930,88388,nuclear receptor,mitochondria
NM_005173,695101,JUN,ER
NM_039911,645568,P53,golgi
NM_065611,921100,nuclear receptor,golgi
NM_082809,897700,TGF-B,mitochondria
NM_079036,427685,JUN,cytosol
NM_068651,890403,LIP,nucleus
NM_046489,707077,KAR,golgi
NM_057523,320657,TER,mitochondria
NM_019391,176343,FOS,peroxisome
NM_055265,861386,MAPK,cytosol
NM_046909,776201,MAPK,mitochondria
NM_031497,319811,TNF,cytosol
NM_089943,362030,nuclear receptor,golgi
NM_003393,609332,nuclear receptor,nucleus
NM_019131,216868,KAR,ER
NM_086723,597993,LIP,peroxisome
NM_030543,577398,FOS,golgi
NM_097419,26934,TIMP,cytosol
NM_053153,197053,FOS,cytosol
NM_068832,328310,KIN,golgi
NM_073834,616672,JUN,golgi
NM_028961,151149,JUN,nucleus
NM_084723,935796,TIMP,peroxisome
NM_050377,481826,TGF-B,ER
NM_077429,213857,LIP,cytosol
NM_060405,983369,JUN,mitochondria
NM_060460,189641,TGF-B,nucleus
NM_018356,987877,FOS,ER
NM_065056,665212,TGF-B,mitochondria
NM_078346,651397,KAR,mitochondria
NM_091162,157868,JUN,cytosol
NM_021707,989110,KAR,ER
NM_056217,304078,TGF-B,nucleus
NM_020390,792697,KAR,peroxisome
NM_071887,772580,P53,mitochondria
NM_069393,286452,TIMP,nucleus
NM_030742,456097,MAPK,peroxisome
NM_099861,388374,TER,ER
NM_024123,903562,KIN,ER
NM_040773,510016,TIMP,cytosol
NM_008590,925272,TGF-B,nucleus
NM_095478,820762,JUN,nucleus
NM_013029,91141,TNF,nucleus
NM_031100,388157,MAPK,mitochondria
NM_052702,350500,KIN,golgi
NM_028645,668760,nuclear receptor,ER
NM_039687,303455,MAPK,peroxisome
NM_071672,43249,MAPK,mitochondria
NM_072652,456334,FOS,golgi
NM_076591,864732,KAR,mitochondria
NM_050683,478434,TER,nucleus
NM_043597,50504,FOS,golgi
NM_000642,58616,LIP,nucleus
NM_046364,129841,KIN,mitochondria
NM_075524,953510,P53,ER
NM_064052,640489,LIP,nucleus
NM_070848,259098,P53,peroxisome
NM_087535,792215,KIN,golgi
NM_016528,189380,TIMP,cytosol
NM_097816,753195,FOS,nucleus
NM_072773,75566,TNF,cytosol
NM_010065,782984,nuclear receptor,nucleus
NM_080132,467442,KAR,ER
NM_029901,98836,KAR,nucleus
NM_055512,429226,TIMP,nucleus
NM_062543,680573,TGF-B,mitochondria
NM_011021,983769,JUN,golgi
NM_033256,46200,FOS,ER
NM_024418,888473,P53,nucleus
NM_007192,167773,TER,peroxisome
NM_093893,300424,TER,nucleus
NM_084666,223523,TNF,golgi
NM_019490,57166,TER,golgi
NM_085834,404907,KAR,nucleus
NM_064600,775464,P53,cytosol
NM_079733,488358,TNF,mitochondria
NM_070066,528360,JUN,ER
NM_042886,47665,FOS,cytosol
NM_013984,593606,TIMP,ER
NM_078715,358086,TGF-B,mitochondria
NM_097120,934082,MAPK,ER
NM_069215,367889,TIMP,peroxisome
NM_079005,840047,LIP,peroxisome
NM_020656,183024,FOS,golgi
NM_068762,681244,TIMP,golgi
NM_098819,623527,MAPK,cytosol
NM_083600,936924,TNF,peroxisome
NM_067211,631084,KIN,nucleus
NM_068635,41501,nuclear receptor,nucleus
NM_041883,795956,TGF-B,mitochondria
NM_079958,112362,MAPK,cytosol
NM_036300,962975,LIP,cytosol
NM_057541,106473,P53,ER
NM_027221,232923,nuclear receptor,peroxisome
NM_072170,207238,nuclear receptor,cytosol
NM_055962,626741,nuclear receptor,peroxisome
NM_005179,174322,KAR,nucleus
NM_090050,394222,MAPK,golgi
NM_029406,536490,nuclear receptor,ER
NM_062946,625344,KAR,cytosol
NM_050933,3875,LIP,ER
NM_088545,567664,TGF-B,golgi
NM_071048,534269,nuclear receptor,mitochondria
NM_037548,161117,FOS,nucleus
NM_085097,912498,P53,ER
NM_034731,673110,nuclear receptor,peroxisome
NM_049027,836829,FOS,mitochondria
NM_079358,626428,KIN,mitochondria
NM_046378,698292,TNF,peroxisome
NM_039123,190255,TNF,golgi
NM_065365,410765,TIMP,nucleus
NM_056846,103163,TIMP,nucleus
NM_091283,197352,P53,cytosol
NM_076624,276207,TIMP,peroxisome
NM_049380,96820,TNF,nucleus
NM_097315,750531,KIN,ER
NM_070708,758892,nuclear receptor,golgi
NM_014795,311810,FOS,nucleus
NM_025814,693883,KAR,golgi
NM_086103,860718,TER,peroxisome
NM_020264,704400,KAR,ER
NM_069394,146343,KAR,peroxisome
NM_028439,908859,LIP,ER
NM_050088,410608,TNF,nucleus
NM_002485,603649,KAR,mitochondria
NM_008965,386978,KIN,ER
NM_077307,555341,LIP,mitochondria
NM_058753,172340,nuclear receptor,mitochondria
NM_035757,334169,TIMP,mitochondria
NM_043103,176060,JUN,nucleus
NM_051972,593899,FOS,nucleus
NM_089847,674216,MAPK,peroxisome
NM_037976,45315,TIMP,nucleus
NM_083757,684296,TER,cytosol
NM_037774,942239,MAPK,golgi
NM_058333,199709,FOS,nucleus
NM_060062,289527,FOS,golgi
NM_077729,862844,TIMP,cytosol
NM_060756,549446,JUN,nucleus
NM_061700,922357,TGF-B,cytosol
NM_089200,825450,FOS,cytosol
NM_051795,803145,TGF-B,nucleus
NM_003721,294525,nuclear receptor,cytosol
NM_060884,63645,KIN,mitochondria
NM_059439,526537,LIP,golgi
NM_033876,982816,KAR,golgi
NM_045203,771275,FOS,nucleus
NM_005861,767795,TER,golgi
NM_038925,114847,TGF-B,cytosol
NM_088467,638233,FOS,nucleus
NM_087149,602371,nuclear receptor,mitochondria
NM_073030,405685,MAPK,cytosol
NM_001639,63272,TGF-B,peroxisome
NM_034918,524445,FOS,peroxisome
NM_043534,626736,MAPK,ER
NM_083553,59083,TNF,mitochondria
NM_041397,68275,JUN,peroxisome
NM_012650,520551,KAR,golgi
