transcript ID,fold induction,family,location
NM_019292,930929,P53,nucleus
NM_067174,211942,TGF-B,golgi
NM_044287,290729,TER,peroxisome
NM_077161,791582,TIMP,ER
NM_058138,981452,TER,cytosol
NM_066874,141402,KAR,golgi
NM_094201,700379,FOS,ER
NM_079785,963812,KAR,cytosol
NM_054454,155200,KAR,golgi
NM_074869,456040,KIN,golgi
NM_024804,590903,TIMP,golgi
NM_062491,251587,KAR,peroxisome
NM_021862,765018,TNF,nucleus
NM_086067,684690,P53,cytosol
NM_081492,982323,KAR,nucleus
NM_000636,816460,MAPK,nucleus
NM_026952,185711,KAR,golgi
NM_080729,722874,TGF-B,nucleus
NM_075179,6880,nuclear receptor,ER
NM_014604,945989,TER,mitochondria
NM_091777,897100,TIMP,cytosol
NM_003845,599541,KIN,nucleus
NM_049443,410303,JUN,mitochondria
NM_059268,31503,nuclear receptor,ER
NM_065146,295098,KAR,mitochondria
NM_047758,593690,nuclear receptor,golgi
NM_050010,804982,KAR,peroxisome
NM_065096,777803,TNF,golgi
NM_083994,905741,FOS,nucleus
NM_076900,715773,TGF-B,ER
NM_047821,751482,TNF,cytosol
NM_016730,944738,FOS,nucleus
NM_087102,809382,P53,ER
NM_002335,319680,TGF-B,ER
NM_018219,227841,nuclear receptor,peroxisome
NM_024028,595521,TIMP,cytosol
NM_042350,505981,TNF,ER
NM_083465,531144,JUN,nucleus
NM_038662,238823,KIN,peroxisome
NM_018396,364490,KIN,peroxisome
NM_066877,526039,FOS,golgi
NM_082048,905878,KIN,mitochondria
NM_090776,28158,TER,ER
NM_044729,792181,TIMP,cytosol
NM_084293,290765,TNF,golgi
NM_086663,595186,TNF,peroxisome
NM_013643,748503,nuclear receptor,mitochondria
NM_073855,390375,nuclear receptor,cytosol
NM_050603,149246,TER,nucleus
NM_076608,964660,FOS,golgi
NM_053997,728940,nuclear receptor,peroxisome
NM_038750,122999,P53,mitochondria
NM_064036,262149,KIN,ER
NM_088739,837032,TNF,golgi
NM_014770,163057,LIP,peroxisome
NM_009372,816682,KAR,cytosol
NM_066101,191756,LIP,nucleus
NM_056920,854503,JUN,golgi
NM_029503,599550,KIN,peroxisome
NM_013732,334670,nuclear receptor,cytosol
NM_014833,278595,MAPK,peroxisome
NM_094141,23708,LIP,ER
NM_002959,661358,TIMP,ER
NM_062975,262089,JUN,peroxisome
NM_023030,102629,JUN,golgi
NM_060859,341465,nuclear receptor,cytosol
NM_036263,350721,nuclear receptor,mitochondria
NM_013431,467915,MAPK,cytosol
NM_049589,549779,nuclear receptor,ER
NM_096837,856995,KAR,nucleus
NM_026598,98390,P53,nucleus
NM_090567,140943,TGF-B,ER
NM_039620,389506,nuclear receptor,nucleus
NM_020562,955412,KIN,cytosol
NM_037185,245015,KAR,peroxisome
NM_073002,822679,LIP,cytosol
NM_038019,905060,LIP,cytosol
NM_009280,316606,KAR,peroxisome
NM_046051,14745,JUN,peroxisome
NM_088859,937860,P53,nucleus
NM_078601,362123,FOS,ER
NM_026823,664405,JUN,mitochondria
NM_053712,354106,TNF,ER
NM_025012,315874,TIMP,golgi
NM_013298,842519,P53,peroxisome
NM_066239,202116,KAR,ER
NM_071998,516873,TGF-B,cytosol
NM_095855,485114,nuclear receptor,cytosol
NM_006054,125748,nuclear receptor,ER
NM_057034,266723,TGF-B,mitochondria
NM_095405,505672,P53,cytosol
NM_079560,91471,KAR,peroxisome
NM_077022,257351,FOS,cytosol
NM_048875,707741,TGF-B,golgi
NM_063389,691398,MAPK,golgi
NM_096638,403813,FOS,golgi
NM_098651,753873,TGF-B,peroxisome
NM_076116,660110,P53,mitochondria
NM_030390,392499,P53,mitochondria
NM_087785,391071,FOS,nucleus
NM_036084,954317,TIMP,cytosol
NM_028020,166889,TER,nucleus
NM_038223,389427,TER,nucleus
NM_076773,90957,TGF-B,nucleus
NM_024221,403495,JUN,golgi
NM_089976,215101,LIP,mitochondria
NM_039896,417400,KAR,ER
NM_009955,134655,TGF-B,golgi
NM_081612,289013,KAR,peroxisome
NM_007004,22330,TNF,ER
NM_037887,630870,TIMP,mitochondria
NM_078929,64521,TIMP,cytosol
NM_032151,861314,MAPK,golgi
NM_003276,989198,P53,ER
NM_025497,323979,LIP,mitochondria
NM_093010,168816,TNF,cytosol
NM_019331,23596,TIMP,golgi
NM_057884,110293,MAPK,ER
NM_005669,340455,FOS,peroxisome
NM_087029,166811,P53,nucleus
NM_015084,355224,JUN,ER
NM_097337,973085,KAR,cytosol
NM_084171,660038,TNF,nucleus
NM_069339,944537,MAPK,cytosol
NM_061962,89895,P53,golgi
NM_034213,682763,TIMP,ER
NM_095965,68216,MAPK,golgi
NM_034768,194458,TER,nucleus
NM_054622,192859,TIMP,ER
NM_034367,351160,TIMP,peroxisome
NM_054162,39228,JUN,peroxisome
NM_035807,736039,FOS,cytosol
NM_017061,604448,FOS,mitochondria
NM_060492,257116,nuclear receptor,peroxisome
NM_062579,503534,MAPK,nucleus
NM_061574,998008,LIP,mitochondria
NM_087527,54930,P53,peroxisome
NM_036730,633203,nuclear receptor,mitochondria
NM_032337,781841,TNF,ER
NM_036313,778692,TER,mitochondria
NM_066176,195052,KIN,peroxisome
NM_092083,907784,nuclear receptor,peroxisome
NM_046585,538289,nuclear receptor,peroxisome
NM_017508,873351,MAPK,nucleus
NM_022535,973090,MAPK,golgi
NM_006527,472428,LIP,golgi
NM_091441,545248,LIP,mitochondria
NM_052526,875665,TGF-B,cytosol
NM_056003,94469,TGF-B,peroxisome
NM_023505,291926,TNF,peroxisome
NM_079813,225869,TNF,golgi
NM_082218,585621,P53,peroxisome
NM_051135,992525,TIMP,cytosol
NM_004950,953596,P53,ER
NM_055214,28906,FOS,golgi
NM_020705,416670,P53,peroxisome
NM_025931,55321,TGF-B,peroxisome
NM_093431,888627,LIP,peroxisome
NM_099060,144821,nuclear receptor,nucleus
NM_099863,982570,KAR,golgi
NM_044914,626972,LIP,cytosol
NM_091075,983750,TIMP,mitochondria
NM_060458,634381,MAPK,nucleus
NM_015107,59664,KIN,ER
NM_019790,85910,TIMP,cytosol
NM_045746,485953,nuclear receptor,cytosol
NM_036025,370327,KAR,ER
NM_072059,150077,KAR,peroxisome
NM_038908,505816,P53,cytosol
NM_025061,636746,TGF-B,ER
NM_019833,685579,KAR,golgi
NM_091032,508263,TGF-B,nucleus
NM_061513,979332,JUN,nucleus
NM_060365,286787,LIP,mitochondria
NM_034252,770886,TIMP,golgi
NM_089122,320956,LIP,ER
NM_042129,88925,TIMP,peroxisome
NM_027554,452683,KAR,nucleus
NM_013423,221779,JUN,cytosol
NM_086252,68393,TNF,golgi
NM_059260,522913,TGF-B,peroxisome
NM_057362,971225,TER,mitochondria
NM_044926,895248,MAPK,peroxisome
NM_022020,395633,KIN,golgi
NM_031783,336382,TNF,cytosol
NM_059439,697716,P53,nucleus
NM_017474,160053,MAPK,mitochondria
NM_069726,167389,KIN,golgi
NM_000793,492292,JUN,mitochondria
NM_002033,792300,TNF,peroxisome
NM_070754,960703,JUN,mitochondria
NM_070460,735076,TIMP,mitochondria
NM_017718,2150,TIMP,nucleus
NM_089926,619527,P53,nucleus
NM_016584,153665,TGF-B,cytosol
NM_089812,501105,KAR,cytosol
NM_020939,831547,KAR,peroxisome
NM_076688,148689,TNF,mitochondria
NM_091455,512777,nuclear receptor,ER
NM_049206,673182,TGF-B,mitochondria
NM_063851,49662,P53,cytosol
NM_028957,643508,KAR,nucleus
NM_071870,192721,MAPK,mitochondria
NM_050726,303800,P53,golgi
NM_068680,417902,FOS,nucleus
NM_083234,937953,JUN,golgi
NM_024139,751527,KAR,cytosol
NM_041981,249051,JUN,golgi
NM_028240,451167,JUN,nucleus
NM_040032,806783,TGF-B,golgi
NM_023472,540936,TIMP,mitochondria
NM_071654,579070,LIP,cytosol
NM_018918,652616,TGF-B,golgi
NM_069529,129677,P53,golgi
NM_052187,835832,KAR,peroxisome
NM_020785,467184,nuclear receptor,peroxisome
NM_044634,420066,FOS,golgi
NM_097844,534207,KIN,peroxisome
NM_063099,585343,TGF-B,nucleus
NM_084567,383508,KAR,nucleus
NM_012491,376980,TGF-B,golgi
NM_082055,825246,TIMP,cytosol
NM_034771,246617,LIP,ER
NM_060858,388204,KAR,golgi
NM_084395,668394,KAR,golgi
NM_042914,630053,MAPK,nucleus
NM_004295,122260,LIP,mitochondria
NM_017074,100953,MAPK,nucleus
NM_000602,551657,MAPK,golgi
NM_053124,524550,nuclear receptor,nucleus
NM_007060,379860,KAR,nucleus
NM_060936,663630,TER,ER
NM_073783,873549,FOS,cytosol
NM_041103,906388,JUN,peroxisome
NM_014363,469239,P53,ER
NM_028186,344511,FOS,cytosol
NM_029743,47473,TGF-B,cytosol
NM_002287,845462,TER,ER
NM_098543,67583,TIMP,ER
NM_084973,372329,JUN,cytosol
NM_050899,821637,nuclear receptor,peroxisome
NM_028473,701723,LIP,peroxisome
NM_020235,625675,FOS,ER
NM_040000,883030,KIN,nucleus
NM_011926,692655,KIN,ER
NM_079998,870336,KIN,cytosol
NM_071103,81483,TNF,ER
NM_029571,662718,TER,nucleus
NM_030065,23655,KAR,golgi
NM_098006,977055,P53,peroxisome
NM_065283,878233,TNF,peroxisome
NM_069998,979555,nuclear receptor,nucleus
NM_052238,238218,TGF-B,nucleus
NM_055664,241675,MAPK,ER
NM_080238,865356,KIN,mitochondria
NM_031192,67096,LIP,mitochondria
NM_088305,440743,LIP,golgi
NM_094947,585072,TNF,peroxisome
NM_023056,83491,KIN,nucleus
NM_015548,305760,FOS,peroxisome
NM_091813,900163,TGF-B,ER
NM_056350,671738,TGF-B,ER
NM_094932,243894,TGF-B,ER
NM_012427,607186,TGF-B,peroxisome
NM_032806,751422,TGF-B,ER
NM_081251,794374,nuclear receptor,cytosol
NM_073277,401259,FOS,peroxisome
NM_023189,310129,TNF,golgi
NM_062160,836360,JUN,peroxisome
NM_039618,796843,JUN,ER
NM_061266,342139,nuclear receptor,ER
NM_007926,79907,TGF-B,golgi
NM_023796,255167,KAR,ER
NM_089947,195080,MAPK,mitochondria
NM_041257,711783,nuclear receptor,nucleus
NM_010351,106485,JUN,golgi
NM_045505,880579,KAR,ER
NM_097192,722743,P53,golgi
NM_050963,846645,FOS,peroxisome
NM_065184,168224,TGF-B,golgi
NM_072149,534360,KIN,mitochondria
NM_059543,983735,TER,mitochondria
NM_031780,552145,TIMP,peroxisome
NM_010004,603539,FOS,peroxisome
NM_004147,933965,MAPK,cytosol
NM_019410,823875,TNF,ER
NM_025506,288234,TER,nucleus
NM_061392,912420,MAPK,mitochondria
NM_036664,330354,TGF-B,golgi
NM_008029,900660,TGF-B,ER
NM_037577,138591,KIN,nucleus
NM_062058,104941,FOS,peroxisome
NM_054477,42769,KAR,mitochondria
NM_013593,569624,FOS,mitochondria
NM_018088,395475,P53,nucleus
NM_099394,824885,nuclear receptor,ER
NM_071323,166802,P53,peroxisome
NM_070560,586576,TGF-B,peroxisome
NM_089151,209467,FOS,golgi
NM_018195,943156,TNF,golgi
NM_054941,730985,FOS,cytosol
NM_055105,450640,TER,golgi
NM_017031,948585,MAPK,nucleus
NM_098057,885809,TGF-B,peroxisome
NM_093823,858127,TER,golgi
NM_097814,61385,KAR,mitochondria
NM_038672,802556,KIN,mitochondria
NM_056511,717089,LIP,nucleus
NM_048828,392233,JUN,peroxisome
NM_068600,810042,FOS,cytosol
NM_040267,925518,TER,golgi
NM_089676,468327,P53,golgi
NM_019932,851106,KAR,ER
NM_090599,663698,TIMP,peroxisome
NM_042556,42984,MAPK,mitochondria
NM_088524,172171,TER,cytosol
NM_071384,15260,KIN,nucleus
NM_031588,650593,P53,peroxisome
NM_073580,239593,LIP,golgi
NM_074326,436910,MAPK,ER
NM_081384,324476,nuclear receptor,nucleus
NM_041109,690369,nuclear receptor,ER
NM_078970,810277,TGF-B,mitochondria
NM_019586,740188,KIN,nucleus
NM_055603,282530,KAR,cytosol
NM_060704,43319,TGF-B,mitochondria
NM_032506,520215,KAR,golgi
NM_087903,451596,FOS,golgi
NM_097542,899466,P53,cytosol
NM_065912,720751,KAR,ER
NM_039824,369702,JUN,cytosol
NM_066032,990319,TIMP,peroxisome
NM_041529,84466,FOS,golgi
NM_031912,921449,TIMP,ER
NM_084387,638092,KIN,ER
NM_021945,707623,MAPK,cytosol
NM_017048,23765,FOS,nucleus
NM_026544,170660,P53,nucleus
NM_025232,532981,KAR,cytosol
NM_008612,790981,LIP,cytosol
NM_080249,700452,TIMP,nucleus
NM_046455,565500,MAPK,nucleus
NM_065476,150262,TNF,nucleus
NM_066553,57129,LIP,nucleus
NM_050272,638247,JUN,golgi
NM_031729,561810,LIP,mitochondria
NM_093642,618471,P53,nucleus
NM_013746,244927,KIN,nucleus
NM_054920,585678,TIMP,mitochondria
NM_032901,540145,MAPK,mitochondria
NM_084378,939718,TGF-B,mitochondria
NM_084767,282479,LIP,mitochondria
NM_098912,611942,KIN,golgi
NM_003569,952419,LIP,golgi
NM_005453,975085,FOS,peroxisome
NM_015619,857142,TNF,peroxisome
NM_024739,304162,KAR,cytosol
NM_029432,989409,LIP,mitochondria
NM_089841,184551,TNF,nucleus
NM_018943,542590,MAPK,ER
NM_098122,192471,P53,ER
NM_011419,525266,JUN,cytosol
NM_096738,147612,JUN,nucleus
NM_063202,704551,TER,peroxisome
NM_090055,782286,TIMP,nucleus
NM_058162,946446,FOS,ER
NM_075910,210164,JUN,nucleus
NM_033398,703769,MAPK,mitochondria
NM_071857,526091,TNF,peroxisome
NM_007099,632626,KIN,peroxisome
NM_096316,748154,LIP,mitochondria
NM_010962,678894,TER,golgi
NM_099008,323285,KIN,mitochondria
NM_097169,259184,MAPK,mitochondria
NM_031478,635725,FOS,mitochondria
NM_089366,148174,TGF-B,ER
NM_023988,82534,TGF-B,ER
NM_066344,745498,P53,cytosol
NM_009032,895580,TGF-B,cytosol
NM_019749,936171,TNF,ER
NM_014073,13942,MAPK,mitochondria
NM_091658,64564,JUN,peroxisome
NM_076538,220829,P53,nucleus
NM_036176,371556,TGF-B,nucleus
NM_059042,11572,FOS,mitochondria
NM_070378,449134,KAR,ER
NM_012306,593503,TER,peroxisome
NM_013381,830642,KAR,mitochondria
NM_062238,164484,KAR,ER
NM_008822,213498,KAR,golgi
NM_070456,71277,LIP,cytosol
NM_051156,527220,TER,ER
NM_075121,346663,KAR,golgi
NM_081723,194629,TER,cytosol
NM_091559,836242,LIP,golgi
NM_089253,306193,TER,ER
NM_065404,307521,nuclear receptor,ER
NM_095068,689901,nuclear receptor,cytosol
NM_080612,834264,nuclear receptor,cytosol
NM_017837,441617,KIN,ER
NM_002852,908321,TGF-B,peroxisome
NM_007996,849324,MAPK,mitochondria
NM_079557,849522,KAR,cytosol
NM_035535,865702,nuclear receptor,golgi
NM_061097,665240,TER,peroxisome
NM_067487,865937,TGF-B,mitochondria
NM_055823,902418,nuclear receptor,golgi
NM_079155,980557,FOS,nucleus
NM_021863,160251,JUN,golgi
NM_009279,113909,TNF,nucleus
NM_021481,867139,TGF-B,mitochondria
NM_077343,315090,LIP,peroxisome
NM_004222,359239,KAR,mitochondria
NM_074066,794114,KIN,mitochondria
NM_002838,12949,LIP,peroxisome
NM_041378,958134,KIN,ER
NM_059804,658299,LIP,peroxisome
NM_085214,618894,KAR,ER
NM_078411,319484,LIP,peroxisome
NM_055987,667201,TIMP,peroxisome
NM_080084,959595,TIMP,mitochondria
NM_035434,609634,TIMP,cytosol
NM_056266,612783,LIP,golgi
NM_005170,922463,nuclear receptor,mitochondria
NM_022870,531326,P53,golgi
NM_040999,141001,TER,ER
NM_032139,79805,P53,mitochondria
NM_057154,271087,nuclear receptor,peroxisome
NM_054373,118469,TNF,cytosol
NM_085005,576900,LIP,golgi
NM_020184,144380,nuclear receptor,cytosol
NM_063774,189382,KIN,mitochondria
NM_079728,432504,TGF-B,cytosol
NM_099909,561766,P53,ER
NM_074433,748531,KAR,ER
NM_010097,747651,TNF,nucleus
NM_051739,527651,LIP,nucleus
NM_097295,688972,TER,peroxisome
NM_075391,311345,KAR,cytosol
NM_021435,544013,LIP,nucleus
NM_070875,109346,TIMP,mitochondria
NM_052363,161756,TGF-B,golgi
NM_006914,554754,KAR,mitochondria
NM_021131,441834,nuclear receptor,golgi
NM_068685,804558,P53,peroxisome
NM_070207,481291,P53,cytosol
NM_072235,754122,MAPK,mitochondria
NM_098433,278039,TGF-B,cytosol
NM_062544,54776,nuclear receptor,nucleus
NM_028481,801224,JUN,nucleus
NM_089893,514501,TGF-B,peroxisome
NM_096129,246647,KAR,nucleus
NM_087137,477435,TNF,mitochondria
NM_051735,68300,FOS,cytosol
NM_027249,728576,nuclear receptor,ER
NM_035183,729128,LIP,mitochondria
NM_009673,557354,nuclear receptor,peroxisome
NM_069384,100208,TNF,nucleus
NM_047926,763664,LIP,ER
NM_004209,398126,LIP,cytosol
NM_037865,244996,TER,mitochondria
NM_063754,562152,FOS,mitochondria
NM_027395,645952,TER,cytosol
NM_092345,359808,P53,nucleus
NM_009060,629356,JUN,peroxisome
NM_062804,869740,MAPK,mitochondria
NM_025210,326200,TNF,golgi
NM_025393,755179,TIMP,peroxisome
NM_027400,186153,TGF-B,cytosol
NM_001363,574295,MAPK,mitochondria
NM_052006,784591,TGF-B,cytosol
NM_068135,438251,TIMP,peroxisome
NM_057846,194851,TIMP,mitochondria
NM_087589,332710,KAR,mitochondria
NM_096577,546252,KIN,ER
NM_097625,553772,TER,mitochondria
NM_088230,379619,TGF-B,golgi
NM_006684,858045,P53,ER
NM_064004,458006,nuclear receptor,mitochondria
NM_089025,665412,KAR,ER
NM_083700,168844,TGF-B,nucleus
NM_012447,464443,TER,mitochondria
NM_033547,947915,FOS,golgi
NM_048363,551556,FOS,golgi
NM_031580,848587,TNF,nucleus
NM_010224,431279,TNF,nucleus
NM_096197,236972,KAR,golgi
NM_083653,620926,TGF-B,peroxisome
NM_065807,905814,KAR,ER
NM_073905,303247,TNF,mitochondria
NM_081648,407131,FOS,peroxisome
NM_021535,819368,KAR,mitochondria
NM_092152,293196,P53,mitochondria
NM_004286,430643,JUN,peroxisome
NM_064451,395237,KIN,cytosol
NM_070126,314728,JUN,ER
NM_054318,307936,P53,mitochondria
NM_099132,111447,TNF,ER
NM_086006,116826,TNF,mitochondria
NM_031829,971824,TGF-B,golgi
NM_076652,444523,P53,mitochondria
NM_042660,587421,LIP,ER
NM_008948,245859,TER,nucleus
NM_036232,665653,TNF,cytosol
NM_058873,905972,FOS,peroxisome
NM_011873,594122,nuclear receptor,cytosol
NM_005245,671231,nuclear receptor,mitochondria
NM_059998,832627,TER,peroxisome
NM_085906,16939,TNF,mitochondria
NM_011831,17641,LIP,nucleus
NM_057897,230741,LIP,ER
NM_035191,731559,KAR,peroxisome
NM_067692,263288,KAR,golgi
NM_045781,773757,nuclear receptor,golgi
NM_054695,794597,LIP,golgi
NM_088738,381239,P53,golgi
NM_018822,239313,LIP,mitochondria
NM_077437,315976,JUN,cytosol
NM_077579,630741,KAR,golgi
NM_061472,847817,TGF-B,peroxisome
NM_006204,854397,KAR,golgi
NM_074614,515160,P53,nucleus
NM_063607,809615,TGF-B,cytosol
NM_071911,604676,MAPK,ER
NM_076634,679022,KAR,nucleus
NM_019069,779313,KIN,mitochondria
NM_042021,314219,KIN,nucleus
NM_032007,460435,TER,nucleus
NM_013592,191598,P53,golgi
NM_010706,825832,P53,ER
NM_032863,814521,P53,mitochondria
NM_043927,342612,TIMP,mitochondria
NM_083708,807697,KAR,mitochondria
NM_087726,14242,JUN,cytosol
NM_038973,867510,TIMP,cytosol
NM_022032,696043,TNF,peroxisome
NM_060326,26522,FOS,peroxisome
NM_046654,710235,TNF,golgi
NM_012230,669804,FOS,nucleus
NM_097695,120562,FOS,mitochondria
NM_014068,354139,nuclear receptor,mitochondria
NM_051130,196643,FOS,mitochondria
NM_098575,458448,TGF-B,nucleus
