transcript ID,fold induction,family,location
NM_062288,164318,P53,mitochondria
NM_020768,687681,TGF-B,mitochondria
NM_049387,44124,TIMP,ER
NM_005255,958967,FOS,peroxisome
NM_063973,29980,TNF,mitochondria
NM_050683,525697,JUN,peroxisome
NM_064260,546091,KAR,nucleus
NM_063639,250187,TER,golgi
NM_028767,836854,JUN,nucleus
NM_075705,89535,JUN,mitochondria
NM_059004,223773,TIMP,peroxisome
NM_068853,599694,P53,golgi
NM_038335,239827,JUN,ER
NM_082232,757755,FOS,golgi
NM_064116,40991,KIN,ER
NM_061991,124839,TGF-B,ER
NM_094271,901416,JUN,cytosol
NM_003934,347251,JUN,ER
NM_018656,618045,FOS,ER
NM_037689,932963,TER,mitochondria
NM_032607,647371,P53,golgi
NM_044976,177923,MAPK,ER
NM_090747,276606,TNF,cytosol
NM_081217,445873,TNF,mitochondria
NM_065949,480174,TIMP,mitochondria
NM_027633,422579,TIMP,mitochondria
NM_069811,915055,TER,cytosol
NM_067601,118992,LIP,golgi
NM_021343,455966,TNF,ER
NM_016277,647521,nuclear receptor,mitochondria
NM_078045,276124,FOS,ER
NM_004883,855509,TIMP,nucleus
NM_094673,924213,LIP,golgi
NM_029160,840159,MAPK,cytosol
NM_073193,726406,TIMP,peroxisome
NM_090635,871920,JUN,cytosol
NM_080216,558715,TIMP,cytosol
NM_056009,932027,TIMP,ER
NM_064463,274617,nuclear receptor,peroxisome
NM_033801,778460,JUN,nucleus
NM_016070,642356,LIP,golgi
NM_069598,686837,JUN,cytosol
NM_083886,692338,nuclear receptor,nucleus
NM_055525,162836,LIP,mitochondria
NM_013342,805843,TIMP,peroxisome
NM_021760,909882,LIP,ER
NM_059929,789498,MAPK,peroxisome
NM_059276,352507,TER,golgi
NM_079962,944274,KAR,cytosol
NM_030787,378729,FOS,peroxisome
NM_025162,33739,TNF,cytosol
NM_046084,429179,P53,cytosol
NM_083946,346522,KAR,mitochondria
NM_034891,286854,TGF-B,peroxisome
NM_027458,877616,P53,mitochondria
NM_057515,853420,P53,mitochondria
NM_061237,840826,P53,cytosol
NM_023840,18668,P53,peroxisome
NM_023501,779426,TGF-B,nucleus
NM_005702,178509,TGF-B,mitochondria
NM_005775,576892,P53,mitochondria
NM_055514,168996,TGF-B,cytosol
NM_060786,265116,P53,mitochondria
NM_070056,727070,nuclear receptor,cytosol
NM_040408,10261,KIN,golgi
NM_062514,240526,MAPK,mitochondria
NM_083231,767621,MAPK,nucleus
NM_074326,687104,LIP,mitochondria
NM_003919,363201,JUN,ER
NM_060057,756610,TIMP,mitochondria
NM_027284,366545,TER,cytosol
NM_003855,315536,FOS,ER
NM_013660,923272,MAPK,ER
NM_026563,114078,TIMP,nucleus
NM_054272,576203,TER,golgi
NM_009122,42313,FOS,ER
NM_067954,200980,TER,peroxisome
NM_060245,178815,KAR,peroxisome
NM_087293,398916,JUN,nucleus
NM_096056,901436,FOS,mitochondria
NM_009804,145490,TGF-B,peroxisome
NM_036665,693946,P53,mitochondria
NM_045800,219229,nuclear receptor,cytosol
NM_086129,619684,nuclear receptor,ER
NM_002181,626226,TGF-B,nucleus
NM_054529,370141,FOS,peroxisome
NM_025990,83872,TNF,nucleus
NM_083040,956227,P53,ER
NM_014977,849035,TGF-B,golgi
NM_053450,730228,JUN,peroxisome
NM_050774,645690,TGF-B,golgi
NM_083546,924370,nuclear receptor,cytosol
