transcript ID,fold induction,family,location
NM_052623,315979,nuclear receptor,mitochondria
NM_005615,308272,LIP,nucleus
NM_073069,287291,FOS,mitochondria
NM_057579,144283,P53,golgi
NM_064861,16362,nuclear receptor,peroxisome
NM_081661,684101,TGF-B,ER
NM_011145,31874,TNF,ER
NM_027248,102381,TIMP,cytosol
NM_081486,962760,TGF-B,peroxisome
NM_066817,800663,KAR,nucleus
NM_036055,214951,LIP,peroxisome
NM_076592,535544,JUN,golgi
NM_071358,173312,nuclear receptor,peroxisome
NM_008400,214869,FOS,cytosol
NM_062873,823055,nuclear receptor,nucleus
NM_075399,154850,P53,nucleus
NM_043956,765249,KIN,nucleus
NM_060867,712085,nuclear receptor,mitochondria
NM_046597,42531,TGF-B,nucleus
NM_044644,950225,JUN,mitochondria
NM_010463,693886,P53,mitochondria
NM_093581,893869,JUN,ER
NM_051269,229171,MAPK,nucleus
NM_033648,355584,TNF,ER
NM_072273,526950,KIN,peroxisome
NM_067087,557107,LIP,ER
NM_060828,697037,TGF-B,peroxisome
NM_046773,65578,KIN,golgi
NM_014472,890346,KIN,golgi
NM_083378,510307,MAPK,nucleus
NM_003574,714895,JUN,cytosol
NM_035124,287843,MAPK,nucleus
NM_018702,858628,JUN,golgi
NM_052425,12202,TER,mitochondria
NM_093924,533085,KAR,peroxisome
NM_015707,763238,MAPK,peroxisome
NM_028133,182615,KAR,ER
NM_048610,925255,KIN,golgi
NM_027425,625452,FOS,nucleus
NM_098824,311520,TIMP,cytosol
NM_048886,923145,TIMP,peroxisome
NM_065998,499049,TIMP,cytosol
NM_097759,805819,FOS,peroxisome
NM_022847,79889,TER,nucleus
NM_064517,810845,TNF,cytosol
NM_065880,426648,FOS,peroxisome
NM_033569,818386,LIP,nucleus
NM_048122,79346,P53,nucleus
NM_036882,330954,KAR,golgi
NM_019660,932339,LIP,peroxisome
NM_079152,313588,FOS,golgi
NM_024588,755242,JUN,ER
NM_021895,612377,LIP,mitochondria
NM_088850,399369,TGF-B,ER
NM_014146,248281,JUN,golgi
NM_034837,14393,TGF-B,nucleus
NM_000898,979018,nuclear receptor,golgi
NM_006832,79169,KAR,nucleus
NM_098740,398690,FOS,cytosol
NM_058614,862540,KIN,mitochondria
NM_012425,629025,JUN,ER
NM_080650,418342,TNF,ER
NM_000525,400572,TIMP,golgi
NM_074877,61425,TER,cytosol
NM_037326,616401,JUN,ER
NM_013577,364013,MAPK,golgi
NM_076475,319395,TNF,mitochondria
NM_051136,959083,KAR,cytosol
NM_066079,472242,JUN,ER
NM_083795,798566,KAR,nucleus
NM_088769,40891,MAPK,mitochondria
NM_080895,490331,JUN,golgi
NM_049195,527938,P53,cytosol
NM_036799,291190,TGF-B,mitochondria
NM_013593,128032,TIMP,golgi
NM_064587,601889,KAR,golgi
NM_017023,224149,TIMP,peroxisome
NM_026308,324147,TIMP,mitochondria
NM_015350,11087,TGF-B,ER
NM_015732,630179,TER,ER
NM_064328,392131,TIMP,golgi
NM_029413,353420,MAPK,cytosol
NM_090026,709998,TNF,peroxisome
NM_093873,790746,KIN,mitochondria
NM_044182,653562,LIP,ER
NM_087262,931008,TIMP,peroxisome
NM_070697,354877,JUN,peroxisome
NM_059454,395611,LIP,peroxisome
NM_046959,364384,TGF-B,golgi
NM_026588,301111,KAR,nucleus
NM_054482,468902,KIN,mitochondria
NM_071898,525160,nuclear receptor,ER
NM_015039,610733,P53,golgi
NM_036519,970618,P53,mitochondria
NM_071856,586552,KAR,ER
NM_007786,54618,P53,peroxisome
NM_022388,775870,FOS,golgi
NM_063520,72865,TNF,mitochondria
NM_059018,634658,JUN,golgi
NM_017374,640756,JUN,cytosol
NM_046801,689060,nuclear receptor,golgi
NM_051139,130316,TGF-B,ER
NM_061856,664532,MAPK,peroxisome
NM_046983,429539,TIMP,golgi
NM_025084,684800,KAR,peroxisome
NM_023673,792781,TGF-B,golgi
NM_003205,372356,TNF,cytosol
NM_000410,155990,P53,cytosol
NM_032655,46022,TIMP,cytosol
NM_013082,478909,TGF-B,golgi
NM_045779,754669,TNF,peroxisome
NM_025704,194097,KAR,cytosol
NM_093849,307901,FOS,peroxisome
NM_080700,198467,LIP,cytosol
NM_026506,236546,nuclear receptor,cytosol
NM_034865,397497,nuclear receptor,golgi
NM_047209,968214,FOS,cytosol
NM_017798,411263,KAR,mitochondria
NM_031413,222685,TNF,peroxisome
NM_083955,208100,JUN,cytosol
NM_037215,26438,TGF-B,golgi
NM_066202,277739,nuclear receptor,nucleus
NM_061989,69531,FOS,nucleus
NM_087774,975719,TIMP,nucleus
NM_060055,191841,TNF,cytosol
NM_000105,389259,MAPK,mitochondria
NM_085103,796251,TER,peroxisome
NM_071416,979767,TER,peroxisome
NM_064313,893782,LIP,nucleus
NM_060574,371949,JUN,golgi
NM_039665,768766,KIN,ER
NM_016759,505142,TIMP,golgi
NM_016079,988260,nuclear receptor,cytosol
NM_006111,123529,TNF,nucleus
NM_033491,193514,MAPK,ER
NM_055013,328957,P53,golgi
NM_061178,126047,LIP,peroxisome
NM_072458,536630,FOS,ER
NM_039265,723279,TNF,peroxisome
NM_013093,705204,KAR,ER
NM_084982,606578,KIN,nucleus
NM_006471,720229,KAR,ER
NM_086927,844520,TNF,mitochondria
NM_076456,770634,TGF-B,ER
NM_034331,632283,JUN,mitochondria
NM_012027,576202,MAPK,peroxisome
NM_093043,847685,nuclear receptor,mitochondria
NM_087838,275466,TNF,ER
NM_067250,69826,nuclear receptor,peroxisome
NM_089368,265952,P53,golgi
NM_017888,498083,FOS,nucleus
NM_037490,459055,KIN,golgi
NM_032188,918165,JUN,ER
NM_042307,736372,TGF-B,mitochondria
NM_092352,718752,MAPK,cytosol
NM_089748,612837,TNF,mitochondria
NM_068660,710929,MAPK,peroxisome
NM_065968,454047,TGF-B,golgi
NM_012674,481787,MAPK,ER
NM_047909,176928,JUN,mitochondria
NM_033854,292656,KAR,peroxisome
NM_073347,11229,MAPK,golgi
NM_029754,142731,TNF,mitochondria
NM_007058,196613,MAPK,peroxisome
NM_056384,41583,P53,nucleus
NM_017845,431225,FOS,nucleus
NM_021473,125587,MAPK,nucleus
NM_047529,878661,TGF-B,cytosol
NM_068494,153884,P53,ER
NM_058643,946269,MAPK,mitochondria
NM_080608,574231,JUN,cytosol
NM_003724,69750,nuclear receptor,ER
NM_030347,674132,nuclear receptor,ER
NM_024109,294719,LIP,golgi
NM_045854,562800,KAR,golgi
NM_079222,280789,TNF,ER
NM_050998,370760,KIN,nucleus
NM_099228,746854,LIP,ER
NM_084556,541972,JUN,mitochondria
NM_073255,193199,FOS,mitochondria
NM_042228,294186,KIN,peroxisome
NM_060207,966248,LIP,cytosol
NM_065217,675592,P53,ER
NM_026515,860668,TGF-B,cytosol
NM_002489,82035,TIMP,cytosol
NM_004249,769227,P53,cytosol
NM_077754,791407,TER,cytosol
NM_091243,84266,TNF,nucleus
NM_089117,925273,KAR,golgi
NM_090910,843861,TIMP,mitochondria
NM_037131,366388,JUN,nucleus
NM_065541,543804,FOS,ER
NM_034967,286009,nuclear receptor,ER
NM_057488,265220,FOS,mitochondria
NM_020792,220460,TGF-B,golgi
NM_076338,191543,TIMP,peroxisome
NM_013655,60398,TER,cytosol
NM_010068,329019,FOS,cytosol
NM_039413,793555,KIN,ER
NM_095154,437051,KAR,mitochondria
NM_079189,188329,KAR,cytosol
NM_074687,35393,LIP,golgi
NM_067735,371730,TIMP,nucleus
NM_089846,544907,TER,mitochondria
NM_001903,746455,TER,peroxisome
NM_043955,937778,TGF-B,ER
NM_053999,264451,P53,nucleus
NM_006737,724885,KIN,cytosol
NM_060019,401988,TNF,nucleus
NM_099451,718038,KAR,nucleus
NM_007303,738081,nuclear receptor,cytosol
NM_024648,729815,nuclear receptor,nucleus
NM_081337,584319,TNF,cytosol
NM_090398,141946,P53,mitochondria
NM_033298,745269,KAR,mitochondria
NM_004834,821222,FOS,mitochondria
NM_083874,76550,TIMP,cytosol
NM_065025,33844,KAR,ER
NM_049944,919894,TIMP,mitochondria
NM_022113,773668,TNF,cytosol
NM_025513,108534,KIN,peroxisome
NM_049462,993269,FOS,cytosol
NM_060883,979130,TER,nucleus
NM_076603,304045,TIMP,cytosol
NM_095401,558498,KAR,peroxisome
NM_097949,370049,P53,nucleus
NM_055191,609746,LIP,ER
NM_076110,97446,FOS,peroxisome
NM_035155,790056,KAR,mitochondria
NM_008806,244906,JUN,peroxisome
NM_038656,89587,nuclear receptor,mitochondria
NM_098245,586833,TER,nucleus
NM_073951,820401,P53,golgi
NM_095566,975416,KAR,peroxisome
NM_016734,29262,P53,mitochondria
NM_096014,651708,MAPK,mitochondria
NM_071558,979746,P53,nucleus
NM_095886,648651,MAPK,mitochondria
NM_089673,566324,LIP,golgi
NM_027586,541346,TGF-B,mitochondria
NM_026701,709223,TER,cytosol
NM_013605,509468,FOS,nucleus
NM_041697,36590,MAPK,ER
NM_067901,49411,P53,ER
NM_008739,579027,TGF-B,mitochondria
NM_057369,63142,JUN,golgi
NM_076862,505036,LIP,peroxisome
NM_077051,527825,TER,nucleus
NM_035352,211996,TNF,ER
NM_025211,645662,MAPK,mitochondria
NM_035293,564399,LIP,mitochondria
NM_006867,901240,P53,ER
NM_048429,619022,TGF-B,ER
NM_055722,824007,LIP,nucleus
NM_036112,491403,nuclear receptor,peroxisome
NM_042809,794739,FOS,nucleus
NM_043575,515394,TNF,peroxisome
NM_053315,165012,MAPK,golgi
NM_098670,359650,P53,mitochondria
NM_064577,872786,nuclear receptor,mitochondria
NM_059468,252504,TER,peroxisome
NM_010097,688172,KAR,ER
NM_063387,420695,P53,cytosol
NM_069738,127585,TGF-B,cytosol
NM_078979,334172,P53,nucleus
NM_081498,986123,KIN,peroxisome
NM_066420,205031,KAR,golgi
