transcript ID,fold induction,family,location
NM_017265,334753,nuclear receptor,ER
NM_032618,511216,TGF-B,cytosol
NM_050910,227065,P53,peroxisome
NM_024895,365307,P53,mitochondria
NM_050922,228630,TER,nucleus
NM_012604,135027,nuclear receptor,mitochondria
NM_028592,510579,TER,cytosol
NM_042878,592347,KAR,golgi
NM_001998,437792,P53,mitochondria
NM_072276,901851,LIP,ER
NM_002990,802534,MAPK,peroxisome
NM_055168,3010,KIN,mitochondria
NM_054680,657098,TGF-B,nucleus
NM_076314,316340,KAR,mitochondria
NM_096843,525917,KIN,cytosol
NM_046768,210069,MAPK,golgi
NM_043865,423766,MAPK,ER
NM_098287,321439,TIMP,cytosol
NM_068479,851746,FOS,peroxisome
NM_070920,217936,TGF-B,ER
NM_064251,283789,MAPK,ER
NM_012049,646701,TIMP,peroxisome
NM_095470,207092,KAR,cytosol
NM_051539,360643,TER,nucleus
NM_069066,168271,TNF,cytosol
NM_056107,505517,TER,golgi
NM_023938,637006,TGF-B,golgi
NM_070756,133265,LIP,nucleus
NM_069738,899722,nuclear receptor,peroxisome
NM_012608,393900,FOS,golgi
NM_004143,532223,TER,peroxisome
NM_098729,628357,TER,nucleus
NM_005061,760935,MAPK,golgi
NM_086460,343837,TGF-B,golgi
NM_021387,384325,P53,peroxisome
NM_076289,309984,JUN,nucleus
NM_047960,484710,TNF,ER
NM_039615,729272,TNF,cytosol
NM_061001,276457,JUN,cytosol
NM_034115,675265,KAR,golgi
NM_051953,306433,TER,ER
NM_085731,280727,MAPK,nucleus
NM_018220,922245,TGF-B,peroxisome
NM_028564,209931,nuclear receptor,peroxisome
NM_052942,643221,KIN,ER
NM_049315,205544,KIN,cytosol
NM_075000,713736,TER,peroxisome
NM_063859,626313,TER,peroxisome
NM_036865,720141,P53,cytosol
NM_062128,279786,KIN,mitochondria
NM_031525,641979,KIN,cytosol
NM_040162,42369,KIN,ER
NM_002276,270161,TGF-B,peroxisome
NM_025535,340862,MAPK,ER
NM_097572,837120,TGF-B,peroxisome
NM_007120,936707,TER,peroxisome
NM_030910,200837,TER,cytosol
NM_083236,435281,KAR,cytosol
