transcript ID,fold induction,family,location
NM_011045,815598,TGF-B,ER
NM_043072,6541,KAR,cytosol
NM_065267,867581,TER,cytosol
NM_034710,396510,TIMP,nucleus
NM_060105,460769,TGF-B,ER
NM_029094,479528,nuclear receptor,cytosol
NM_090365,220161,TER,cytosol
NM_059961,780162,MAPK,golgi
NM_045010,87227,TNF,mitochondria
NM_007408,454743,TER,nucleus
NM_016449,65959,TNF,nucleus
NM_065462,184620,KIN,golgi
NM_038117,435937,TER,mitochondria
NM_083728,946844,MAPK,golgi
NM_076142,33232,KIN,peroxisome
NM_064623,137284,TER,peroxisome
NM_082565,736779,P53,nucleus
NM_041350,290483,KAR,peroxisome
NM_017991,664213,KIN,mitochondria
NM_023806,886132,LIP,mitochondria
NM_059291,21968,MAPK,nucleus
NM_080152,390540,TER,mitochondria
NM_040769,628769,KIN,mitochondria
NM_042489,147147,JUN,ER
NM_082347,821006,TNF,peroxisome
NM_065557,710342,JUN,peroxisome
NM_001179,720292,KAR,mitochondria
NM_027172,833673,nuclear receptor,ER
NM_094561,726068,P53,mitochondria
NM_070815,255250,P53,ER
NM_092980,231634,LIP,peroxisome
NM_048019,599038,nuclear receptor,cytosol
NM_089251,226734,JUN,golgi
NM_060986,243040,nuclear receptor,peroxisome
NM_046606,172721,KIN,mitochondria
NM_051312,18065,JUN,cytosol
NM_016382,601726,KAR,nucleus
NM_025006,36035,KAR,ER
NM_099440,916496,FOS,nucleus
NM_046222,142342,TIMP,peroxisome
NM_017677,599555,nuclear receptor,cytosol
NM_047481,288457,TIMP,golgi
NM_074765,941492,TER,golgi
NM_016491,160919,LIP,ER
NM_097588,533940,KAR,peroxisome
NM_017408,596961,KIN,cytosol
NM_042363,464997,KIN,golgi
NM_014809,498109,KAR,mitochondria
NM_012465,297947,TGF-B,cytosol
NM_021869,944821,KAR,cytosol
NM_016394,917101,LIP,cytosol
NM_033532,212333,KIN,peroxisome
NM_086316,579581,TIMP,nucleus
NM_035846,224413,nuclear receptor,nucleus
NM_048855,334203,TGF-B,golgi
NM_062339,255810,KAR,golgi
NM_052152,840584,TER,mitochondria
NM_052436,84385,JUN,peroxisome
NM_097956,565255,P53,mitochondria
NM_032087,884537,TNF,golgi
NM_051186,198962,KIN,golgi
NM_010024,786509,TNF,cytosol
NM_002671,325207,FOS,cytosol
NM_017206,406038,KIN,cytosol
NM_090644,52193,JUN,mitochondria
NM_035851,255135,KIN,nucleus
NM_082522,62951,KAR,peroxisome
NM_081896,517793,LIP,mitochondria
NM_010939,530725,KIN,ER
NM_094396,83262,TER,peroxisome
NM_078770,897623,FOS,cytosol
NM_007280,129828,LIP,cytosol
NM_093322,332696,KAR,golgi
NM_095553,72637,nuclear receptor,peroxisome
NM_064388,214413,LIP,ER
NM_037145,78619,TGF-B,mitochondria
NM_024338,194030,JUN,cytosol
NM_092549,361018,P53,peroxisome
NM_039739,814384,KIN,ER
NM_041653,891181,MAPK,peroxisome
NM_060594,651815,KAR,peroxisome
NM_054499,884374,TGF-B,golgi
NM_089166,126040,TGF-B,nucleus
NM_090444,92869,TNF,mitochondria
NM_039524,778255,P53,mitochondria
NM_028682,186411,TIMP,golgi
NM_004386,688804,MAPK,ER
NM_088474,549752,KAR,cytosol
NM_034312,263080,LIP,peroxisome
NM_021217,472308,TGF-B,golgi
NM_067121,324945,KIN,ER
NM_080593,881430,TER,ER
NM_042966,461988,MAPK,ER
NM_037846,170330,TNF,mitochondria
NM_047255,312955,KAR,ER
NM_081382,811762,nuclear receptor,cytosol
NM_044754,608782,KIN,peroxisome
NM_036166,334566,P53,nucleus
NM_059870,104352,MAPK,ER
NM_050506,677611,KAR,nucleus
NM_068669,315011,TGF-B,cytosol
NM_003118,786699,nuclear receptor,golgi
NM_045206,175189,nuclear receptor,ER
NM_045376,696150,KAR,golgi
NM_014574,357586,KIN,ER
NM_082961,365945,TGF-B,ER
NM_013063,449977,TGF-B,peroxisome
NM_071091,88330,TNF,peroxisome
NM_016388,23225,TNF,mitochondria
NM_026157,402875,JUN,golgi
NM_072301,536066,KAR,cytosol
NM_030962,608705,FOS,ER
NM_093026,892032,nuclear receptor,nucleus
NM_089772,614706,TNF,golgi
NM_050291,903506,TGF-B,cytosol
NM_065220,893421,JUN,cytosol
NM_055712,10162,TER,ER
NM_085207,568200,P53,peroxisome
NM_037050,168182,TER,mitochondria
NM_043309,61767,JUN,golgi
NM_020929,512170,FOS,cytosol
NM_021342,526314,FOS,golgi
NM_037009,128315,MAPK,nucleus
NM_023727,195125,TER,peroxisome
NM_008889,224405,MAPK,mitochondria
NM_048847,667232,LIP,golgi
NM_068129,12370,KIN,mitochondria
NM_051732,12084,MAPK,mitochondria
NM_000544,868882,TGF-B,golgi
NM_097337,510340,JUN,nucleus
NM_049933,893899,TGF-B,nucleus
NM_065916,984494,MAPK,cytosol
NM_076484,313381,MAPK,cytosol
NM_050336,733378,nuclear receptor,mitochondria
NM_023836,842368,TIMP,peroxisome
NM_003647,621010,LIP,nucleus
NM_062715,605195,nuclear receptor,golgi
NM_043931,995139,FOS,nucleus
NM_069853,95328,TIMP,nucleus
NM_074113,532181,JUN,cytosol
NM_014229,295512,TGF-B,nucleus
NM_062945,182151,LIP,ER
NM_021416,400579,MAPK,ER
NM_075811,299322,MAPK,ER
NM_059929,996952,MAPK,peroxisome
NM_002066,842093,TER,mitochondria
NM_078605,973264,KAR,cytosol
NM_053580,299864,P53,peroxisome
NM_007578,703126,P53,nucleus
NM_062807,454178,MAPK,ER
NM_013270,442089,LIP,cytosol
NM_019189,115539,MAPK,peroxisome
NM_041230,942344,TER,mitochondria
NM_028159,233651,KIN,peroxisome
NM_055197,854223,TER,mitochondria
NM_029361,936875,KAR,peroxisome
