transcript ID,fold induction,family,location
NM_014940,824566,LIP,ER
NM_070137,545615,nuclear receptor,mitochondria
NM_019210,217107,KAR,golgi
NM_061103,683424,nuclear receptor,nucleus
NM_079981,908103,P53,ER
NM_015111,87645,nuclear receptor,cytosol
NM_028359,827472,KIN,mitochondria
NM_098594,930843,KAR,ER
NM_035083,710809,KIN,mitochondria
NM_008422,654381,JUN,cytosol
NM_017539,452401,KIN,peroxisome
NM_085380,974781,TNF,ER
NM_079286,256149,KAR,mitochondria
NM_040641,16019,KAR,nucleus
NM_036580,667444,TIMP,mitochondria
NM_077409,406116,nuclear receptor,peroxisome
NM_079926,887577,MAPK,peroxisome
NM_002160,172057,JUN,golgi
NM_005434,6824,P53,nucleus
NM_086199,965303,KAR,mitochondria
NM_021250,448116,JUN,peroxisome
NM_040335,71719,MAPK,nucleus
NM_019776,610825,TIMP,cytosol
NM_031600,561321,TIMP,peroxisome
NM_091671,688240,TGF-B,peroxisome
NM_072097,423893,KAR,mitochondria
NM_025076,256455,MAPK,mitochondria
NM_029883,561386,KIN,mitochondria
NM_001817,260306,TGF-B,ER
NM_036521,359458,FOS,mitochondria
NM_080768,990506,LIP,peroxisome
NM_059813,314737,FOS,mitochondria
NM_039727,615404,KIN,nucleus
NM_080763,725704,MAPK,cytosol
NM_051875,961248,TER,nucleus
NM_080296,392735,TER,ER
NM_022123,552411,LIP,cytosol
NM_035996,217521,TNF,ER
NM_070947,990566,LIP,mitochondria
NM_071598,190899,TIMP,golgi
NM_065219,70692,nuclear receptor,cytosol
NM_011779,862844,nuclear receptor,nucleus
NM_091689,660084,TGF-B,golgi
NM_088787,554143,LIP,golgi
NM_072687,534349,KAR,nucleus
NM_003420,111438,P53,mitochondria
NM_039392,661768,TNF,cytosol
NM_049921,242865,JUN,peroxisome
NM_005529,545215,MAPK,mitochondria
NM_055376,516847,FOS,peroxisome
NM_010201,177720,LIP,nucleus
NM_080702,933344,FOS,mitochondria
NM_061706,488459,JUN,cytosol
NM_034377,333339,KAR,mitochondria
NM_096353,842632,TNF,golgi
NM_097292,596767,LIP,cytosol
NM_084447,109979,KAR,cytosol
NM_005706,252015,TER,ER
NM_048061,261520,KIN,ER
NM_044056,880244,P53,nucleus
NM_011413,522280,JUN,golgi
NM_070402,387634,LIP,cytosol
NM_091613,761529,TIMP,ER
NM_093092,745976,nuclear receptor,peroxisome
NM_031599,197257,TGF-B,mitochondria
NM_009092,803517,KIN,golgi
NM_062379,914385,TNF,cytosol
NM_024520,621599,FOS,nucleus
NM_078755,811193,TNF,cytosol
NM_028520,366853,LIP,mitochondria
NM_012336,728254,TIMP,nucleus
NM_090902,260703,LIP,mitochondria
NM_025550,891105,MAPK,cytosol
NM_081739,544574,nuclear receptor,nucleus
NM_054287,944709,MAPK,ER
NM_061902,995071,TNF,golgi
NM_002985,333516,TNF,ER
NM_006529,467870,nuclear receptor,mitochondria
NM_028218,289867,TER,ER
NM_070222,779495,KIN,nucleus
NM_071973,895860,MAPK,cytosol
NM_065443,538673,MAPK,ER
NM_049710,730821,LIP,golgi
NM_066097,934252,MAPK,ER
NM_087021,442390,JUN,cytosol
