transcript ID,fold induction,family,location
NM_089852,351369,KIN,cytosol
NM_058707,981688,LIP,mitochondria
NM_010030,179495,TNF,ER
NM_041519,863715,TER,golgi
NM_050804,744914,P53,nucleus
NM_024842,544738,TNF,golgi
NM_000783,877099,LIP,ER
NM_013603,904338,JUN,cytosol
NM_027256,721691,P53,mitochondria
NM_076680,599729,TER,ER
NM_045393,668913,P53,peroxisome
NM_087510,734337,FOS,golgi
NM_032161,72079,LIP,golgi
NM_096110,664180,P53,ER
NM_011167,223095,MAPK,golgi
NM_009531,619463,MAPK,mitochondria
NM_045821,938386,nuclear receptor,cytosol
NM_011585,85573,TNF,ER
NM_086496,440473,KIN,golgi
NM_032756,300517,KIN,mitochondria
NM_055287,459060,TGF-B,cytosol
NM_011819,428753,nuclear receptor,cytosol
NM_053209,16519,KAR,peroxisome
NM_021724,214352,TNF,peroxisome
NM_003657,918469,nuclear receptor,nucleus
NM_097988,508204,TGF-B,mitochondria
NM_032115,504271,TNF,nucleus
NM_050857,995169,TGF-B,nucleus
NM_081810,596270,LIP,golgi
NM_079497,987255,LIP,mitochondria
NM_052080,852524,FOS,nucleus
NM_064750,159450,TIMP,cytosol
NM_043849,65984,FOS,peroxisome
NM_001677,498081,FOS,peroxisome
NM_068163,702602,JUN,cytosol
NM_053989,84647,FOS,cytosol
NM_052354,377519,FOS,peroxisome
NM_081559,500956,TER,ER
NM_013867,222386,MAPK,golgi
NM_095035,712207,LIP,nucleus
NM_009521,200469,TGF-B,ER
NM_044015,903986,TNF,ER
NM_088718,111630,TER,nucleus
NM_086803,725492,TIMP,peroxisome
NM_005450,592014,JUN,mitochondria
NM_080612,28596,TNF,nucleus
NM_028684,923045,KAR,golgi
NM_015665,134695,MAPK,golgi
NM_052170,85188,TIMP,ER
NM_037514,169860,TER,golgi
NM_032805,729692,KIN,nucleus
NM_041251,768745,TIMP,ER
NM_092391,54018,FOS,mitochondria
NM_082717,814417,FOS,peroxisome
NM_038501,152067,KAR,peroxisome
NM_077169,20484,nuclear receptor,cytosol
NM_034753,337475,KIN,peroxisome
NM_015352,340794,TER,nucleus
