transcript ID,fold induction,family,location
NM_070405,126788,TER,cytosol
NM_036054,547703,TGF-B,golgi
NM_030694,345732,TNF,nucleus
NM_046562,404446,MAPK,cytosol
NM_007844,179433,TIMP,ER
NM_050144,550597,P53,golgi
NM_012522,304492,TGF-B,nucleus
NM_089780,62796,P53,cytosol
NM_086927,903304,TIMP,golgi
NM_047202,950982,P53,nucleus
NM_057685,403065,KIN,cytosol
NM_024046,472920,KAR,nucleus
NM_028233,279503,JUN,cytosol
NM_057649,408345,KAR,golgi
NM_019704,249117,KIN,golgi
NM_061744,344361,LIP,golgi
NM_082957,776662,JUN,nucleus
NM_090688,706122,P53,mitochondria
NM_019991,565697,TNF,golgi
NM_018384,598824,LIP,nucleus
NM_071410,901797,TNF,golgi
NM_044217,465031,TIMP,peroxisome
NM_020390,889880,TGF-B,golgi
NM_070492,272340,LIP,peroxisome
NM_054045,154083,LIP,cytosol
NM_097465,870794,JUN,golgi
NM_007970,951413,TNF,cytosol
NM_031109,598789,P53,mitochondria
NM_088602,929876,MAPK,nucleus
NM_028714,246551,TER,ER
NM_042972,732055,TER,cytosol
NM_074364,995898,TER,cytosol
NM_002763,868193,TGF-B,mitochondria
NM_055072,116111,TIMP,mitochondria
NM_045056,885064,MAPK,cytosol
NM_074455,373768,P53,peroxisome
NM_090593,497429,nuclear receptor,peroxisome
NM_038523,570780,TGF-B,peroxisome
NM_009886,911039,nuclear receptor,nucleus
NM_066410,103738,KIN,mitochondria
NM_048280,560105,TER,peroxisome
NM_021244,724335,FOS,peroxisome
NM_059732,3683,LIP,cytosol
NM_019200,481593,FOS,cytosol
NM_076510,267477,P53,mitochondria
NM_045459,347582,TER,nucleus
NM_083469,357070,TGF-B,golgi
NM_071810,72802,FOS,nucleus
NM_060182,480539,FOS,cytosol
NM_017875,341697,FOS,ER
NM_073343,948850,MAPK,peroxisome
NM_087229,608927,TNF,peroxisome
NM_085172,317764,KAR,nucleus
NM_024697,738746,TIMP,cytosol
NM_079202,844213,JUN,golgi
NM_048644,263670,FOS,mitochondria
NM_017727,204699,MAPK,mitochondria
NM_060863,922749,KIN,peroxisome
NM_051825,447378,KIN,peroxisome
NM_081445,981605,KIN,cytosol
NM_087758,539434,TER,nucleus
NM_059585,465054,KIN,cytosol
NM_020339,385941,TNF,cytosol
NM_009513,446127,P53,peroxisome
NM_070425,381454,TGF-B,mitochondria
NM_064905,705266,TIMP,peroxisome
NM_004411,853846,TGF-B,golgi
NM_022224,573437,FOS,cytosol
NM_048404,556597,LIP,ER
NM_007080,950503,LIP,nucleus
NM_058912,534169,TIMP,nucleus
NM_015757,274571,TIMP,nucleus
NM_089440,919796,KIN,nucleus
NM_092506,961526,P53,ER
NM_051645,262359,TNF,golgi
NM_081504,136203,TIMP,golgi
NM_063503,767066,TER,peroxisome
NM_001714,941694,TER,nucleus
NM_051632,812756,TIMP,mitochondria
NM_038093,483135,P53,ER
NM_016837,754451,KAR,mitochondria
NM_063350,494479,MAPK,golgi
NM_043485,252354,JUN,golgi
NM_030440,749498,nuclear receptor,cytosol
NM_083485,54488,nuclear receptor,nucleus
NM_022595,782891,LIP,peroxisome
NM_037516,41183,JUN,golgi
NM_074533,978176,TIMP,cytosol
NM_060212,590620,TNF,ER
NM_073233,176523,FOS,peroxisome
NM_020041,392627,KIN,ER
NM_083050,613374,TIMP,mitochondria
NM_076599,796851,KAR,ER
NM_050992,987159,TGF-B,peroxisome
NM_042953,71466,KAR,cytosol
NM_017506,961248,TNF,golgi
NM_077461,234936,P53,mitochondria
NM_004282,932286,TER,ER
NM_015546,745861,FOS,nucleus
NM_030664,312402,FOS,ER
NM_081802,97272,TNF,nucleus
NM_037590,499503,nuclear receptor,cytosol
NM_030456,500994,TGF-B,ER
NM_049325,651165,TNF,mitochondria
NM_034589,590724,TIMP,cytosol
NM_013277,561219,MAPK,ER
NM_027217,850626,KAR,mitochondria
NM_024189,365777,nuclear receptor,ER
NM_007621,98391,TIMP,peroxisome
NM_081516,433696,JUN,mitochondria
NM_000988,640173,MAPK,cytosol
NM_092523,220266,KAR,peroxisome
NM_019199,957819,TER,cytosol
NM_015134,461724,KAR,peroxisome
NM_096094,353827,JUN,ER
NM_099619,609095,TER,ER
NM_046234,462345,P53,golgi
NM_093528,19534,KAR,peroxisome
NM_069222,571938,FOS,ER
NM_041520,406033,nuclear receptor,ER
NM_065789,244879,LIP,nucleus
NM_029194,476401,TNF,peroxisome
NM_091796,35908,KAR,peroxisome
NM_075529,815508,JUN,mitochondria
NM_039837,776444,MAPK,cytosol
NM_009135,313919,JUN,nucleus
NM_018857,139237,FOS,ER
NM_018422,69894,KAR,mitochondria
NM_067033,897458,MAPK,nucleus
NM_032304,22695,FOS,golgi
NM_057864,909031,TIMP,nucleus
NM_084270,548557,TIMP,mitochondria
NM_069398,935587,KIN,cytosol
NM_070268,864185,TNF,ER
NM_069260,931600,nuclear receptor,ER
NM_060772,280451,JUN,cytosol
NM_033238,167107,P53,mitochondria
NM_097402,680901,TER,nucleus
NM_095544,176620,KAR,golgi
NM_037128,817604,FOS,nucleus
NM_061885,976078,KIN,peroxisome
NM_067429,478093,JUN,golgi
NM_055812,641571,KIN,peroxisome
NM_053321,263422,KIN,nucleus
NM_009465,429809,nuclear receptor,mitochondria
NM_036542,99358,TIMP,peroxisome
NM_029294,166878,KAR,golgi
NM_095942,906660,TER,mitochondria
NM_060394,675711,P53,peroxisome
NM_070682,919574,KIN,golgi
NM_027162,729162,P53,nucleus
NM_043257,261050,P53,ER
NM_064535,749503,JUN,cytosol
NM_071289,316267,KIN,nucleus
NM_019934,310640,TGF-B,nucleus
NM_033294,163318,nuclear receptor,mitochondria
NM_031776,235152,JUN,peroxisome
NM_071525,344154,TER,peroxisome
NM_012264,258646,TIMP,peroxisome
NM_039492,254023,TNF,peroxisome
NM_005938,532405,nuclear receptor,cytosol
NM_099755,364394,P53,cytosol
NM_040931,211459,TNF,golgi
NM_048012,525962,KIN,golgi
NM_026170,659399,P53,mitochondria
NM_005024,199200,P53,mitochondria
NM_027942,277596,P53,peroxisome
NM_088285,205879,TIMP,mitochondria
NM_070508,182096,LIP,ER
NM_034338,518951,TGF-B,peroxisome
NM_085021,384160,LIP,mitochondria
NM_000030,298642,P53,cytosol
NM_049393,281744,TNF,cytosol
NM_097305,577720,FOS,cytosol
NM_023160,508573,KAR,peroxisome
NM_088953,908373,KIN,peroxisome
NM_035594,829857,TIMP,cytosol
NM_014326,261158,MAPK,mitochondria
NM_005948,227420,KIN,cytosol
NM_041197,116828,TER,mitochondria
NM_025014,598151,TER,mitochondria
NM_009193,828508,TNF,cytosol
NM_028542,97676,KAR,golgi
NM_027493,347684,TNF,ER
NM_062577,28667,TER,cytosol
NM_024748,482231,KIN,cytosol
NM_060530,591789,TNF,nucleus
NM_037070,410233,P53,nucleus
