transcript ID,fold induction,family,location
NM_087863,388420,nuclear receptor,cytosol
NM_039302,770360,TER,ER
NM_087327,640686,LIP,golgi
NM_071350,200374,MAPK,nucleus
NM_042862,990120,TGF-B,cytosol
NM_065187,654180,KAR,mitochondria
NM_005314,306126,TNF,cytosol
NM_097623,953629,LIP,cytosol
NM_092039,909047,TER,golgi
NM_098930,515315,KAR,nucleus
NM_014072,118318,FOS,peroxisome
NM_088926,321188,FOS,nucleus
NM_084769,640274,LIP,peroxisome
NM_042441,475280,JUN,ER
NM_042192,330832,KAR,peroxisome
NM_069799,178415,TNF,cytosol
NM_008350,322594,TNF,golgi
NM_050972,993905,TNF,golgi
NM_002938,2286,JUN,golgi
NM_057342,969085,nuclear receptor,nucleus
NM_030432,111762,TIMP,mitochondria
NM_076328,36552,KAR,cytosol
NM_089713,383883,P53,golgi
NM_093990,7725,TNF,cytosol
NM_038752,854279,P53,ER
NM_055727,232227,P53,ER
NM_040078,152954,P53,nucleus
NM_065818,298666,TER,ER
NM_012684,438814,nuclear receptor,mitochondria
NM_007624,513767,KIN,golgi
NM_002135,569793,TGF-B,nucleus
NM_024245,72608,nuclear receptor,golgi
NM_014190,940199,TGF-B,nucleus
NM_031288,663291,KAR,golgi
NM_082565,940991,LIP,cytosol
NM_017595,908125,TIMP,mitochondria
NM_040021,63473,MAPK,mitochondria
NM_069574,54755,nuclear receptor,cytosol
NM_002941,133234,JUN,golgi
NM_011799,911915,FOS,mitochondria
NM_024409,675654,P53,nucleus
NM_064063,217632,P53,golgi
NM_022826,720533,TGF-B,golgi
NM_048271,425174,MAPK,cytosol
NM_063248,996744,KIN,mitochondria
NM_065017,589169,FOS,golgi
NM_056337,24916,TER,nucleus
NM_008825,106138,LIP,ER
NM_088097,544231,MAPK,cytosol
NM_058370,464462,MAPK,nucleus
NM_052517,389852,MAPK,peroxisome
NM_003879,543568,JUN,cytosol
NM_064317,514965,KAR,ER
NM_051447,691957,FOS,nucleus
NM_010820,80201,JUN,ER
NM_088610,165504,TER,mitochondria
NM_050346,57143,TER,peroxisome
NM_031183,149729,LIP,nucleus
NM_052269,115136,TER,mitochondria
NM_025404,478262,P53,cytosol
NM_001771,726262,P53,mitochondria
NM_039791,487357,TNF,golgi
NM_039169,967264,JUN,nucleus
NM_046232,619528,KAR,peroxisome
NM_077202,917539,TIMP,peroxisome
NM_066857,759108,P53,ER
NM_098572,366273,KAR,nucleus
NM_023436,719875,MAPK,cytosol
NM_096273,185612,P53,mitochondria
NM_076241,142954,FOS,nucleus
NM_014021,628529,TIMP,peroxisome
NM_035324,27631,TER,cytosol
NM_045553,874110,P53,peroxisome
NM_015729,188465,TGF-B,golgi
NM_018426,323051,FOS,ER
NM_093917,155235,MAPK,mitochondria
NM_066476,809889,LIP,mitochondria
NM_028629,61988,TER,mitochondria
NM_002679,548865,KAR,nucleus
NM_091436,909478,TNF,nucleus
NM_081244,583532,P53,peroxisome
NM_084930,252074,FOS,mitochondria
NM_048220,727498,KIN,cytosol
NM_026044,726564,TIMP,golgi
NM_016411,950093,KAR,nucleus
NM_047121,682997,TER,golgi
NM_014506,535761,JUN,ER
NM_098539,318070,JUN,mitochondria
NM_025083,29119,KIN,golgi
NM_099382,112540,P53,mitochondria
NM_076573,231699,KIN,golgi
NM_066682,322960,P53,ER
NM_084231,727937,KAR,nucleus
NM_005698,560,JUN,mitochondria
NM_092284,963140,JUN,mitochondria
NM_074722,259961,LIP,cytosol
NM_010521,337040,KAR,nucleus
NM_083523,241733,TIMP,golgi
NM_056705,278605,KAR,cytosol
NM_042321,135155,P53,ER
NM_025242,473001,TIMP,cytosol
NM_065578,778194,FOS,peroxisome
NM_000915,807709,TNF,golgi
NM_086499,749900,TNF,nucleus
NM_078068,523761,TIMP,nucleus
NM_034442,11669,TNF,cytosol
NM_021060,779674,KAR,nucleus
NM_024919,91575,JUN,golgi
NM_031016,892048,TER,ER
NM_060380,981749,TER,mitochondria
NM_039675,251175,nuclear receptor,peroxisome
NM_029705,127247,LIP,mitochondria
NM_063327,165769,TER,peroxisome
NM_066890,764801,FOS,ER
NM_065809,752217,TIMP,golgi
NM_051819,722780,KIN,mitochondria
NM_050938,461400,JUN,ER
NM_041168,657286,TER,nucleus
NM_076234,471095,TIMP,golgi
NM_044611,548253,nuclear receptor,cytosol
NM_046874,950110,MAPK,ER
NM_004217,730847,MAPK,mitochondria
NM_040066,37550,nuclear receptor,ER
NM_037079,834961,TIMP,nucleus
NM_080210,269794,TER,cytosol
NM_037761,824194,nuclear receptor,ER
NM_012372,878325,TIMP,golgi
NM_007743,20449,TGF-B,cytosol
NM_031332,359602,KAR,golgi
NM_065011,224007,KAR,ER
NM_033929,584009,TIMP,mitochondria
NM_098895,126066,JUN,peroxisome
NM_038056,38821,LIP,cytosol
NM_000234,473012,TNF,peroxisome
NM_074644,184448,nuclear receptor,golgi
NM_048032,920709,TNF,mitochondria
NM_097815,201634,KIN,cytosol
NM_083269,28499,P53,golgi
NM_061811,327564,TGF-B,ER
NM_066060,66395,TNF,peroxisome
NM_041271,868946,LIP,mitochondria
NM_037469,682990,LIP,peroxisome
NM_004048,965565,nuclear receptor,peroxisome
NM_027222,101921,KIN,cytosol
NM_079738,954886,FOS,peroxisome
NM_077430,726348,TGF-B,cytosol
NM_032967,429312,KIN,ER
NM_048928,524370,TER,ER
NM_085042,4838,KIN,ER
NM_090887,786434,TIMP,peroxisome
NM_007481,16037,MAPK,nucleus
NM_000896,782069,nuclear receptor,peroxisome
NM_008699,19357,MAPK,cytosol
NM_070717,379125,P53,ER
NM_097393,880000,MAPK,ER
NM_061893,171656,P53,ER
NM_007407,808485,TER,mitochondria
NM_093458,971744,KAR,mitochondria
NM_058166,55822,TER,peroxisome
NM_036365,903080,KIN,cytosol
NM_000067,535496,JUN,peroxisome
NM_099305,357648,LIP,golgi
NM_044524,118712,nuclear receptor,nucleus
NM_050729,153954,TGF-B,cytosol
NM_056720,704307,P53,ER
NM_062835,106533,TNF,cytosol
NM_030364,946994,TNF,nucleus
NM_094780,970673,TNF,mitochondria
NM_074472,738590,P53,golgi
NM_046042,658589,TER,ER
NM_051910,669131,P53,ER
NM_081546,752581,P53,cytosol
NM_012621,200734,nuclear receptor,nucleus
NM_010302,281782,LIP,ER
NM_059277,755637,nuclear receptor,nucleus
NM_060613,331104,MAPK,cytosol
NM_034070,683070,TIMP,cytosol
NM_010687,72466,TNF,golgi
NM_007556,722122,KIN,golgi
NM_011186,144176,P53,cytosol
NM_089018,904035,JUN,cytosol
NM_033774,957976,LIP,golgi
NM_063416,956997,JUN,ER
NM_010835,911737,TGF-B,golgi
NM_099475,128870,P53,nucleus
NM_075066,888321,LIP,ER
NM_097605,650814,TGF-B,nucleus
NM_017105,991950,TIMP,cytosol
NM_012501,968807,FOS,cytosol
NM_078478,14525,TER,nucleus
NM_095952,902760,FOS,peroxisome
NM_010602,673627,JUN,nucleus
NM_097681,563431,KAR,golgi
NM_070097,750149,JUN,mitochondria
NM_086917,510810,KAR,ER
NM_018906,310912,TGF-B,golgi
NM_090443,148368,nuclear receptor,peroxisome
NM_081576,257345,MAPK,nucleus
NM_029284,367154,LIP,ER
NM_008075,101508,TIMP,peroxisome
NM_061683,205285,TNF,cytosol
NM_098618,534592,JUN,mitochondria
NM_078424,965969,TNF,cytosol
